fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,localization_sec,beamforming_sec,whisper_sec,total_sec,localization_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
260,mic_fileid_260_doa135_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.526875,250,255,3,"175,255,105",1,5.0,hark_fileid_260_spk1_hark_music_doa255_gt250.wav,text_fileid_260_doa250_spk1.txt,0.4722222222222222,17,36,3.2893747009583434,2.4248648289954517,-0.8645098719628916,2.241040615341646,-0.4348099056370696,-2.675850520978716,,,,WHEN THE MEDICINE I HAVE PUT UP IN THE HANDLE OF THE MACE IS HEATED WITH YOUR HAND IT WILL PENETRATE YOUR WHOLE BODY AND AS SOON AS YOU PERSPIRE YOU MAY LEAVE OFF THE EXERCISE,"When the medicine I have put up to the handle of the vase is heated with your hands. It will penetrate your whole body. And as soon as you perspire, you may lose off the edge of it. But she found her altogether very engaging, not inconveniently shy.",0.03345652499774587,0.42522059499970055,1.023001989000477,1.4816791089979233,0.0020243709108797563,0.025729038006259534,0.061899299716399916,0.0896527086335392,1
261,mic_fileid_261_doa122_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.36375,176,180,3,"180,265,90",0,4.0,hark_fileid_261_spk1_hark_music_doa180_gt176.wav,text_fileid_261_doa176_spk1.txt,0.0,0,37,3.1264695633456214,1.0978683827407116,-2.02860118060491,1.5479922970625515,-3.795183081354361,-5.3431753784169125,,,,FRENCH BY HER MOTHER HER PROFICIENCY IN EITHER WAS NOT REMARKABLE AND SHE SHIRKED HER LESSONS IN BOTH WHENEVER SHE COULD WHAT A STRANGE UNACCOUNTABLE CHARACTER FOR WITH ALL THESE SYMPTOMS OF PROFLIGACY AT TEN YEARS OLD,"French by her mother. Her proficiency in either was not remarkable, and she shirked her lessons in both whenever she could. What a strange, unaccountable character, for with all these symptoms of profligacy at ten years old.",0.0376762889973179,0.40398378199824947,0.6414675330015598,1.0831276039971272,0.002302423894114607,0.02468772634623784,0.0392005214575852,0.06619067169793764,1
262,mic_fileid_262_doa98_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.136875,226,245,3,"190,105,245",2,19.0,hark_fileid_262_spk1_hark_music_doa245_gt226.wav,text_fileid_262_doa226_spk1.txt,0.45454545454545453,15,33,5.192164660965143,2.153482038597208,-3.038682622367935,4.399024514537877,-1.405306136808532,-5.804330651346409,,,,FULL OF FLAUNTING BANNERS FULL OF THE MARCH AND PAGEANTRY OF OPENING WAR AND THE FEET OF THE PEOPLE WERE BEATING TIME TRAMP TRAMP HE WAS URGED TOWARDS THE DOOR HE OBEYED MECHANICALLY,"Full of the marks, the patch of trees opened the door, and the feet of the people were in no time. He trekked, trekked. He was urged towards the door. He obeyed mechanically.",0.02055547899726662,0.4302958429980208,0.8892365620013152,1.3400878839966026,0.0013579737559612944,0.028426993220068267,0.05874637677864917,0.08853134375467873,1
263,mic_fileid_263_doa26_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.489125,62,65,3,"65,5,280",0,3.0,hark_fileid_263_spk1_hark_music_doa65_gt62.wav,text_fileid_263_doa62_spk1.txt,0.02857142857142857,1,35,3.5281681899983797,1.6108767492535612,-1.9172914407448185,3.394529914165343,-2.0739351976685163,-5.46846511183386,,,,SHE WAS ANGRY WITH HERSELF BECAUSE SHE FELT THAT IN SPEAKING OF CONNISTON SHE HAD COLORED AND AS A MATTER OF FACT SHE GREATLY ADMIRED THE YOUNG LORD EVEN THOUGH THEY HAD ONLY MET ONCE,"She was angry with herself because she felt that in speaking of Coniston she had colored. And as a matter of fact she greatly admired the young Lord, even though they had only met once.",0.07259160499961581,0.4441325110019534,0.7293005749997974,1.2460246910013666,0.004402392789163513,0.026934874409767245,0.0442291859028176,0.07556645310174837,1
264,mic_fileid_264_doa124_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.0365,124,115,3,"115,250,155",0,9.0,hark_fileid_264_spk1_hark_music_doa115_gt124.wav,text_fileid_264_doa124_spk1.txt,0.16216216216216217,6,37,4.637716401802545,2.50575248544576,-2.1319639163567854,4.534402080352667,0.5044227840568603,-4.0299792962958065,,,,WERE SO FULL OF AFFABILITY THAT THEY WOULD HAVE SHAKEN HANDS EVEN WITH THE BANKER'S SERVANTS SO MUCH DID THEIR GRATITUDE NEED AN OBJECT TO EXPEND ITSELF UPON ONE THING ABOVE ALL THE REST HEIGHTENED THE RESPECT,"We're so full of affability that they would have shaken hands even with the bankers' service. So much did their gratitude need a project to expand itself upon. One thing above all the less, heighten the respect.",0.03201937099947827,0.44226397199963685,0.8118776580013218,1.286161001000437,0.0018794571067694815,0.025959790567290045,0.047655190796309206,0.07549443847036874,1
265,mic_fileid_265_doa188_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.23875,292,340,3,"340,280,200",0,48.0,hark_fileid_265_spk1_hark_music_doa340_gt292.wav,text_fileid_265_doa292_spk1.txt,1.225,49,40,3.933783164840876,1.9657222530733507,-1.9680609117675254,2.920748372085761,-1.9490779007532035,-4.8698262728389645,,,,FANCY IF YOU CAN MY EXTREME HORROR AT FINDING A MOUSE DROWNED IN THAT PUDDING SAUCE I LIFTED THE MOUSE OUT WITH A SPOON AND THREW IT OUT IN THE YARD AND THEN I WASHED THE SPOON IN THREE WATERS,"Then I was in the whole village, three and four, I was fighting a house, the ground was in that wooden house. I didn't come out, I was sitting really out in the yard, and then I lost three water-tombers. I think the church. That's what your friends came along with. I took a scold to them and said...",0.03651551100119832,0.4323360300004424,2.324621626001317,2.793473167002958,0.002248665137476611,0.026623725964156256,0.1431527442691905,0.17202513537082337,1
266,mic_fileid_266_doa106_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.622125,359,260,3,"175,105,260",2,99.0,hark_fileid_266_spk1_hark_music_doa260_gt359.wav,text_fileid_266_doa359_spk1.txt,0.044444444444444446,2,45,6.822762875669315,5.232522354819592,-1.590240520849723,6.67934844596094,3.689670626803002,-2.9896778191579383,,,,HE ENUMERATED THE REFORMS PASSED FIFTY YEARS BEFORE ON THIS VERY DAY BY WHICH THE NATION ONCE AND FOR ALL DECLARED THE GLORY OF POVERTY AND MAN'S SYMPATHY WITH THE UNFORTUNATE SO HE HAD TOLD THEM HE WAS TO SING THE PRAISE OF PATIENT POVERTY,"He enumerated the reforms past 50 years before on this very day, by which the nation once and for all declared the glory of poverty and man's sympathy with the unfortunate. So he had told them he was to sing the praise of patient poverty.",0.031845926998357754,0.4257183720001194,0.9029766479980026,1.3605409469964798,0.0019158757979715441,0.025611549185204623,0.054323779179738005,0.08185120416291417,1
267,mic_fileid_267_doa81_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.799875,311,295,3,"340,295,185",1,16.0,hark_fileid_267_spk1_hark_music_doa295_gt311.wav,text_fileid_267_doa311_spk1.txt,0.5882352941176471,20,34,1.9252005884594756,-1.1866311082243144,-3.1118316966837902,2.5222131879371124,-8.741516886723444,-11.263730074660556,,,,WE'LL ALL MEET HERE GREGG SAY ABOUT THE ZERO HOUR WE MUST TAKE SOME PRECAUTIONS THEN HE DISMISSED ME I FOUND VENZA SEATED ALONE IN A STARLIT CORNER OF THE SECLUDED DECK A PORTHOLE,"He had long been to you guys, say about the zero-hour, and must take some precautions. Then he dismissed me. I found that Vanzah ceded along in the starlit corner of this occluded day. A poor hermit.",0.03727544600042165,0.44902011699741706,1.0297046920022694,1.5160002550001082,0.0022187930565210545,0.026727586782486004,0.06129240199717376,0.09023878183618081,1
268,mic_fileid_268_doa43_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.925,354,275,3,"70,275,185",1,79.0,hark_fileid_268_spk1_hark_music_doa275_gt354.wav,text_fileid_268_doa354_spk1.txt,0.6590909090909091,29,44,2.996124016461689,2.113551736297917,-0.8825722801637719,3.2567089779076035,-1.1971609554583673,-4.45386993336597,,,,CLIMBED BACK INTO THE TREE MINUTES LATER HE DISCOVERED THAT THERE WERE MORE THAN TWO OF THE BEASTS WAITING QUIETLY ABOUT THE CAMP AND THAT THEIR SENTRY LINE RAN BETWEEN HIM AND THE CLEARING OF THE L B HE WITHDREW FARTHER INTO THE WOOD,But it's only her truth and so it's later he discovered that there were more than two of the bees waiting quietly about the camp. The mark and that the essentially ran behind him and the clear line of the LB. He went to the farthest and to every line and car.,0.029619149001518963,0.47670583899889607,1.074318946000858,1.580643934001273,0.0017500235746835428,0.02816578073848721,0.06347527007390594,0.0933910743870767,1
269,mic_fileid_269_doa18_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.5305,163,90,3,"90,250,10",0,73.0,hark_fileid_269_spk1_hark_music_doa90_gt163.wav,text_fileid_269_doa163_spk1.txt,0.19230769230769232,5,26,2.3870389470670488,4.312503177206899,1.9254642301398506,0.9794997933078388,2.309690719258955,1.3301909259511162,,,,ONE OF THESE CONCLUSIONS WAS THAT THERE WERE THINGS MORE SOLID IN LIFE THAN FINE WHISKERS AND A TITLE AND THAT IN ACCEPTING A SECOND HUSBAND,"One of these conclusions was that there were things more solid in life than fires, there's antitankin, and that in accepting a second husband.",0.05490694000036456,0.6469462599998224,0.7793500030020368,1.4812032030022237,0.003321553492051938,0.03913652097636625,0.047146184507548886,0.08960425897596708,1
270,mic_fileid_270_doa4_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.77675,4,5,3,"5,85,185",0,1.0,hark_fileid_270_spk1_hark_music_doa5_gt4.wav,text_fileid_270_doa4_spk1.txt,0.5588235294117647,19,34,5.833545121199108,3.746181600335803,-2.087363520863305,4.797634308773001,1.4023111135341515,-3.39532319523885,,,,BUT THE GROUND FOR THAT WAS GONE AND MISSUS LOW WAS NO LONGER PAINFULLY SEVERE A FEW WORDS WERE SAID AS TO HIS GREAT LOSS MISSUS LOW ONCE RAISED HER EYEBROWS IN PRETENDED SURPRISE,"But the ground for that was gone, and Mrs Lowell was no longer faithfully severe. A few words could get out of this great loss. This is Lowell's watchtower's eyebrow in the centre of the silence.",0.026962587999150855,0.5624685149996367,0.9278106090023357,1.5172417120011232,0.0015167332610938925,0.03164068319572682,0.0521923641274325,0.08534978058425322,1
271,mic_fileid_271_doa16_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.862375,191,190,3,"90,190,255",1,1.0,hark_fileid_271_spk1_hark_music_doa190_gt191.wav,text_fileid_271_doa191_spk1.txt,0.7142857142857143,20,28,3.648842685812733,0.3038677724877303,-3.344974913325003,1.2110443480866304,-8.629230189731434,-9.840274537818065,,,,THE LATTER STREAM TRAVERSES DREARY PLAINS WHERE ALMOST NOTHING BUT SAGEBRUSH GROWS THE MAUMEE WATERS A SMILING VALLEY WHERE ORCHARDS FIELDS AND MEADOWS ALTERNATE WITH SUGAR MAPLE GROVES,"The left screen for persons with weird planes, thought to be almost nothing but stage such gross. The modeling waters, the smiling valley, where floatered fields and needles alternate with never-neighborhoods.",0.0321628919991781,0.4860665699998208,0.8799127700003737,1.3981422319993726,0.0019073761554453687,0.02882551064128397,0.05218201884374969,0.08291490564047903,1
272,mic_fileid_272_doa59_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.6745,354,265,3,"80,265,195",1,89.0,hark_fileid_272_spk1_hark_music_doa265_gt354.wav,text_fileid_272_doa354_spk1.txt,0.05263157894736842,2,38,1.4222887652038674,0.9815259310818478,-0.44076283412201955,2.175991512107956,-1.682506863760056,-3.858498375868012,,,,AND SOCIAL TEMPER BY ENTERING INTO THE MILITIA OF HIS COUNTY THEN EMBODIED CAPTAIN WESTON WAS A GENERAL FAVOURITE AND WHEN THE CHANCES OF HIS MILITARY LIFE HAD INTRODUCED HIM TO MISS CHURCHILL OF A GREAT YORKSHIRE FAMILY,"And social temper by entering into the militia of his county, then embodied. Captain Weston was a general favorite, and when the chances of his military life had introduced him to Miss Churchill of a great Yerkshire family.",0.02958592999857501,0.46135358200263,0.8627179670002079,1.3536574790014129,0.0017743218686362419,0.027668210861053106,0.051738760802435335,0.08118129353212468,1
273,mic_fileid_273_doa24_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.098875,24,15,3,"185,260,15",2,9.0,hark_fileid_273_spk1_hark_music_doa15_gt24.wav,text_fileid_273_doa24_spk1.txt,0.06818181818181818,3,44,4.910662579625158,-0.24784498757512582,-5.158507567200283,4.176161563016382,-6.156605717897489,-10.33276728091387,,,,THROUGH WHICH I SAW SHRUBS AND A GRASS PLAT LOOKING PLEASANT IN THE SUNSHINE OF THE MILD SPRING EVENING FOR IT WAS NOW THE MIDDLE OF APRIL THIS THEN WAS MY FIRST GLIMPSE OF THE GARDEN BUT I HAD NOT TIME TO LOOK LONG,"Through which I saw shrubs and a grass plot, looking pleasant in the sunshine at the mild spring evening. Poor it was now, the middle of April. This then was my first glimpse of the garden, but I had not time to look long.",0.0377791739992972,0.42549994900036836,1.2002689780019864,1.663548101001652,0.002346696523781767,0.026430415106668534,0.07455607786270696,0.10333318949315726,1
274,mic_fileid_274_doa14_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.44,111,155,3,"100,155,265",1,44.0,hark_fileid_274_spk1_hark_music_doa155_gt111.wav,text_fileid_274_doa111_spk1.txt,0.21621621621621623,8,37,7.139447982811374,-0.8001256791218785,-7.939573661933252,6.94428173115171,-19.43974659237918,-26.38402832353089,,,,EVEN TO A DARK LANTERN THE END OF THE FILM IS SURE TO BE JOLLY GOOD CHEER ATTRACTS GOOD LUCK CHEER UP IF YOU HAVEN'T A SMILE GET ONE OF SOMEBODY AND WEAR IT AS YOUR OWN,"Even to a dark lantern, the end of the film is sure to be jolly, which here attracts good luck, as till we cheer up and drink. If you have a smile, get one of somebody and wear it as your own.",0.05168294000031892,0.4829422339971643,0.8846880519995466,1.4193132259970298,0.0031437311435717104,0.029376048296664493,0.05381314184912083,0.08633292128935703,1
275,mic_fileid_275_doa2_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.928625,2,95,3,"270,180,95",2,93.0,hark_fileid_275_spk1_hark_music_doa95_gt2.wav,text_fileid_275_doa2_spk1.txt,0.3541666666666667,17,48,4.467585251055835,2.9534078981430003,-1.514177352912835,4.217591770140116,0.4694609127928772,-3.7481308573472387,,,,TO COME OUT OF IT BRIGHT AND SMILING AND NOW IT HAS MADE TWO PEOPLE HAPPY PHRONSIE POLLY HAD SAID WHEN THE PRESENTATION WAS WELL OVER AND SHE ENDED UP WITH A KISS IT MADE ME HAPPY IN THE FIRST PLACE BECAUSE YOU THOUGHT OF ME AND THEN,to come out of the right smiling. I know it has made two people happy from calling the set and the presentation was well over and she ended up taking the place. It made me happy in the first place because you thought it was fair.,0.03434277400083374,0.506466235001426,1.2366350800002692,1.777444089002529,0.0020286806519037278,0.029917741990352197,0.07304994233142202,0.10499636497367795,1
276,mic_fileid_276_doa35_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.7675,127,160,3,"160,110,5",0,33.0,hark_fileid_276_spk1_hark_music_doa160_gt127.wav,text_fileid_276_doa127_spk1.txt,1.4333333333333333,43,30,4.312596438061211,0.9155364268934756,-3.397060011167736,2.5759360122931616,-4.903745341828156,-7.479681354121317,,,,IS A GROWING HUNTER AT ONE HUNDRED AND THREE GODDARD DIAMOND WAS A GROWING TEACHER OF HEALTH WHEN HE WAS ONE HUNDRED AND ELEVEN I KNOW A BRIGHT CHEERY LADY,"Is it growing hunter that I'm fighting? 100 and 3? But anyone so rich and so powerful Never had the courage to be his Was it growing teacher of health? No, never again Or he was a long hunter and a letter? No, no, no I know a bright, cheery relationship with her I can only accept it with joy",0.03285565100304666,0.5130940919989371,1.6956783040004666,2.2416280470024503,0.001959484180888425,0.030600512419796458,0.10112886858508822,0.1336888651857731,1
277,mic_fileid_277_doa52_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,14.9415,303,290,3,"290,90,170",0,13.0,hark_fileid_277_spk1_hark_music_doa290_gt303.wav,text_fileid_277_doa303_spk1.txt,0.0,0,22,4.225075302530099,4.708844954264283,0.4837696517341836,3.7757032315012937,2.9293678022834486,-0.8463354292178451,,,,HE APPEARED CHANGED AS IF HE HAD SUDDENLY MATURED ONE COULDN'T BE SURE HE MUTTERED AH YOU WERE NOT SURE I SAID,"He appeared changed as if he had suddenly matured. One couldn't be sure, he muttered. Ah, you were not sure, I said.",0.03229736699722707,0.45784065800035023,0.7444786659980309,1.2346166909956082,0.0021615879929877905,0.030642215172529547,0.04982623337670455,0.08263003654222188,1
278,mic_fileid_278_doa13_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.2825,102,95,3,"95,5,280",0,7.0,hark_fileid_278_spk1_hark_music_doa95_gt102.wav,text_fileid_278_doa102_spk1.txt,0.02564102564102564,1,39,5.215957314513259,5.683218819435316,0.46726150492205676,4.163282168335943,4.603559970790368,0.4402778024544247,,,,AND SO THEY KEPT PLAYING WITH THE FESTOONS AND STEPPING ABOUT THE PEWS TO PLEASE HIM NATHAN FELT A COLD THRILL PARTLY FROM PLEASURE AND PARTLY FROM AWE RUNNING UP HIS BACK AND A STRONG PAIN ACROSS HIS FOREHEAD,"And so they kept playing with the festoons and stepping about the trees to please him. Nathan felt a cold thrill, partly from pleasure and partly from awe, running up his back and a strong pain across his forehead.",0.02358788099809317,0.47094116600055713,0.981552165998437,1.4760812129970873,0.0013648419498390378,0.02724959733838028,0.056794570577083,0.08540900986530232,1
279,mic_fileid_279_doa26_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.262875,220,185,3,"185,260,105",0,35.0,hark_fileid_279_spk1_hark_music_doa185_gt220.wav,text_fileid_279_doa220_spk1.txt,0.2894736842105263,11,38,5.356637904448122,-0.5555334373597504,-5.9121713418078725,4.873779812737171,-13.140362617622337,-18.014142430359506,,,,AS I HAVE SAID ELSEWHERE SUCH EFFORTS ARE GENERALLY USELESS AND RESULTED ONLY IN DAMAGE TO HIS FINANCIAL POSITION AND HIS REPUTATION NO DOUBT HE OFTEN INVITED ATTACKS UPON HIMSELF BY A RASHNESS BORN OF HIS ARDENT SYMPATHY,"As I have said elsewhere, such efforts are generally useless and resulted only in damage to his financial position and his reputation. If you like the answer, you are invited to tax the one himself by a rashness born of his ardent sympathy.",0.029085561000101734,0.5440788960004284,0.9070885469991481,1.4802530039996782,0.0016848619363867103,0.031517281796944505,0.0525456244686443,0.08574776820197552,1
280,mic_fileid_280_doa27_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.44875,27,175,3,"270,175,15",1,148.0,hark_fileid_280_spk1_hark_music_doa175_gt27.wav,text_fileid_280_doa27_spk1.txt,0.5333333333333333,16,30,5.338693590466489,1.2047891880460897,-4.1339044024203995,4.46037851466986,-4.840372615590235,-9.300751130260096,,,,CAPRON COULD NOT POSSIBLY HAVE FIRED INTO US AT ANY TIME UNLESS HE HAD TURNED DIRECTLY AROUND IN HIS TRACKS AND AIMED UP THE VERY TRAIL HE HAD JUST DESCENDED,"Capron did not possibly have fired into us at any time, unless he had turned directly around in his tracks, and named up his very trail to the inches descended. Vets peaked into boats, and the party bruised and bleeding.",0.0428379879995191,0.5249203620005574,1.105158244001359,1.6729165940014354,0.002772909652853409,0.0339781770046481,0.07153706571737901,0.10828815237488051,1
281,mic_fileid_281_doa220_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.33225,355,80,3,"80,250,195",0,85.0,hark_fileid_281_spk1_hark_music_doa80_gt355.wav,text_fileid_281_doa355_spk1.txt,0.0,0,48,3.5811141582064456,3.086585254440431,-0.49452890376601477,3.4670828174748847,0.29747661224968175,-3.169606205225203,,,,AND HE ALSO NEEDED A LARGER FORCE THAN HE HAD WITH HIM AND HE THEREFORE CAPTURED SOME MEN WHO WERE FISHING ALONG THE COAST AND PUT THEM INTO HIS CANOES TO HELP WORK THE OARS THEN BY NIGHT HE PROCEEDED SLOWLY IN THE DIRECTION OF THE SPANISH VESSEL,"And he also needed a larger force than he had with him, and he therefore captured some men who were fishing along the coast and put them into his canoes to help work the oars. Then by night he proceeded slowly in the direction of the Spanish vessel.",0.034622097002284136,0.6589644060004503,1.0604214249979123,1.7540079280006466,0.0019975535203037194,0.03801955349134996,0.06118198300843297,0.10119909002008665,1
