fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis,speaker_id,enhanced_file,clean_file,mixture_file,mic_channel,duration_metric_sec,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,metrics_ok,missing_reason
228,mic_fileid_228_doa300_3spk.wav,text_fileid_228_doa300_spk1.txt,300,300,0.0,1,0.16666666666666666,7,42,0.273696254999777,4.542415050999807,0.5453712909998103,5.3614825969993944,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"Dr. Sittgris does not mean a regular soldier, but a regular physician, Madame, said the trooper. Oh, Craig made it, again correcting herself. For the best of all reasons, there was none to be had, so I took care of him myself.",1,enhanced_fileid_228_gt300_pred300_spk1.wav,clean_fileid_228_doa300_spk1.wav,mic_fileid_228_doa300_3spk.wav,1,13.180875,6.340141773223877,18.089710235595703,11.749568462371826,6.32689094543457,17.930782318115234,11.603891372680664,1.5621154308319092,3.914931058883667,2.352815628051758,1,
229,mic_fileid_229_doa100_3spk.wav,text_fileid_229_doa100_spk1.txt,100,99,1.0,1,0.0,0,35,0.27292107599987503,5.196329494000111,0.5466810339999029,6.0159316039998885,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,"against the Emperor Ferdinand, hitherto the most fortunate monarch of his age, who had subdued and astonished Germany by the rapidity of his victories. Deep impressions they saw must be made by the English sword.",1,enhanced_fileid_229_gt100_pred99_spk1.wav,clean_fileid_229_doa100_spk1.wav,mic_fileid_229_doa100_3spk.wav,1,15.38975,4.04482364654541,19.207460403442383,15.162636756896973,4.024997711181641,19.092905044555664,15.067907333374023,1.1417193412780762,3.4979448318481445,2.3562254905700684,1,
230,mic_fileid_230_doa73_3spk.wav,text_fileid_230_doa73_spk1.txt,73,343,90.0,1,0.9791666666666666,47,48,0.26125445399975433,4.7059525120002945,0.49744291600018187,5.464649882000231,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I'll take care of her. It was very naughty to come back, but so long as you did, you needed more about anything. I'll see you, and you shall have a real good time,"" said Ben, accepting his responsibilities without a murmur.",1,enhanced_fileid_230_gt73_pred343_spk1.wav,clean_fileid_230_doa73_spk1.wav,mic_fileid_230_doa73_3spk.wav,1,15.05025,3.221552848815918,-24.991291046142578,-28.212843894958496,3.208112955093384,-39.19273376464844,-42.40084671974182,1.38076651096344,1.0803322792053223,-0.3004342317581177,1,
231,mic_fileid_231_doa328_3spk.wav,text_fileid_231_doa328_spk1.txt,328,324,4.0,1,0.02631578947368421,1,38,0.24497399900019445,4.63132729400013,0.4248283410001932,5.301129634000517,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"A certain small rank is procured for them through the intervention of the representatives of the above noble families, who on the issuing of the required patent, receive as their prerequisite a fee, which although insignificant in itself.",1,enhanced_fileid_231_gt328_pred324_spk1.wav,clean_fileid_231_doa328_spk1.wav,mic_fileid_231_doa328_3spk.wav,1,15.900625,4.988935947418213,18.32585906982422,13.336923122406006,4.9757609367370605,18.180566787719727,13.204805850982666,1.2429429292678833,3.6143996715545654,2.371456742286682,1,
232,mic_fileid_232_doa339_3spk.wav,text_fileid_232_doa339_spk1.txt,339,338,1.0,1,0.0,0,36,0.29572900199991636,5.187379555000007,0.5881770080000024,6.0712855649999256,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,"But now the attempt had been made, and words had been forced from Lily's lips, the speaking of which would never be forgotten by herself. I knew that it would be so, said John. Ah, yes.",1,enhanced_fileid_232_gt339_pred338_spk1.wav,clean_fileid_232_doa339_spk1.wav,mic_fileid_232_doa339_3spk.wav,1,16.048375,2.1621718406677246,15.092617988586426,12.930446147918701,2.141183376312256,14.786678314208984,12.645494937896729,1.3062437772750854,3.1746273040771484,1.868383526802063,1,
233,mic_fileid_233_doa203_3spk.wav,text_fileid_233_doa203_spk1.txt,203,202,1.0,1,0.1320754716981132,7,53,0.3002390430001469,5.266623063000679,0.5545244420000017,6.121386548000828,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that at the forest in the landlord found us in boarding lodging. Very well then said she, I will do the same. What do you propose to commence? Tonight said I. Then said she, I'll tell the Osport to light up the room and get your stage ready.",1,enhanced_fileid_233_gt203_pred202_spk1.wav,clean_fileid_233_doa203_spk1.wav,mic_fileid_233_doa203_3spk.wav,1,16.79575,3.96694278717041,18.84433937072754,14.877396583557129,3.94600510597229,18.628337860107422,14.682332754135132,1.121495246887207,3.545579433441162,2.424084186553955,1,
234,mic_fileid_234_doa89_3spk.wav,text_fileid_234_doa89_spk1.txt,89,90,1.0,1,0.14035087719298245,8,57,0.2922057810001206,5.0419744319997335,0.6211064879998958,5.95528670099975,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,as it was to the men about him. The greedy thing in him wanted to make money faster than it could be made by telling the land. More than once he went into Weinsberg to talk with his son-in-law John Hardy about it. You were a banker and you only have choices I never had.,1,enhanced_fileid_234_gt89_pred90_spk1.wav,clean_fileid_234_doa89_spk1.wav,mic_fileid_234_doa89_3spk.wav,1,17.257875,6.579321384429932,13.642047882080078,7.0627264976501465,6.561035633087158,13.485523223876953,6.924487590789795,1.3543235063552856,3.2019429206848145,1.8476194143295288,1,
235,mic_fileid_235_doa209_3spk.wav,text_fileid_235_doa209_spk1.txt,209,204,5.0,1,0.10256410256410256,4,39,0.27937131199996657,5.027351188999546,0.5150844079998933,5.821806908999406,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,Mr. Dins were passed out of one door while Elsie left by the other. The three little girls looked inquiringly into each other's faces. What is the matter? What has Elsie done? asked Carrie in a whisper. I don't know.,1,enhanced_fileid_235_gt209_pred204_spk1.wav,clean_fileid_235_doa209_spk1.wav,mic_fileid_235_doa209_3spk.wav,1,16.334875,3.296807289123535,15.678308486938477,12.381501197814941,3.2831549644470215,15.44764518737793,12.164490222930908,1.4392125606536865,3.688605308532715,2.2493927478790283,1,
236,mic_fileid_236_doa189_3spk.wav,text_fileid_236_doa189_spk1.txt,189,189,0.0,1,0.024390243902439025,1,41,0.26517633699995713,4.631167808000555,0.41781463799998164,5.314158783000494,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,"on the summit of which they left for alone, and with sorrowful hearts returned home. While Psyche stood on the ridge of the mountain, panting with fear and with eyes full of tears, the gentle Zephyr raised her from the earth.",1,enhanced_fileid_236_gt189_pred189_spk1.wav,clean_fileid_236_doa189_spk1.wav,mic_fileid_236_doa189_3spk.wav,1,14.940125,4.418376445770264,16.56048011779785,12.142103672027588,4.402952194213867,16.37908935546875,11.976137161254883,1.2269641160964966,3.4487578868865967,2.2217937707901,1,
237,mic_fileid_237_doa41_3spk.wav,text_fileid_237_doa41_spk1.txt,41,38,3.0,1,0.10638297872340426,5,47,0.26302613400002883,4.927919667999504,0.706872389000182,5.897818190999715,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"Come as often as you like, replied Peewee. The often or the better. Back in the old Briar Patch, Peter thought overall he had learned about the flycatcher family and as he recalled how they were forever catching all sorts of flying insects, it suddenly struck him.",1,enhanced_fileid_237_gt41_pred38_spk1.wav,clean_fileid_237_doa41_spk1.wav,mic_fileid_237_doa41_3spk.wav,1,16.51775,5.992079257965088,17.721853256225586,11.729773998260498,5.977989196777344,17.55464744567871,11.576658248901367,1.5971570014953613,3.9110159873962402,2.313858985900879,1,
238,mic_fileid_238_doa155_3spk.wav,text_fileid_238_doa155_spk1.txt,155,133,22.0,1,0.125,5,40,0.3046868439996615,5.428526850000708,0.35216482999976506,6.085378524000134,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"There is one of the family here today on business, she said at last. If you will give me your name, I will ask if that person would like to see you. Oh, that is hardly worthwhile.",1,enhanced_fileid_238_gt155_pred133_spk1.wav,clean_fileid_238_doa155_spk1.wav,mic_fileid_238_doa155_3spk.wav,1,15.443875,4.728846073150635,20.877910614013672,16.149064540863037,4.718505859375,20.638010025024414,15.919504165649414,1.1640615463256836,3.563833475112915,2.3997719287872314,1,
239,mic_fileid_239_doa94_3spk.wav,text_fileid_239_doa94_spk1.txt,94,92,2.0,1,0.0,0,35,0.2944886549998955,4.709222241000134,0.3276121620001504,5.33132305800018,HE IS IN THE LINE OF ALL THOSE TRAMPS AND STAGE IRISHMEN WHO HAVE GONE THROUGH LIFE WITH SO FINE A SWAGGER OF WORDS THIS ONLY MEANS THAT IN HIS LIFE HE IS AN ARTIST,He is in the line of all those tramps and stage Irishmen who have gone through life with so fine a swagger of words. This only means that in his life he is an artist.,1,enhanced_fileid_239_gt94_pred92_spk1.wav,clean_fileid_239_doa94_spk1.wav,mic_fileid_239_doa94_3spk.wav,1,13.196,3.4032325744628906,14.855708122253418,11.452475547790527,3.3810787200927734,14.684244155883789,11.303165435791016,1.2603992223739624,3.335334300994873,2.0749350786209106,1,
240,mic_fileid_240_doa116_3spk.wav,text_fileid_240_doa116_spk1.txt,116,118,2.0,1,0.0625,3,48,0.26149700599989956,5.03394057999958,0.4875524270000824,5.782990012999562,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET,"Put her into a carriage and ministered to her once with the help of a tea basket containing the delicious novelty of English bread and butter. In half an hour's time, they were steaming hurriedly toward London. She was to lodge at a small hotel in German Street.",1,enhanced_fileid_240_gt116_pred118_spk1.wav,clean_fileid_240_doa116_spk1.wav,mic_fileid_240_doa116_3spk.wav,1,17.00875,6.35862922668457,18.10137939453125,11.74275016784668,6.341503143310547,17.964752197265625,11.623249053955078,1.3581527471542358,3.4939017295837402,2.1357489824295044,1,
241,mic_fileid_241_doa314_3spk.wav,text_fileid_241_doa314_spk1.txt,314,314,0.0,1,0.021739130434782608,1,46,0.31428770200000145,5.115658028000325,0.48863079400007337,5.9185765240004,WHAT WAS MY DUTY TO DO AND I STATED THE ARGUMENTS WITH WHICH MY BROTHER HAD PRESSED ME TO GO INTO THE COUNTRY AND I SET AGAINST THEM THE STRONG IMPRESSIONS WHICH I HAD ON MY MIND FOR STAYING THE VISIBLE CALL I SEEMED TO HAVE,What was my duty to do? And I stated the arguments with which my brother had pressed me to go into the country. And I said against them the strong impressions which I had on my mind for staying. The visible call I seemed to have.,1,enhanced_fileid_241_gt314_pred314_spk1.wav,clean_fileid_241_doa314_spk1.wav,mic_fileid_241_doa314_3spk.wav,1,17.616,3.435133934020996,17.38369369506836,13.948559761047363,3.4167208671569824,17.082862854003906,13.666141986846924,1.358511209487915,3.546992540359497,2.188481330871582,1,
242,mic_fileid_242_doa182_3spk.wav,text_fileid_242_doa182_spk1.txt,182,186,4.0,1,0.28205128205128205,11,39,0.3022819210000307,5.0828230759998405,0.5988590319998366,5.983964028999708,AND EVERY KNIGHT SHALL HAVE A SQUIRE AND TWO YEOMAN AND ALL WELL HORSED FOR THUS IT CHANCED ONE MORN WHEN ALL THE COURT GREEN SUITED BUT WITH PLUMES THAT MOCK'D THE MAY HAD BEEN THEIR WONT A MAYING,"And every night shall have a squire and two yeomen, and all well-horst. For thus it chanced one more when all the court-green suited but with plumes that mocked the may had been their want amaing.",1,enhanced_fileid_242_gt182_pred186_spk1.wav,clean_fileid_242_doa182_spk1.wav,mic_fileid_242_doa182_3spk.wav,1,15.78075,4.359908580780029,17.157249450683594,12.797340869903564,4.346548557281494,16.98493194580078,12.638383388519287,1.2881547212600708,3.6094298362731934,2.3212751150131226,1,
243,mic_fileid_243_doa169_3spk.wav,text_fileid_243_doa169_spk1.txt,169,168,1.0,1,0.05555555555555555,2,36,0.3289098719997128,5.5322179650002,0.37810279799987256,6.239230634999785,FIND SOMEONE IN TROUBLE AND CHEER THEM ENCOURAGE THEM HELP THEM AND YOU WILL DELIVER YOURSELF YOU WILL COMFORT YOURSELF WHEN YOU COMFORT ANOTHER YOU CANNOT LOSE A LOVED ONE THO ABSENT FROM THE EARTH PLANE,"Find someone in trouble and cheer them. Encourage them, help them, and you will deliver yourself. You will comfort yourself when you comfort another. You cannot lose a loved one, though absent from the earth playing.",1,enhanced_fileid_243_gt169_pred168_spk1.wav,clean_fileid_243_doa169_spk1.wav,mic_fileid_243_doa169_3spk.wav,1,16.595625,5.679222583770752,14.61650276184082,8.937280178070068,5.667076110839844,14.35885238647461,8.691776275634766,1.3337488174438477,3.1831371784210205,1.8493883609771729,1,
244,mic_fileid_244_doa301_3spk.wav,text_fileid_244_doa301_spk1.txt,301,308,7.0,1,0.0,0,38,0.2563582729999325,4.398951956000474,0.4664360540000416,5.121746283000448,BUT WHICH ARE NECESSARY TO MAKE UP THE TRUE CHARACTER OF A PIRATE THE HISTORIAN JOHN SEEMS TO HAVE BEEN VERY MUCH CUT UP BY THE MANNER IN WHICH HIS FAVORITE HERO HAD ROUNDED OFF HIS PIRATICAL CAREER,but which are necessary to make up the true character of a pirate. The historian John seems to have been very much cut up by the manner in which his favorite hero had rounded off his piratical career.,1,enhanced_fileid_244_gt301_pred308_spk1.wav,clean_fileid_244_doa301_spk1.wav,mic_fileid_244_doa301_3spk.wav,1,14.096625,5.885352611541748,16.54664421081543,10.661291599273682,5.874664306640625,16.447046279907227,10.572381973266602,1.6214150190353394,3.8926737308502197,2.2712587118148804,1,
245,mic_fileid_245_doa25_3spk.wav,text_fileid_245_doa25_spk1.txt,25,41,16.0,1,0.0625,3,48,0.2831226909997895,5.166641535999588,0.5416152190000503,5.991379445999428,AND ENDEAVOURED TO COMFORT THEM THEY TREATED THEM AS WELL AS THEIR POVERTY WOULD PERMIT TOOK OFF THEIR HORSE HAIR SHIFTS WHICH WERE VERY UNEASY TO THEM AND PUT ON THEM OTHERS WHICH THEY GAVE THEM WITH SHOES AND SOMETHING TO COVER THEIR HEADS AND SAVE THEIR HAIR,"and endeavored to comfort them. They treated them as well as their poverty would permit, took off their horsehair shifts, which were very uneasy to them, and put on them others which they gave them, with shoes and something to cover their heads, and save their hair.",1,enhanced_fileid_245_gt25_pred41_spk1.wav,clean_fileid_245_doa25_spk1.wav,mic_fileid_245_doa25_3spk.wav,1,16.62675,4.669101238250732,15.341461181640625,10.672359943389893,4.652120590209961,15.120527267456055,10.468406677246094,1.4415980577468872,3.3786630630493164,1.9370650053024292,1,
246,mic_fileid_246_doa28_3spk.wav,text_fileid_246_doa28_spk1.txt,28,27,1.0,1,0.09302325581395349,4,43,0.262450300999717,5.092610164000234,0.4996380620000309,5.854698526999982,LUKASHKA WENT UP TO THE SPEAKER AND SAT DOWN OF WHAT VILLAGE ASKED HE FROM THERE IN THE HILLS REPLIED THE SCOUT POINTING TO THE MISTY BLUISH GORGE BEYOND THE TEREK DO YOU KNOW SUUK SU IT IS ABOUT EIGHT MILES BEYOND THAT,"Lukashka went up to the speaker and sat down. At what village? asked he. From there in the hills, replied the scout, pointing to the misty bluish gorge beyond the therekk. Do you know Tsuksu? It is about eight miles beyond that.",1,enhanced_fileid_246_gt28_pred27_spk1.wav,clean_fileid_246_doa28_spk1.wav,mic_fileid_246_doa28_3spk.wav,1,17.06375,4.869753360748291,19.02384376525879,14.154090404510498,4.8588433265686035,18.862720489501953,14.00387716293335,1.405700922012329,3.7477123737335205,2.3420114517211914,1,
247,mic_fileid_247_doa22_3spk.wav,text_fileid_247_doa22_spk1.txt,22,22,0.0,1,0.05555555555555555,2,36,0.25811500899999373,4.722562366999682,0.38680190100012624,5.367479276999802,WHEN TWO MOUTHS RENDERED SACRED BY LOVE APPROACH TO CREATE IT IS IMPOSSIBLE THAT THERE SHOULD NOT BE ABOVE THAT INEFFABLE KISS A QUIVERING THROUGHOUT THE IMMENSE MYSTERY OF STARS THESE FELICITIES ARE THE TRUE ONES,"When two mouths, rendered sacred by love, approach to create, it is impossible that there should not be above that ineffable kiss aquivering throughout the immense mystery of stars. These felicities are the true ones.",1,enhanced_fileid_247_gt22_pred22_spk1.wav,clean_fileid_247_doa22_spk1.wav,mic_fileid_247_doa22_3spk.wav,1,16.102875,5.8613386154174805,19.638883590698242,13.777544975280762,5.850372314453125,19.191246032714844,13.340873718261719,1.317690372467041,3.761611223220825,2.443920850753784,1,
248,mic_fileid_248_doa288_3spk.wav,text_fileid_248_doa288_spk1.txt,288,287,1.0,1,0.09090909090909091,3,33,0.28112850399975287,4.234108386000116,0.39257234000024255,4.907809230000112,THEN THEY TOLD HIM ABOUT THE CELEBRATION AND MISTER CROW BEGAN TO LAUGH WHAT ARE YOU GOING TO DO NEXT HE ASKED WE'RE A GOING TO SEND BROWNIE BEAVER OVER TO PLEASANT VALLEY,"And they told him about the celebration, and Mr. Crow began to laugh. What are you going to do next? he asked. We're going to send Brownie Beaver over to Pleasant Valley.",1,enhanced_fileid_248_gt288_pred287_spk1.wav,clean_fileid_248_doa288_spk1.wav,mic_fileid_248_doa288_3spk.wav,1,14.1565,2.674683094024658,16.70500946044922,14.03032636642456,2.6591155529022217,16.406803131103516,13.747687578201294,1.1983088254928589,3.520336627960205,2.322027802467346,1,
