fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
217,mic_fileid_217_doa285_3spk.wav,text_fileid_217_doa285_spk1.txt,285,285,0.0,1,clean_fileid_217_doa285_spk1.wav,0.027777777777777776,1,36,4.062122344970703,16.168920516967773,12.10679817199707,4.051238536834717,15.937222480773926,11.885983943939209,1.2126604318618774,3.4934451580047607,2.2807847261428833,4.567428016999656,0.25158138900042104,0.35506083400014177,5.174070240000219,WENT INTO THE HUT AND SQUATTING DOWN BY THE FIRE BEGAN TO WARM ITSELF AND THE PRIEST WITH RENEWED FERVOUR RECITED HIS PRAYERS AND STRUCK HIS BELL BEFORE THE IMAGE OF BUDDHA LOOKING STRAIGHT BEFORE HIM,"Went into the hut, and squatting down by the fire began to warm itself, and the priest with renewed fervor recited his prayers and struck his bell before the image of Buddha looking straight before him."
218,mic_fileid_218_doa157_3spk.wav,text_fileid_218_doa157_spk1.txt,157,157,0.0,1,clean_fileid_218_doa157_spk1.wav,0.10256410256410256,4,39,5.044276237487793,17.565475463867188,12.521199226379395,5.016090393066406,17.27939796447754,12.263307571411133,1.4520350694656372,3.4098427295684814,1.9578076601028442,4.1286776500001,0.4298658569996405,0.4140619650006556,4.972605472000396,AND IT TOOK ONLY A FEW MINUTES EVERY TWELVE HOURS I HAD A MOMENT WITH CARTER IN THE ISOLATION OF HIS CHART ROOM THIS VOYAGE GREGG I'M GETTING LIKE YOU TOO FANCIFUL WE'VE A NORMAL GROUP OF PASSENGERS APPARENTLY,"and it took only a few minutes every 12 hours. I had a moment with Carter in the isolation of his chart room. This voyage! Greg, I'm getting like you. Too fanciful. With normal group of passengers apparently."
219,mic_fileid_219_doa56_3spk.wav,text_fileid_219_doa56_spk1.txt,56,56,0.0,1,clean_fileid_219_doa56_spk1.wav,0.0,0,33,5.943243503570557,18.971548080444336,13.02830457687378,5.923007965087891,18.37218475341797,12.449176788330078,1.1648845672607422,3.6985607147216797,2.5336761474609375,4.224857083999268,0.2950655149998056,0.3635804289997395,4.883503027998813,THEY WERE SAD AND DOWNHEARTED IN ALL THAT MISERY THE POOR ATTORNEY HAD THE WORST OF IT MARY WAS FREE FROM HER STEPMOTHER'S ZEAL AND HER STEPMOTHER'S PERSECUTION AT ANY RATE AT NIGHT,"They were sad and downhearted. In all that misery, the poor attorney had the worst of it. Mary was free from her stepmother's zeal and her stepmother's persecution at any rate at night."
220,mic_fileid_220_doa237_3spk.wav,text_fileid_220_doa237_spk1.txt,237,237,0.0,1,clean_fileid_220_doa237_spk1.wav,0.0,0,30,5.375149726867676,19.09952163696289,13.724371910095215,5.3478312492370605,18.97671890258789,13.62888765335083,1.737616777420044,3.914628744125366,2.1770119667053223,4.623328340999251,0.2967334050008503,0.37531062200014276,5.295372368000244,BUT TELL ME ALL ABOUT IT WHY DO YOU WISH TO KNOW ASKED CAVALCANTI WHAT DO YOU AGAIN DEFY ME NO THE FACT IS I HAVE FOUND MY FATHER WHAT,"But tell me all about it. Why do you wish to know? Asked Cavalcanti. What? Do you again defy me? No, the fact is I have found my father. What?"
221,mic_fileid_221_doa220_3spk.wav,text_fileid_221_doa220_spk1.txt,220,220,0.0,1,clean_fileid_221_doa220_spk1.wav,0.0,0,42,4.382192134857178,15.666866302490234,11.284674167633057,4.36586856842041,15.257123947143555,10.891255378723145,1.3892664909362793,3.3602116107940674,1.970945119857788,4.143830823999451,0.33502780700018775,0.4108585989997664,4.889717229999405,IT WAS BUT A LITTLE HELP THAT HE HAD TO MAKE OTHER THINGS OF THIS EARTH NOTHING CAN BE NEARER NOTHING THAN THIS EARTH AND YET HOW LITTLE OF THIS EARTH IS THE GREATEST MAN HE THINKS HE TREADS UPON THE EARTH,"It was but a little help that he had. To make other things of this earth, nothing can be nearer nothing than this earth. And yet how little of this earth is the greatest man. He thinks he treads upon the earth."
222,mic_fileid_222_doa144_3spk.wav,text_fileid_222_doa144_spk1.txt,144,144,0.0,1,clean_fileid_222_doa144_spk1.wav,0.0,0,39,4.556301593780518,17.530075073242188,12.97377347946167,4.5416388511657715,17.38173484802246,12.84009599685669,1.1947392225265503,3.404996156692505,2.2102569341659546,4.746666310000364,0.28764350100027514,0.3941955259997485,5.428505337000388,YOU HAVE ASSASSINATED WELL I SHOULD SAY IF YOU HAD ME TAKEN TO A PRIVATE ROOM ONLY TO TELL ME THIS YOU MIGHT HAVE SAVED YOURSELF THE TROUBLE I KNOW ALL THESE THINGS BUT THERE ARE SOME WITH WHICH,"You have assassinated. Well, I should say. If you had me taken to a private room only to tell me this, you might have saved yourself the trouble. I know all these things, but there are some with which."
223,mic_fileid_223_doa137_3spk.wav,text_fileid_223_doa137_spk1.txt,137,137,0.0,1,clean_fileid_223_doa137_spk1.wav,0.10526315789473684,4,38,5.869622707366943,20.937448501586914,15.06782579421997,5.860721588134766,20.771549224853516,14.91082763671875,1.276724100112915,3.5797953605651855,2.3030712604522705,5.100267783999698,0.5678820789999008,0.3729589100003068,6.041108772999905,AND SELDOM FAIL RADICALLY TO ALTER THE ENTIRE MORAL CONSTITUTION OF THOSE WHO ARE THEIR OBJECTS IT APPEARS THAT ABOUT ONE HUNDRED YEARS PRIOR TO MISTER ELLISON'S ATTAINMENT OF HIS MAJORITY THERE HAD DIED IN A REMOTE PROVINCE,"and seldom felt radically to alter the entire moral constitution of those who are their objects. It appears that about 100 years prior to Mr. Ellison's attainment of his majority, there had died in a remote province."
224,mic_fileid_224_doa124_3spk.wav,text_fileid_224_doa124_spk1.txt,124,124,0.0,1,clean_fileid_224_doa124_spk1.wav,0.10204081632653061,5,49,6.0494537353515625,17.101980209350586,11.052526473999023,6.0371928215026855,16.987640380859375,10.95044755935669,1.4679300785064697,3.6105265617370605,2.142596483230591,4.833805444000063,0.35100503799912985,0.5203722329997618,5.705182714998955,THEY WENT TO THE VAULTS AND ENGAGED A PRIVATE ROOM WHERE BREAKFAST WAS SERVED TO THEM HAS MY HAIR TURNED GREY ASKED REHNHJELM PASSING HIS HAND OVER HIS HAIR WHICH WAS DAMP AND CLUNG CLOSELY TO HIS SKULL NO OLD MAN THAT DOESN'T OFTEN HAPPEN EVEN I'M NOT GREY,"They went to the vault and engaged a private room where breakfast was served to them. ""'Has my hair turned gray?' asked Renholm, passing his hand over his hair, which was damp and clung closely to a skull. ""'No, old man, that doesn't often happen. Even I'm not gray.'"""
225,mic_fileid_225_doa129_3spk.wav,text_fileid_225_doa129_spk1.txt,129,129,0.0,1,clean_fileid_225_doa129_spk1.wav,0.02702702702702703,1,37,3.0133860111236572,15.973284721374512,12.959898710250854,2.994891405105591,15.87612247467041,12.88123106956482,1.0946035385131836,3.144693374633789,2.0500898361206055,3.848219357999369,0.2593516479992104,0.3532134180004505,4.46078442399903,TO WHOM HE MADE KNOWN FULLY THE CHARACTER OF THE PLACE AND PEOPLE WHENCE HE HAD FLED THE DANGERS HE WAS EXPOSED TO FROM SLAVE HUNTERS AND THE STRONG HOPE HE CHERISHED OF REACHING FREE LAND SOON,"To whom he made known fully the character of the place and people once he had fled, the dangers he was exposed to from slave hunters, and the strong hope he cherished of reaching free land soon."
226,mic_fileid_226_doa292_3spk.wav,text_fileid_226_doa292_spk1.txt,292,292,0.0,1,clean_fileid_226_doa292_spk1.wav,0.02,1,50,4.869105815887451,16.01348114013672,11.144375324249268,4.858388423919678,15.92345142364502,11.065062999725342,1.4404159784317017,3.7658469676971436,2.325430989265442,4.565704356000424,0.3390451990007932,0.48894220999954996,5.393691765000767,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN EARL IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION,"The statement that his old friend had become a lord and was in danger of being an earl if he lived long enough caused it to so open his eyes and mouth and start that his cap fell off. When he picked it up, he uttered a rather singular exclamation."
227,mic_fileid_227_doa143_3spk.wav,text_fileid_227_doa143_spk1.txt,143,143,0.0,1,clean_fileid_227_doa143_spk1.wav,0.03571428571428571,1,28,5.504482269287109,16.2817325592041,10.777250289916992,5.479163646697998,16.129974365234375,10.650810718536377,1.4469304084777832,3.7944657802581787,2.3475353717803955,4.212876855999639,0.24720202700063965,0.30254399200021,4.762622875000488,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,"And for that very reason I quite contentedly occupied the lowest in reality. Either to be a hero or to grovel in the mud, there was nothing in between."
228,mic_fileid_228_doa300_3spk.wav,text_fileid_228_doa300_spk1.txt,300,300,0.0,1,clean_fileid_228_doa300_spk1.wav,0.16666666666666666,7,42,6.340141773223877,18.08973503112793,11.749593257904053,6.32689094543457,17.930788040161133,11.603897094726562,1.5621154308319092,3.9149868488311768,2.3528714179992676,4.18191478100016,0.21209574400018028,0.4501234839999597,4.8441340090003,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"Dr. Sittgris does not mean a regular soldier, but a regular physician, Madame, said the trooper. Oh, Craig made it, again correcting herself. For the best of all reasons, there was none to be had, so I took care of him myself."
229,mic_fileid_229_doa100_3spk.wav,text_fileid_229_doa100_spk1.txt,100,100,0.0,1,clean_fileid_229_doa100_spk1.wav,0.0,0,35,4.04482364654541,19.20735740661621,15.1625337600708,4.024997711181641,19.092998504638672,15.068000793457031,1.1417193412780762,3.497661828994751,2.355942487716675,4.5581848900001205,0.279961166999783,0.38783916699958354,5.225985223999487,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,"against the Emperor Ferdinand, hitherto the most fortunate monarch of his age, who had subdued and astonished Germany by the rapidity of his victories. Deep impressions they saw must be made by the English sword."
230,mic_fileid_230_doa73_3spk.wav,text_fileid_230_doa73_spk1.txt,73,73,0.0,1,clean_fileid_230_doa73_spk1.wav,0.0,0,48,3.221552848815918,19.894685745239258,16.67313289642334,3.208112955093384,19.71236801147461,16.504255056381226,1.38076651096344,3.995349884033203,2.614583373069763,4.534521843999755,0.2655304169993542,0.46028948500043043,5.26034174599954,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I met them yesterday as they were coming into the city. They were in a deplorable condition, and it moved me the more because I thought they were persons of rank. Through all the rags that covered them, notwithstanding the impression the sun has made on their faces."
231,mic_fileid_231_doa328_3spk.wav,text_fileid_231_doa328_spk1.txt,328,328,0.0,1,clean_fileid_231_doa328_spk1.wav,0.02631578947368421,1,38,4.988935947418213,18.304048538208008,13.315112590789795,4.9757609367370605,18.158679962158203,13.182919025421143,1.2429429292678833,3.616062641143799,2.3731197118759155,4.318252097998993,0.32490018000044074,0.3723096789999545,5.015461956999388,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"A certain small rank is procured for them through the intervention of the representatives of the above noble families, who on the issuing of the required patent, receive as their prerequisite a fee, which although insignificant in itself."
232,mic_fileid_232_doa339_3spk.wav,text_fileid_232_doa339_spk1.txt,339,339,0.0,1,clean_fileid_232_doa339_spk1.wav,0.0,0,36,2.1621718406677246,15.081217765808105,12.91904592514038,2.141183376312256,14.775866508483887,12.63468313217163,1.3062437772750854,3.166688919067383,1.8604451417922974,4.7047605660000045,0.244016692000514,0.3842157360004421,5.332992994000961,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,"But now the attempt had been made, and words had been forced from Lily's lips, the speaking of which would never be forgotten by herself. I knew that it would be so, said John. Ah, yes."
233,mic_fileid_233_doa203_3spk.wav,text_fileid_233_doa203_spk1.txt,203,203,0.0,1,clean_fileid_233_doa203_spk1.wav,0.1320754716981132,7,53,3.96694278717041,18.856504440307617,14.889561653137207,3.94600510597229,18.64427947998047,14.698274374008179,1.121495246887207,3.54886531829834,2.427370071411133,4.605539320999924,0.35709687399958057,0.5040633309999976,5.466699525999502,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that at the forest in the landlord found us in boarding lodging. Very well then said she, I will do the same. What do you propose to commence? Tonight said I. Then said she, I'll tell the Osport to light up the room and get your stage ready."
234,mic_fileid_234_doa89_3spk.wav,text_fileid_234_doa89_spk1.txt,89,89,0.0,1,clean_fileid_234_doa89_spk1.wav,0.14035087719298245,8,57,6.579321384429932,13.694021224975586,7.114699840545654,6.561035633087158,13.536785125732422,6.975749492645264,1.3543235063552856,3.217268228530884,1.8629447221755981,4.779261220999615,0.3545997459996215,0.5345070000003034,5.66836796699954,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,as it was to the men about him. The greedy thing in him wanted to make money faster than it could be made by telling the land. More than once he went into Weinsberg to talk with his son-in-law John Hardy about it. You were a banker and you only have choices I never had.
235,mic_fileid_235_doa209_3spk.wav,text_fileid_235_doa209_spk1.txt,209,209,0.0,1,clean_fileid_235_doa209_spk1.wav,0.10256410256410256,4,39,3.296807289123535,15.669567108154297,12.372759819030762,3.2831549644470215,15.42391300201416,12.140758037567139,1.4392125606536865,3.690237283706665,2.2510247230529785,4.976117088999672,0.41534861299987824,0.4617256820001785,5.853191383999729,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,Mr. Dins were passed out of one door while Elsie left by the other. The three little girls looked inquiringly into each other's faces. What is the matter? What has Elsie done? asked Carrie in a whisper. I don't know.
236,mic_fileid_236_doa189_3spk.wav,text_fileid_236_doa189_spk1.txt,189,189,0.0,1,clean_fileid_236_doa189_spk1.wav,0.024390243902439025,1,41,4.418376445770264,16.560306549072266,12.141930103302002,4.402952194213867,16.378925323486328,11.975973129272461,1.2269641160964966,3.4486563205718994,2.221692204475403,4.338359698999739,0.2542694730000221,0.4199280490001911,5.012557220999952,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,"on the summit of which they left for alone, and with sorrowful hearts returned home. While Psyche stood on the ridge of the mountain, panting with fear and with eyes full of tears, the gentle Zephyr raised her from the earth."
237,mic_fileid_237_doa41_3spk.wav,text_fileid_237_doa41_spk1.txt,41,41,0.0,1,clean_fileid_237_doa41_spk1.wav,0.10638297872340426,5,47,5.992079257965088,17.685882568359375,11.693803310394287,5.977989196777344,17.517822265625,11.539833068847656,1.5971570014953613,3.903005838394165,2.3058488368988037,4.518324857001062,0.3284405099993819,0.485513558999628,5.332278926000072,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"Come as often as you like, replied Peewee. The often or the better. Back in the old Briar Patch, Peter thought overall he had learned about the flycatcher family and as he recalled how they were forever catching all sorts of flying insects, it suddenly struck him."
238,mic_fileid_238_doa155_3spk.wav,text_fileid_238_doa155_spk1.txt,155,155,0.0,1,clean_fileid_238_doa155_spk1.wav,0.125,5,40,4.728846073150635,21.10694122314453,16.378095149993896,4.718505859375,20.859081268310547,16.140575408935547,1.1640615463256836,3.6810009479522705,2.516939401626587,4.630208329000197,0.2655662030001622,0.3516574440000113,5.247431976000371,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"There is one of the family here today on business, she said at last. If you will give me your name, I will ask if that person would like to see you. Oh, that is hardly worthwhile."
