fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_mode,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
255,5,"1,2,3,4,5",mic_fileid_255_doa122_3spk_1.wav|mic_fileid_255_doa122_3spk_2.wav|mic_fileid_255_doa122_3spk_3.wav|mic_fileid_255_doa122_3spk_4.wav|mic_fileid_255_doa122_3spk_5.wav,4456.0,4476.0,20.0,122,text_fileid_255_doa122_spk1.txt,mean_all_channels,SHE ADDED PULLING OUT HER WATCH BY ITS LEATHERN GUARD NOT TILL YOU'VE HAD LUNCH SAID MISSUS WILMINGTON RISING WITH THE LADIES YOU MUST STAY ANNIE I SHALL NOT EXCUSE YOU WELL,"said Mrs. Wilmington, rising with ladies. You must stay and I shall not excuse you. Well? Thanks. 55. I wish you can be some consolation and hope to meet you again and have your surest dances",1.09375,35,32,"said Mrs. Wilmington, rising with ladies. You must stay and I shall not excuse you. Well? Thanks. 55. I wish you can be some consolation and hope to meet you again and have your surest dances",1.09375,35,32
256,4,"1,2,3,4",mic_fileid_256_doa87_3spk_1.wav|mic_fileid_256_doa87_3spk_2.wav|mic_fileid_256_doa87_3spk_3.wav|mic_fileid_256_doa87_3spk_4.wav,4476.0,4492.0,16.0,87,text_fileid_256_doa87_spk1.txt,mean_all_channels,GOOD BYE PRINCESS I WISH YOU HAPPINESS AND CONSOLATION AND HOPE TO MEET YOU AGAIN IN HAPPIER CIRCUMSTANCES IF YOU DON'T WANT TO MAKE ME BLUSH PLEASE DON'T THANK ME BUT THE PRINCESS IF SHE DID NOT AGAIN THANK HIM IN WORDS,". If you don't want to make me blush, please don't make me blush . Thank you. We give us interest now that the short excursions we made from Fort Reignville was the one",0.9047619047619048,38,42,". If you don't want to make me blush, please don't make me blush. Thank you. We give us interest now that the short excursions we made from Fort Reignville was the one",0.9047619047619048,38,42
257,5,"1,2,3,4,5",mic_fileid_257_doa223_3spk_1.wav|mic_fileid_257_doa223_3spk_2.wav|mic_fileid_257_doa223_3spk_3.wav|mic_fileid_257_doa223_3spk_4.wav|mic_fileid_257_doa223_3spk_5.wav,4492.0,4512.0,20.0,323,text_fileid_257_doa323_spk1.txt,mean_all_channels,THE MOST INTERESTING OF THE SHORT EXCURSIONS WE MADE FROM FORT WRANGELL WAS THE ONE UP THE STICKEEN RIVER TO THE HEAD OF STEAM NAVIGATION FROM MT SAINT ELIAS THE COAST RANGE EXTENDS IN A BROAD LOFTY CHAIN,"up the sticking river. See you in the next video . The post-range extends to the broad, softy chain. In the most polite way. To a flink of friend. To a small museum self as captain",0.9210526315789473,35,38,"up the sticking river. See you in the next video. The post-range extends to the broad, softy chain. In the most polite way. To a flink of friend. To a small museum self as captain",0.9210526315789473,35,38
258,5,"1,2,3,4,5",mic_fileid_258_doa105_3spk_1.wav|mic_fileid_258_doa105_3spk_2.wav|mic_fileid_258_doa105_3spk_3.wav|mic_fileid_258_doa105_3spk_4.wav|mic_fileid_258_doa105_3spk_5.wav,4512.0,4532.0,20.0,233,text_fileid_258_doa233_spk1.txt,mean_all_channels,IN THE MOST POLITE MANNER TO APPOINT A FRIEND WITH WHOM HE CAPTAIN M M MIGHT COMMUNICATE AND DESIRED THAT THE MEETING MIGHT TAKE PLACE WITH AS LITTLE DELAY AS POSSIBLE,". It's only for my kids. A desire that the medium might take place with this little delay as possible. A few hours later that same night , he returns to the bedroom and will succeed in recovering before it runs free",1.1935483870967742,37,31,". It's only for my kids. A desire that the medium might take place with this little delay as possible. A few hours later that same night, he returns to the bedroom and will succeed in recovering before it runs free",1.1935483870967742,37,31
259,3,"1,2,3",mic_fileid_259_doa21_3spk_1.wav|mic_fileid_259_doa21_3spk_2.wav|mic_fileid_259_doa21_3spk_3.wav,4532.0,4544.0,12.0,171,text_fileid_259_doa171_spk1.txt,mean_all_channels,A FEW HOURS LATER THAT SAME NIGHT HE RETURNS TO THE BATTERY ROOM AND SUCCEEDS IN RECOVERING THE PORTABLE INSTRUMENT TO DAY LIEUTENANT MACKINSON WHILE PURSUING AN INVESTIGATION OF THE AFFAIR,". Today, you can at kinson while pursuing an investigation . When the medicine I have put up in the handle of the base, your head, your",0.9354838709677419,29,31,". Today, you can at kinson while pursuing an investigation. When the medicine I have put up in the handle of the base, your head, your",0.9354838709677419,29,31
260,4,"1,2,3,4",mic_fileid_260_doa135_3spk_1.wav|mic_fileid_260_doa135_3spk_2.wav|mic_fileid_260_doa135_3spk_3.wav|mic_fileid_260_doa135_3spk_4.wav,4544.0,4560.0,16.0,250,text_fileid_260_doa250_spk1.txt,mean_all_channels,WHEN THE MEDICINE I HAVE PUT UP IN THE HANDLE OF THE MACE IS HEATED WITH YOUR HAND IT WILL PENETRATE YOUR WHOLE BODY AND AS SOON AS YOU PERSPIRE YOU MAY LEAVE OFF THE EXERCISE,"whole body. And as soon as you perspire, you may leave off the edge of the sun. The French by her mother. Her proficiency in either was non-demarcable and she shook",1.0,36,36,"whole body. And as soon as you perspire, you may leave off the edge of the sun. The French by her mother. Her proficiency in either was non-demarcable and she shook",1.0,36,36
261,5,"1,2,3,4,5",mic_fileid_261_doa122_3spk_1.wav|mic_fileid_261_doa122_3spk_2.wav|mic_fileid_261_doa122_3spk_3.wav|mic_fileid_261_doa122_3spk_4.wav|mic_fileid_261_doa122_3spk_5.wav,4560.0,4580.0,20.0,176,text_fileid_261_doa176_spk1.txt,mean_all_channels,FRENCH BY HER MOTHER HER PROFICIENCY IN EITHER WAS NOT REMARKABLE AND SHE SHIRKED HER LESSONS IN BOTH WHENEVER SHE COULD WHAT A STRANGE UNACCOUNTABLE CHARACTER FOR WITH ALL THESE SYMPTOMS OF PROFLIGACY AT TEN YEARS OLD,"her lessons. Whatever she could, her prisoners favorite. What a strange, unaccountable character. For with all these symptoms of proffleg acy at 10 years old. [BLANK Chris Lottell Banners full of the Martian Satchel Jays Oak and Ward.",0.918918918918919,34,37,"her lessons. Whatever she could, her prisoners favorite. What a strange, unaccountable character. For with all these symptoms of proffleg acy at 10 years old. BLANK Chris Lottell Banners full of the Martian Satchel Jays Oak and Ward.",0.918918918918919,34,37
262,4,"1,2,3,4",mic_fileid_262_doa98_3spk_1.wav|mic_fileid_262_doa98_3spk_2.wav|mic_fileid_262_doa98_3spk_3.wav|mic_fileid_262_doa98_3spk_4.wav,4580.0,4596.0,16.0,226,text_fileid_262_doa226_spk1.txt,mean_all_channels,FULL OF FLAUNTING BANNERS FULL OF THE MARCH AND PAGEANTRY OF OPENING WAR AND THE FEET OF THE PEOPLE WERE BEATING TIME TRAMP TRAMP HE WAS URGED TOWARDS THE DOOR HE OBEYED MECHANICALLY,"The feet of the people were beat in time . He was urged towards the door . He obeyed mechanically . She was angry with herself because she felt that in speaking of Coniston, she had colored.",1.0,33,33,"The feet of the people were beat in time. He was urged towards the door. He obeyed mechanically. She was angry with herself because she felt that in speaking of Coniston, she had colored.",1.0,33,33
263,4,"1,2,3,4",mic_fileid_263_doa26_3spk_1.wav|mic_fileid_263_doa26_3spk_2.wav|mic_fileid_263_doa26_3spk_3.wav|mic_fileid_263_doa26_3spk_4.wav,4596.0,4612.0,16.0,62,text_fileid_263_doa62_spk1.txt,mean_all_channels,SHE WAS ANGRY WITH HERSELF BECAUSE SHE FELT THAT IN SPEAKING OF CONNISTON SHE HAD COLORED AND AS A MATTER OF FACT SHE GREATLY ADMIRED THE YOUNG LORD EVEN THOUGH THEY HAD ONLY MET ONCE,"And as a matter of fact, she greatly admired the young lord, even though they had only met once. We're so full of affability that they would have shaken hands even with the bank's insurance",0.9142857142857143,32,35,"And as a matter of fact, she greatly admired the young lord, even though they had only met once. We're so full of affability that they would have shaken hands even with the bank's insurance",0.9142857142857143,32,35
264,5,"1,2,3,4,5",mic_fileid_264_doa124_3spk_1.wav|mic_fileid_264_doa124_3spk_2.wav|mic_fileid_264_doa124_3spk_3.wav|mic_fileid_264_doa124_3spk_4.wav|mic_fileid_264_doa124_3spk_5.wav,4612.0,4632.0,20.0,124,text_fileid_264_doa124_spk1.txt,mean_all_channels,WERE SO FULL OF AFFABILITY THAT THEY WOULD HAVE SHAKEN HANDS EVEN WITH THE BANKER'S SERVANTS SO MUCH DID THEIR GRATITUDE NEED AN OBJECT TO EXPEND ITSELF UPON ONE THING ABOVE ALL THE REST HEIGHTENED THE RESPECT,". So much, did their gratitude, deviate a project, and suspended itself upon. One thing above all the rest, heighten the respect. That is really important. I think",0.7567567567567568,28,37,". So much, did their gratitude, deviate a project, and suspended itself upon. One thing above all the rest, heighten the respect. That is really important. I think",0.7567567567567568,28,37
265,3,"1,2,3",mic_fileid_265_doa188_3spk_1.wav|mic_fileid_265_doa188_3spk_2.wav|mic_fileid_265_doa188_3spk_3.wav,4632.0,4644.0,12.0,292,text_fileid_265_doa292_spk1.txt,mean_all_channels,FANCY IF YOU CAN MY EXTREME HORROR AT FINDING A MOUSE DROWNED IN THAT PUDDING SAUCE I LIFTED THE MOUSE OUT WITH A SPOON AND THREW IT OUT IN THE YARD AND THEN I WASHED THE SPOON IN THREE WATERS,the mouse button was taken to a young yard and then I watched three water ed others. Thank you. Be illuminated the reflections past 50 years before on this very day by which the nation once,0.975,39,40,the mouse button was taken to a young yard and then I watched three water ed others. Thank you. Be illuminated the reflections past 50 years before on this very day by which the nation once,0.975,39,40
266,5,"1,2,3,4,5",mic_fileid_266_doa106_3spk_1.wav|mic_fileid_266_doa106_3spk_2.wav|mic_fileid_266_doa106_3spk_3.wav|mic_fileid_266_doa106_3spk_4.wav|mic_fileid_266_doa106_3spk_5.wav,4644.0,4664.0,20.0,359,text_fileid_266_doa359_spk1.txt,mean_all_channels,HE ENUMERATED THE REFORMS PASSED FIFTY YEARS BEFORE ON THIS VERY DAY BY WHICH THE NATION ONCE AND FOR ALL DECLARED THE GLORY OF POVERTY AND MAN'S SYMPATHY WITH THE UNFORTUNATE SO HE HAD TOLD THEM HE WAS TO SING THE PRAISE OF PATIENT POVERTY,"and for all declared the glory of poverty and man's sense of the unfortunate . So he had told them he was to sing the praise of patient poverty. He had a lot of people to say about this, he must take some precautions.",0.7555555555555555,34,45,"and for all declared the glory of poverty and man's sense of the unfortunate. So he had told them he was to sing the praise of patient poverty. He had a lot of people to say about this, he must take some precautions.",0.7555555555555555,34,45
267,4,"1,2,3,4",mic_fileid_267_doa81_3spk_1.wav|mic_fileid_267_doa81_3spk_2.wav|mic_fileid_267_doa81_3spk_3.wav|mic_fileid_267_doa81_3spk_4.wav,4664.0,4680.0,16.0,311,text_fileid_267_doa311_spk1.txt,mean_all_channels,WE'LL ALL MEET HERE GREGG SAY ABOUT THE ZERO HOUR WE MUST TAKE SOME PRECAUTIONS THEN HE DISMISSED ME I FOUND VENZA SEATED ALONE IN A STARLIT CORNER OF THE SECLUDED DECK A PORTHOLE,"Lots of bad heat is spilt. Very desirable . I found that seed of a loan in the starlet corner of this occluded deck, a porthole [inaudible] [ Pause]",0.8823529411764706,30,34,"Lots of bad heat is spilt. Very desirable. I found that seed of a loan in the starlet corner of this occluded deck, a porthole",0.8235294117647058,28,34
268,4,"1,2,3,4",mic_fileid_268_doa43_3spk_1.wav|mic_fileid_268_doa43_3spk_2.wav|mic_fileid_268_doa43_3spk_3.wav|mic_fileid_268_doa43_3spk_4.wav,4680.0,4696.0,16.0,354,text_fileid_268_doa354_spk1.txt,mean_all_channels,CLIMBED BACK INTO THE TREE MINUTES LATER HE DISCOVERED THAT THERE WERE MORE THAN TWO OF THE BEASTS WAITING QUIETLY ABOUT THE CAMP AND THAT THEIR SENTRY LINE RAN BETWEEN HIM AND THE CLEARING OF THE L B HE WITHDREW FARTHER INTO THE WOOD,"quietly about the camp and that their central line ran between him and the clear line of the LB. He must be the father of his son , who entered the land as a blind and scarred . that there were things more solid to drive than fire ro",0.9772727272727273,43,44,"quietly about the camp and that their central line ran between him and the clear line of the LB. He must be the father of his son, who entered the land as a blind and scarred. that there were things more solid to drive than fire ro",0.9772727272727273,43,44
269,3,"1,2,3",mic_fileid_269_doa18_3spk_1.wav|mic_fileid_269_doa18_3spk_2.wav|mic_fileid_269_doa18_3spk_3.wav,4696.0,4708.0,12.0,163,text_fileid_269_doa163_spk1.txt,mean_all_channels,ONE OF THESE CONCLUSIONS WAS THAT THERE WERE THINGS MORE SOLID IN LIFE THAN FINE WHISKERS AND A TITLE AND THAT IN ACCEPTING A SECOND HUSBAND,"asters. Support them. And encourage them. To ground them up with the host, and Mr. C is no longer a pain for these two people.",1.0,26,26,"asters. Support them. And encourage them. To ground them up with the host, and Mr. C is no longer a pain for these two people.",1.0,26,26
270,4,"1,2,3,4",mic_fileid_270_doa4_3spk_1.wav|mic_fileid_270_doa4_3spk_2.wav|mic_fileid_270_doa4_3spk_3.wav|mic_fileid_270_doa4_3spk_4.wav,4708.0,4724.0,16.0,4,text_fileid_270_doa4_spk1.txt,mean_all_channels,BUT THE GROUND FOR THAT WAS GONE AND MISSUS LOW WAS NO LONGER PAINFULLY SEVERE A FEW WORDS WERE SAID AS TO HIS GREAT LOSS MISSUS LOW ONCE RAISED HER EYEBROWS IN PRETENDED SURPRISE,[Sounds of a [inaudible] [inaudible] [M,0.9705882352941176,33,34,M,1.0,34,34
271,4,"1,2,3,4",mic_fileid_271_doa16_3spk_1.wav|mic_fileid_271_doa16_3spk_2.wav|mic_fileid_271_doa16_3spk_3.wav|mic_fileid_271_doa16_3spk_4.wav,4724.0,4740.0,16.0,191,text_fileid_271_doa191_spk1.txt,mean_all_channels,THE LATTER STREAM TRAVERSES DREARY PLAINS WHERE ALMOST NOTHING BUT SAGEBRUSH GROWS THE MAUMEE WATERS A SMILING VALLEY WHERE ORCHARDS FIELDS AND MEADOWS ALTERNATE WITH SUGAR MAPLE GROVES,The Molly is smiling valley where free to feel the status alternate with the number of people are asking so she can open it. And she can be a social center by nature and to those that are self-escaping .,1.2857142857142858,36,28,The Molly is smiling valley where free to feel the status alternate with the number of people are asking so she can open it. And she can be a social center by nature and to those that are self-escaping.,1.2857142857142858,36,28
272,5,"1,2,3,4,5",mic_fileid_272_doa59_3spk_1.wav|mic_fileid_272_doa59_3spk_2.wav|mic_fileid_272_doa59_3spk_3.wav|mic_fileid_272_doa59_3spk_4.wav|mic_fileid_272_doa59_3spk_5.wav,4740.0,4760.0,20.0,354,text_fileid_272_doa354_spk1.txt,mean_all_channels,AND SOCIAL TEMPER BY ENTERING INTO THE MILITIA OF HIS COUNTY THEN EMBODIED CAPTAIN WESTON WAS A GENERAL FAVOURITE AND WHEN THE CHANCES OF HIS MILITARY LIFE HAD INTRODUCED HIM TO MISS CHURCHILL OF A GREAT YORKSHIRE FAMILY,"Captain Weston is a general figure in the chances of his military life about to do so to Miss Churchill of a great Yorkshire family. Through which I socialize and across the park, looking pleasant in the sunshine at the miles we're seeing.",1.0263157894736843,39,38,"Captain Weston is a general figure in the chances of his military life about to do so to Miss Churchill of a great Yorkshire family. Through which I socialize and across the park, looking pleasant in the sunshine at the miles we're seeing.",1.0263157894736843,39,38
273,5,"1,2,3,4,5",mic_fileid_273_doa24_3spk_1.wav|mic_fileid_273_doa24_3spk_2.wav|mic_fileid_273_doa24_3spk_3.wav|mic_fileid_273_doa24_3spk_4.wav|mic_fileid_273_doa24_3spk_5.wav,4760.0,4780.0,20.0,24,text_fileid_273_doa24_spk1.txt,mean_all_channels,THROUGH WHICH I SAW SHRUBS AND A GRASS PLAT LOOKING PLEASANT IN THE SUNSHINE OF THE MILD SPRING EVENING FOR IT WAS NOW THE MIDDLE OF APRIL THIS THEN WAS MY FIRST GLIMPSE OF THE GARDEN BUT I HAD NOT TIME TO LOOK LONG,Don't forget to get the new April and the September meeting . This that was my first glimpse of the garden. But I had not time to look long. Even to a dark lantern. The end of the film is sure to be jolly.,0.9318181818181818,41,44,Don't forget to get the new April and the September meeting. This that was my first glimpse of the garden. But I had not time to look long. Even to a dark lantern. The end of the film is sure to be jolly.,0.9318181818181818,41,44
274,4,"1,2,3,4",mic_fileid_274_doa14_3spk_1.wav|mic_fileid_274_doa14_3spk_2.wav|mic_fileid_274_doa14_3spk_3.wav|mic_fileid_274_doa14_3spk_4.wav,4780.0,4796.0,16.0,111,text_fileid_274_doa111_spk1.txt,mean_all_channels,EVEN TO A DARK LANTERN THE END OF THE FILM IS SURE TO BE JOLLY GOOD CHEER ATTRACTS GOOD LUCK CHEER UP IF YOU HAVEN'T A SMILE GET ONE OF SOMEBODY AND WEAR IT AS YOUR OWN,"Good cheer attracts good laughs. Cheer up. If you have a smile, get one of somebody and wear it at your own. Extreme's are always mad. To come out of the bright smile. I know it has made two people laugh while we're still all",1.1081081081081081,41,37,"Good cheer attracts good laughs. Cheer up. If you have a smile, get one of somebody and wear it at your own. Extreme's are always mad. To come out of the bright smile. I know it has made two people laugh while we're still all",1.1081081081081081,41,37
275,4,"1,2,3,4",mic_fileid_275_doa2_3spk_1.wav|mic_fileid_275_doa2_3spk_2.wav|mic_fileid_275_doa2_3spk_3.wav|mic_fileid_275_doa2_3spk_4.wav,4796.0,4812.0,16.0,2,text_fileid_275_doa2_spk1.txt,mean_all_channels,TO COME OUT OF IT BRIGHT AND SMILING AND NOW IT HAS MADE TWO PEOPLE HAPPY PHRONSIE POLLY HAD SAID WHEN THE PRESENTATION WAS WELL OVER AND SHE ENDED UP WITH A KISS IT MADE ME HAPPY IN THE FIRST PLACE BECAUSE YOU THOUGHT OF ME AND THEN,"set up and the presentation is well over. It may be happy in the first place, because you thought of there . Well, I'm engaged, but 100% free. But anyone so rich and so poor, they're going",0.9375,45,48,"set up and the presentation is well over. It may be happy in the first place, because you thought of there. Well, I'm engaged, but 100 free. But anyone so rich and so poor, they're going",0.9375,45,48
