fileid,chunk_count,chunk_indices,chunk_mic_files,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,selected_doas,mean_selected_doa_error_deg
250,5,"1,2,3,4,5",mic_fileid_250_doa95_3spk_1.wav|mic_fileid_250_doa95_3spk_2.wav|mic_fileid_250_doa95_3spk_3.wav|mic_fileid_250_doa95_3spk_4.wav|mic_fileid_250_doa95_3spk_5.wav,20.0,95,text_fileid_250_doa95_spk1.txt,0.5405405405405406,20,37,AND VARIOUS OTHER MASCULINE TRIFLES FILLING IN THE INTERSTICES OH THEY GASPED IN BREATHLESS CHORUS THEY BELONG TO HIM CONNY MURMURED FERVENTLY PATTY NODDED AND WHEN I SHOWED UNCLE TOM THAT SUIT CASE HE NEARLY DIED LAUGHING,"and various other masculine trifles filling in the interstices. Oh, hey guys, good Brussels chorus. Take a long take. him Connie Murmur for the late Paddy Nutted. Thanks, show Uncle Tom that soup can't be nearly died laughing.","90,90,94,93,91",3.4
251,5,"1,2,3,4,5",mic_fileid_251_doa23_3spk_1.wav|mic_fileid_251_doa23_3spk_2.wav|mic_fileid_251_doa23_3spk_3.wav|mic_fileid_251_doa23_3spk_4.wav|mic_fileid_251_doa23_3spk_5.wav,20.0,23,text_fileid_251_doa23_spk1.txt,0.16666666666666666,8,48,AND BIDDING THE OTHERS KEEP A SHARP LOOKOUT MYLES SHINNED UP THIS TREE AND CHOOSING ONE OF THE THICKER LIMBS CLIMBED OUT UPON IT FOR SOME LITTLE DISTANCE THEN LOWERING HIS BODY HE HUNG AT ARM'S LENGTH THE BRANCH BENDING WITH HIS WEIGHT AND SLOWLY LET HIMSELF DOWN,"and bit any others to keep a sharp lookout. Miles shinned up this tree. and choosing one of the thicker lambs climbed out upon it for some little distance. Then, lowering his body, he hung at arm's length. The branch bending with his weight and slowly let itself down. Thank you.","24,26,23,26,16",2.8
252,5,"1,2,3,4,5",mic_fileid_252_doa54_3spk_1.wav|mic_fileid_252_doa54_3spk_2.wav|mic_fileid_252_doa54_3spk_3.wav|mic_fileid_252_doa54_3spk_4.wav|mic_fileid_252_doa54_3spk_5.wav,20.0,54,text_fileid_252_doa54_spk1.txt,0.28,14,50,HE GREW QUITE OUT OF PATIENCE AT LAST AND CUT HIS WAY THRO THE INSULTING MOB WITH HIS RIVAL'S SABRE BUT HE DID NOT KNOW WHAT MEASURES TO PURSUE OR HOW TO RECTIFY SO GROSS A MISTAKE IT WAS NOT IN HIS POWER TO HAVE A SIGHT OF THE QUEEN,"He grew quite out of patience at last and cut his way through again so was his rising saver but he did not know when that to pursue, or how to rectify sub-rosa mistake. It was not in his power to have a sight of the queen. Thank you.","54,55,52,52,13",9.2
253,4,"1,2,3,4",mic_fileid_253_doa72_3spk_1.wav|mic_fileid_253_doa72_3spk_2.wav|mic_fileid_253_doa72_3spk_3.wav|mic_fileid_253_doa72_3spk_4.wav,16.0,340,text_fileid_253_doa340_spk1.txt,0.20588235294117646,7,34,HABITUALLY HARDWORKING RARELY STARTLED BY LIFE'S SURPRISES VERY SKILLFUL WITH HIS HANDS EFFICIENT IN HIS EVERY DUTY AND DESPITE HIS HAVING A NAME THAT MEANS COUNSEL NEVER GIVING ADVICE NOT EVEN THE UNSOLICITED KIND,"Eventually hard working, rarely startled by life surprises. very skillful with his hands, efficient in his every duty. And despite just having a name that needs counsel, never giving advice, not even... and the unsolicited kind.","346,340,343,344",3.25
254,4,"1,2,3,4",mic_fileid_254_doa102_3spk_1.wav|mic_fileid_254_doa102_3spk_2.wav|mic_fileid_254_doa102_3spk_3.wav|mic_fileid_254_doa102_3spk_4.wav,16.0,304,text_fileid_254_doa304_spk1.txt,0.8604651162790697,37,43,WE WERE ABLE TO SWALLOW BUT A FEW MOUTHFULS OF THE REPAST AND OUR LUNCH BASKET WAS DRAWN ON AS SOON AS WE WERE ONCE MORE AFLOAT IT IS A GREAT PITY THAT SO MANY FARMERS WIVES ARE THE WRETCHED COOKS THEY ARE,"We are able to swallow the futile mouthfuls of their ass. the defustering love affairs was fond of being thought to be useful in Such matters, and was not a first to having presence given to her. She had married a folk art man.","314,102,99,100",119.75
255,5,"1,2,3,4,5",mic_fileid_255_doa122_3spk_1.wav|mic_fileid_255_doa122_3spk_2.wav|mic_fileid_255_doa122_3spk_3.wav|mic_fileid_255_doa122_3spk_4.wav|mic_fileid_255_doa122_3spk_5.wav,20.0,122,text_fileid_255_doa122_spk1.txt,0.375,12,32,SHE ADDED PULLING OUT HER WATCH BY ITS LEATHERN GUARD NOT TILL YOU'VE HAD LUNCH SAID MISSUS WILMINGTON RISING WITH THE LADIES YOU MUST STAY ANNIE I SHALL NOT EXCUSE YOU WELL,"She added pulling out her watch by a polenta guard. Not till you've had much. Send Mrs. Womi ten rising- with the ladies, you must stay at it. I don't know what excuse you. Well?","124,123,119,122,91",7.4
256,4,"1,2,3,4",mic_fileid_256_doa87_3spk_1.wav|mic_fileid_256_doa87_3spk_2.wav|mic_fileid_256_doa87_3spk_3.wav|mic_fileid_256_doa87_3spk_4.wav,16.0,87,text_fileid_256_doa87_spk1.txt,0.40476190476190477,17,42,GOOD BYE PRINCESS I WISH YOU HAPPINESS AND CONSOLATION AND HOPE TO MEET YOU AGAIN IN HAPPIER CIRCUMSTANCES IF YOU DON'T WANT TO MAKE ME BLUSH PLEASE DON'T THANK ME BUT THE PRINCESS IF SHE DID NOT AGAIN THANK HIM IN WORDS,"Goodbye, princess. And I wish you happiness and consolation. to meet you again and have your sugar dancing. If you don't want to make me... Lurch, please don't play with me. But the princess, if she did not agree... Thank you very much.","86,86,84,85",1.75
257,5,"1,2,3,4,5",mic_fileid_257_doa223_3spk_1.wav|mic_fileid_257_doa223_3spk_2.wav|mic_fileid_257_doa223_3spk_3.wav|mic_fileid_257_doa223_3spk_4.wav|mic_fileid_257_doa223_3spk_5.wav,20.0,323,text_fileid_257_doa323_spk1.txt,0.5789473684210527,22,38,THE MOST INTERESTING OF THE SHORT EXCURSIONS WE MADE FROM FORT WRANGELL WAS THE ONE UP THE STICKEEN RIVER TO THE HEAD OF STEAM NAVIGATION FROM MT SAINT ELIAS THE COAST RANGE EXTENDS IN A BROAD LOFTY CHAIN,The most interesting of the short excursions we made from Thank you. building's almost 3-4 years old now. the coast range extends and a bravadoe chain.,"326,204,209,319,128",81.0
258,5,"1,2,3,4,5",mic_fileid_258_doa105_3spk_1.wav|mic_fileid_258_doa105_3spk_2.wav|mic_fileid_258_doa105_3spk_3.wav|mic_fileid_258_doa105_3spk_4.wav|mic_fileid_258_doa105_3spk_5.wav,20.0,233,text_fileid_258_doa233_spk1.txt,1.3548387096774193,42,31,IN THE MOST POLITE MANNER TO APPOINT A FRIEND WITH WHOM HE CAPTAIN M M MIGHT COMMUNICATE AND DESIRED THAT THE MEETING MIGHT TAKE PLACE WITH AS LITTLE DELAY AS POSSIBLE,"She was an indulgent parent, however, and really had little objection to her own personal to amagine and amusing herself in this unusual way. It was on for Becca as the niece of the difficult red sweater she raised. the screw bolts. Thank you.","103,105,100,104,192",112.2
259,3,"1,2,3",mic_fileid_259_doa21_3spk_1.wav|mic_fileid_259_doa21_3spk_2.wav|mic_fileid_259_doa21_3spk_3.wav,12.0,171,text_fileid_259_doa171_spk1.txt,0.3548387096774194,11,31,A FEW HOURS LATER THAT SAME NIGHT HE RETURNS TO THE BATTERY ROOM AND SUCCEEDS IN RECOVERING THE PORTABLE INSTRUMENT TO DAY LIEUTENANT MACKINSON WHILE PURSUING AN INVESTIGATION OF THE AFFAIR,"A few hours later that same night, he recurs into bedroom and succeeds. and recovering the portable instrument. Today, we can attack a... while pursuing an investigation of the affair.","175,175,173",3.3333333333333335
260,4,"1,2,3,4",mic_fileid_260_doa135_3spk_1.wav|mic_fileid_260_doa135_3spk_2.wav|mic_fileid_260_doa135_3spk_3.wav|mic_fileid_260_doa135_3spk_4.wav,16.0,250,text_fileid_260_doa250_spk1.txt,1.0,36,36,WHEN THE MEDICINE I HAVE PUT UP IN THE HANDLE OF THE MACE IS HEATED WITH YOUR HAND IT WILL PENETRATE YOUR WHOLE BODY AND AS SOON AS YOU PERSPIRE YOU MAY LEAVE OFF THE EXERCISE,She was not struck by anything remarkably clever.,"106,344,61,157",125.5
261,5,"1,2,3,4,5",mic_fileid_261_doa122_3spk_1.wav|mic_fileid_261_doa122_3spk_2.wav|mic_fileid_261_doa122_3spk_3.wav|mic_fileid_261_doa122_3spk_4.wav|mic_fileid_261_doa122_3spk_5.wav,20.0,176,text_fileid_261_doa176_spk1.txt,0.08108108108108109,3,37,FRENCH BY HER MOTHER HER PROFICIENCY IN EITHER WAS NOT REMARKABLE AND SHE SHIRKED HER LESSONS IN BOTH WHENEVER SHE COULD WHAT A STRANGE UNACCOUNTABLE CHARACTER FOR WITH ALL THESE SYMPTOMS OF PROFLIGACY AT TEN YEARS OLD,"French by her mother. Her proficiency in either was... not remarkable and she's shaped her lessons in both whenever she could. What a strange, unaccountable character. with all these symptoms of profligacy at ten years old.","177,178,177,178,180",2.0
262,4,"1,2,3,4",mic_fileid_262_doa98_3spk_1.wav|mic_fileid_262_doa98_3spk_2.wav|mic_fileid_262_doa98_3spk_3.wav|mic_fileid_262_doa98_3spk_4.wav,16.0,226,text_fileid_262_doa226_spk1.txt,0.9696969696969697,32,33,FULL OF FLAUNTING BANNERS FULL OF THE MARCH AND PAGEANTRY OF OPENING WAR AND THE FEET OF THE PEOPLE WERE BEATING TIME TRAMP TRAMP HE WAS URGED TOWARDS THE DOOR HE OBEYED MECHANICALLY,"Full of swanning, awareness, full of warmth, thanks to IZtreeO. baskets with fresh graft, such as the nettle or an above... get with about 3-8-7 inch of water. More water would kill them. Put your tasks in!","220,131,132,214",51.75
263,4,"1,2,3,4",mic_fileid_263_doa26_3spk_1.wav|mic_fileid_263_doa26_3spk_2.wav|mic_fileid_263_doa26_3spk_3.wav|mic_fileid_263_doa26_3spk_4.wav,16.0,62,text_fileid_263_doa62_spk1.txt,0.42857142857142855,15,35,SHE WAS ANGRY WITH HERSELF BECAUSE SHE FELT THAT IN SPEAKING OF CONNISTON SHE HAD COLORED AND AS A MATTER OF FACT SHE GREATLY ADMIRED THE YOUNG LORD EVEN THOUGH THEY HAD ONLY MET ONCE,"She was angry with herself because she felt that it's speaking of... with God's name she had colored. And Ita Mesk feels pink, As a matter of fact, she greatly admired the other Lord. I want to be helping them once.","60,57,56,58",4.25
264,5,"1,2,3,4,5",mic_fileid_264_doa124_3spk_1.wav|mic_fileid_264_doa124_3spk_2.wav|mic_fileid_264_doa124_3spk_3.wav|mic_fileid_264_doa124_3spk_4.wav|mic_fileid_264_doa124_3spk_5.wav,20.0,124,text_fileid_264_doa124_spk1.txt,0.6756756756756757,25,37,WERE SO FULL OF AFFABILITY THAT THEY WOULD HAVE SHAKEN HANDS EVEN WITH THE BANKER'S SERVANTS SO MUCH DID THEIR GRATITUDE NEED AN OBJECT TO EXPEND ITSELF UPON ONE THING ABOVE ALL THE REST HEIGHTENED THE RESPECT,"And I am not without told that Mrs. Davilow may shortly follow him. even with the bankers' servants. So much did they grab. Tenow Q was a bumblebee that has stooped and well-bound... Above all the rest, hiding the respect.","224,121,172,120,28",50.2
265,3,"1,2,3",mic_fileid_265_doa188_3spk_1.wav|mic_fileid_265_doa188_3spk_2.wav|mic_fileid_265_doa188_3spk_3.wav,12.0,292,text_fileid_265_doa292_spk1.txt,0.925,37,40,FANCY IF YOU CAN MY EXTREME HORROR AT FINDING A MOUSE DROWNED IN THAT PUDDING SAUCE I LIFTED THE MOUSE OUT WITH A SPOON AND THREW IT OUT IN THE YARD AND THEN I WASHED THE SPOON IN THREE WATERS,"Ah, the people that you should find company H. English. of her consideration, she readily extended to the new land. the home life privileges which the others had enjoyed.","185,184,182",108.33333333333333
266,5,"1,2,3,4,5",mic_fileid_266_doa106_3spk_1.wav|mic_fileid_266_doa106_3spk_2.wav|mic_fileid_266_doa106_3spk_3.wav|mic_fileid_266_doa106_3spk_4.wav|mic_fileid_266_doa106_3spk_5.wav,20.0,359,text_fileid_266_doa359_spk1.txt,0.37777777777777777,17,45,HE ENUMERATED THE REFORMS PASSED FIFTY YEARS BEFORE ON THIS VERY DAY BY WHICH THE NATION ONCE AND FOR ALL DECLARED THE GLORY OF POVERTY AND MAN'S SYMPATHY WITH THE UNFORTUNATE SO HE HAD TOLD THEM HE WAS TO SING THE PRAISE OF PATIENT POVERTY,He enumerated the reforms past 50 years before on this very There and again you hardly deceive yourself as a person. and man's sympathy with the unfortunate. He had told them he was to sing the praise of patient poverty.,"0,106,355,0,62",35.2
267,4,"1,2,3,4",mic_fileid_267_doa81_3spk_1.wav|mic_fileid_267_doa81_3spk_2.wav|mic_fileid_267_doa81_3spk_3.wav|mic_fileid_267_doa81_3spk_4.wav,16.0,311,text_fileid_267_doa311_spk1.txt,0.7058823529411765,24,34,WE'LL ALL MEET HERE GREGG SAY ABOUT THE ZERO HOUR WE MUST TAKE SOME PRECAUTIONS THEN HE DISMISSED ME I FOUND VENZA SEATED ALONE IN A STARLIT CORNER OF THE SECLUDED DECK A PORTHOLE,"Well, I'll be cured. Hang about this super well. take some precautions. Then he dismissed me. внимание았 brought A portal.","316,315,318,310",4.25
268,4,"1,2,3,4",mic_fileid_268_doa43_3spk_1.wav|mic_fileid_268_doa43_3spk_2.wav|mic_fileid_268_doa43_3spk_3.wav|mic_fileid_268_doa43_3spk_4.wav,16.0,354,text_fileid_268_doa354_spk1.txt,0.18181818181818182,8,44,CLIMBED BACK INTO THE TREE MINUTES LATER HE DISCOVERED THAT THERE WERE MORE THAN TWO OF THE BEASTS WAITING QUIETLY ABOUT THE CAMP AND THAT THEIR SENTRY LINE RAN BETWEEN HIM AND THE CLEARING OF THE L B HE WITHDREW FARTHER INTO THE WOOD,"Climbed back into the tree. Minutes later, he discovered... that there were more than two of the beasts waiting quietly about the camp. and that their sexual eye ran between him and the clearing of the LB. He must be flying them into the wood.","350,352,353,353",2.0
269,3,"1,2,3",mic_fileid_269_doa18_3spk_1.wav|mic_fileid_269_doa18_3spk_2.wav|mic_fileid_269_doa18_3spk_3.wav,12.0,163,text_fileid_269_doa163_spk1.txt,0.8461538461538461,22,26,ONE OF THESE CONCLUSIONS WAS THAT THERE WERE THINGS MORE SOLID IN LIFE THAN FINE WHISKERS AND A TITLE AND THAT IN ACCEPTING A SECOND HUSBAND,"One of these conclusions was that there were things worse... that the two ought to get along nicely together. I'm John White, his niece's to make friends, and encourage young men","165,21,17",96.66666666666667
270,4,"1,2,3,4",mic_fileid_270_doa4_3spk_1.wav|mic_fileid_270_doa4_3spk_2.wav|mic_fileid_270_doa4_3spk_3.wav|mic_fileid_270_doa4_3spk_4.wav,16.0,4,text_fileid_270_doa4_spk1.txt,0.4411764705882353,15,34,BUT THE GROUND FOR THAT WAS GONE AND MISSUS LOW WAS NO LONGER PAINFULLY SEVERE A FEW WORDS WERE SAID AS TO HIS GREAT LOSS MISSUS LOW ONCE RAISED HER EYEBROWS IN PRETENDED SURPRISE,"But the ground for that was gone, and Mrs. Lowe was no longer paid a few words were said as to this crime loss. Fresh student assistance.","7,3,1,239",33.0
271,4,"1,2,3,4",mic_fileid_271_doa16_3spk_1.wav|mic_fileid_271_doa16_3spk_2.wav|mic_fileid_271_doa16_3spk_3.wav|mic_fileid_271_doa16_3spk_4.wav,16.0,191,text_fileid_271_doa191_spk1.txt,0.8214285714285714,23,28,THE LATTER STREAM TRAVERSES DREARY PLAINS WHERE ALMOST NOTHING BUT SAGEBRUSH GROWS THE MAUMEE WATERS A SMILING VALLEY WHERE ORCHARDS FIELDS AND MEADOWS ALTERNATE WITH SUGAR MAPLE GROVES,The violence train from Versus is very close. We're almost there. but Sage rush grows. The mommy waters a smiling man. where orchard spills in the middle overbake with sugar. South Carolina Dr. Dobertyians.,"185,189,185,198",5.25
272,5,"1,2,3,4,5",mic_fileid_272_doa59_3spk_1.wav|mic_fileid_272_doa59_3spk_2.wav|mic_fileid_272_doa59_3spk_3.wav|mic_fileid_272_doa59_3spk_4.wav|mic_fileid_272_doa59_3spk_5.wav,20.0,354,text_fileid_272_doa354_spk1.txt,0.07894736842105263,3,38,AND SOCIAL TEMPER BY ENTERING INTO THE MILITIA OF HIS COUNTY THEN EMBODIED CAPTAIN WESTON WAS A GENERAL FAVOURITE AND WHEN THE CHANCES OF HIS MILITARY LIFE HAD INTRODUCED HIM TO MISS CHURCHILL OF A GREAT YORKSHIRE FAMILY,"and social tamper by entering into the militia of his county. then embodied. Captain Weston was a general. favorite, and when the chances of his military life had introduced him. to Ms. Churchill of a great Yorkshire family.","357,356,356,359,351",3.0
273,5,"1,2,3,4,5",mic_fileid_273_doa24_3spk_1.wav|mic_fileid_273_doa24_3spk_2.wav|mic_fileid_273_doa24_3spk_3.wav|mic_fileid_273_doa24_3spk_4.wav|mic_fileid_273_doa24_3spk_5.wav,20.0,24,text_fileid_273_doa24_spk1.txt,0.45454545454545453,20,44,THROUGH WHICH I SAW SHRUBS AND A GRASS PLAT LOOKING PLEASANT IN THE SUNSHINE OF THE MILD SPRING EVENING FOR IT WAS NOW THE MIDDLE OF APRIL THIS THEN WAS MY FIRST GLIMPSE OF THE GARDEN BUT I HAD NOT TIME TO LOOK LONG,"through which I such rubs in a grass plot, looking fesbent in the sun. When they all house it was, for the doors and windows, chimneys and... This, then, was my first glimpse. the guy, but I had not time to look long.","20,165,22,26,168",58.6
274,4,"1,2,3,4",mic_fileid_274_doa14_3spk_1.wav|mic_fileid_274_doa14_3spk_2.wav|mic_fileid_274_doa14_3spk_3.wav|mic_fileid_274_doa14_3spk_4.wav,16.0,111,text_fileid_274_doa111_spk1.txt,0.2972972972972973,11,37,EVEN TO A DARK LANTERN THE END OF THE FILM IS SURE TO BE JOLLY GOOD CHEER ATTRACTS GOOD LUCK CHEER UP IF YOU HAVEN'T A SMILE GET ONE OF SOMEBODY AND WEAR IT AS YOUR OWN,"Even to a dark lantern. The end of the film is... sure to be jolly. Good cheer and tracks, good luck. Cheer up. If you're having a smile, get one or something. I ain't wearing it at your room.","113,112,112,113",1.5
275,4,"1,2,3,4",mic_fileid_275_doa2_3spk_1.wav|mic_fileid_275_doa2_3spk_2.wav|mic_fileid_275_doa2_3spk_3.wav|mic_fileid_275_doa2_3spk_4.wav,16.0,2,text_fileid_275_doa2_spk1.txt,0.5208333333333334,25,48,TO COME OUT OF IT BRIGHT AND SMILING AND NOW IT HAS MADE TWO PEOPLE HAPPY PHRONSIE POLLY HAD SAID WHEN THE PRESENTATION WAS WELL OVER AND SHE ENDED UP WITH A KISS IT MADE ME HAPPY IN THE FIRST PLACE BECAUSE YOU THOUGHT OF ME AND THEN,"To come out of it bright and smiley. I never have made ch- People happy fronzing, calling it said, and the presentation was well. over and she ended up with the kids. It made me happy in the first place. Now Master Bed and House was well aware of this trick of Peter May.","5,358,2,91",24.0
276,4,"1,2,3,4",mic_fileid_276_doa35_3spk_1.wav|mic_fileid_276_doa35_3spk_2.wav|mic_fileid_276_doa35_3spk_3.wav|mic_fileid_276_doa35_3spk_4.wav,16.0,127,text_fileid_276_doa127_spk1.txt,0.9333333333333333,28,30,IS A GROWING HUNTER AT ONE HUNDRED AND THREE GODDARD DIAMOND WAS A GROWING TEACHER OF HEALTH WHEN HE WAS ONE HUNDRED AND ELEVEN I KNOW A BRIGHT CHEERY LADY,"The young man gazed her in surprise, but anyone so rich God our God with a growth teaching of health. He was 111. I know a bright chair. to refuse such an offer.","32,116,121,35",51.0
277,4,"1,2,3,4",mic_fileid_277_doa52_3spk_1.wav|mic_fileid_277_doa52_3spk_2.wav|mic_fileid_277_doa52_3spk_3.wav|mic_fileid_277_doa52_3spk_4.wav,16.0,303,text_fileid_277_doa303_spk1.txt,0.13636363636363635,3,22,HE APPEARED CHANGED AS IF HE HAD SUDDENLY MATURED ONE COULDN'T BE SURE HE MUTTERED AH YOU WERE NOT SURE I SAID,"He appeared changed as if he had suddenly matured. One couldn't be sure he might have Ah, you were not sure, I thought.","306,311,310,133",47.0
278,5,"1,2,3,4,5",mic_fileid_278_doa13_3spk_1.wav|mic_fileid_278_doa13_3spk_2.wav|mic_fileid_278_doa13_3spk_3.wav|mic_fileid_278_doa13_3spk_4.wav|mic_fileid_278_doa13_3spk_5.wav,20.0,102,text_fileid_278_doa102_spk1.txt,0.20512820512820512,8,39,AND SO THEY KEPT PLAYING WITH THE FESTOONS AND STEPPING ABOUT THE PEWS TO PLEASE HIM NATHAN FELT A COLD THRILL PARTLY FROM PLEASURE AND PARTLY FROM AWE RUNNING UP HIS BACK AND A STRONG PAIN ACROSS HIS FOREHEAD,And so they kept playing with the first tunes and stepping about. but the pews to please them. Nathan felt a call thrill partly for pleasure and partly for all. running up his back and a strong pain across his forehead.,"105,107,102,104,70",8.4
279,5,"1,2,3,4,5",mic_fileid_279_doa26_3spk_1.wav|mic_fileid_279_doa26_3spk_2.wav|mic_fileid_279_doa26_3spk_3.wav|mic_fileid_279_doa26_3spk_4.wav|mic_fileid_279_doa26_3spk_5.wav,20.0,220,text_fileid_279_doa220_spk1.txt,0.3157894736842105,12,38,AS I HAVE SAID ELSEWHERE SUCH EFFORTS ARE GENERALLY USELESS AND RESULTED ONLY IN DAMAGE TO HIS FINANCIAL POSITION AND HIS REPUTATION NO DOUBT HE OFTEN INVITED ATTACKS UPON HIMSELF BY A RASHNESS BORN OF HIS ARDENT SYMPATHY,"As I have said elsewhere, the efforts are generally useless. and resulted only in damage to his financial position and... I have no idea who asked you to undertake our programming. self by a rashness born of his ardent sympathy.","216,227,26,226,106",59.4
280,4,"1,2,3,4",mic_fileid_280_doa27_3spk_1.wav|mic_fileid_280_doa27_3spk_2.wav|mic_fileid_280_doa27_3spk_3.wav|mic_fileid_280_doa27_3spk_4.wav,16.0,27,text_fileid_280_doa27_spk1.txt,0.0,0,30,CAPRON COULD NOT POSSIBLY HAVE FIRED INTO US AT ANY TIME UNLESS HE HAD TURNED DIRECTLY AROUND IN HIS TRACKS AND AIMED UP THE VERY TRAIL HE HAD JUST DESCENDED,Capron could not possibly have fired into us at any time. unless he had turned directly around in his tracks and aimed up. The very trail he had just descended.,"24,24,26,1",8.25
281,4,"1,2,3,4",mic_fileid_281_doa220_3spk_1.wav|mic_fileid_281_doa220_3spk_2.wav|mic_fileid_281_doa220_3spk_3.wav|mic_fileid_281_doa220_3spk_4.wav,16.0,355,text_fileid_281_doa355_spk1.txt,0.20833333333333334,10,48,AND HE ALSO NEEDED A LARGER FORCE THAN HE HAD WITH HIM AND HE THEREFORE CAPTURED SOME MEN WHO WERE FISHING ALONG THE COAST AND PUT THEM INTO HIS CANOES TO HELP WORK THE OARS THEN BY NIGHT HE PROCEEDED SLOWLY IN THE DIRECTION OF THE SPANISH VESSEL,And he also needed the larger pork sitting out with him. And he therefore... Capturing some men who were fishing along the coast. It put them into his ca- news to help work the oars. Then by night he proceeded. slowly in the direction of the Spanish level.,"352,357,351,356",2.5
