fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
228,mic_fileid_228_doa105_3spk.wav,NoEnhancement-NoisyMixture,1,15.55775,300,1,text_fileid_228_doa300_spk1.txt,0.42857142857142855,18,42,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"Dr. Sidreeze does not mean a regular soldier, but a regular physician, Madame, said that old crevice may not again direct herself. For the best of all reasons, there was none to be had, so I took care of him myself. ...for the direct instigation of the treasure.",0.5410943860006228,0.5410943860006228,0.03477973267346646,0.03477973267346646,1
229,mic_fileid_229_doa100_3spk.wav,NoEnhancement-NoisyMixture,1,16.725625,100,1,text_fileid_229_doa100_spk1.txt,0.5714285714285714,20,35,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,"The guesting of the girl for a man hitherto of the most fortunate monarch of his age, who had subdued and astonished Germany by the deported tyranny, who had taken the command of the French army, followed by the English sword.",0.4530536359998223,0.4530536359998223,0.027087396494888668,0.027087396494888668,1
230,mic_fileid_230_doa73_3spk.wav,NoEnhancement-NoisyMixture,1,16.50125,73,1,text_fileid_230_doa73_spk1.txt,0.125,6,48,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I met them yesterday as they were coming into the city. They were in a deplorable condition, and it moved me the more because I thought they were persons of rank. Through all the rags that covered them, that was standing the impression the sun has made out their faces and continues.",0.47672902299927955,0.47672902299927955,0.028890479387881498,0.028890479387881498,1
231,mic_fileid_231_doa125_3spk.wav,NoEnhancement-NoisyMixture,1,15.902375,328,1,text_fileid_231_doa328_spk1.txt,0.23684210526315788,9,38,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"Assertive small ranks appeared for them through the intervention of the representatives of the above-lobal families, who, on the issuing of the required patent, received as their prerequisite a fee, which, although insignificant in itself,",0.3885635189999448,0.3885635189999448,0.024434307391188098,0.024434307391188098,1
232,mic_fileid_232_doa59_3spk.wav,NoEnhancement-NoisyMixture,1,16.903375,339,1,text_fileid_232_doa339_spk1.txt,0.5277777777777778,19,36,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,"By now the attempt had been made and the words had been forced from really close to speaking which would never be forgotten by herself. Seriously, we lost the power to a ground of disillusionment. Are you confused? Ah, yes.",0.4507843209994462,0.4507843209994462,0.026668302690997875,0.026668302690997875,1
233,mic_fileid_233_doa132_3spk.wav,NoEnhancement-NoisyMixture,1,16.79575,203,1,text_fileid_233_doa203_spk1.txt,0.5849056603773585,31,53,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that before the stint, the land lord was in no logic. Very well then, since she, I would have said, would be the most surprised. Tonight, so that, then, since she, I'll tell the Osloer to light up the room in eight hours of work.",0.5336331210000935,0.5336331210000935,0.03177191378771972,0.03177191378771972,1
234,mic_fileid_234_doa1_3spk.wav,NoEnhancement-NoisyMixture,1,17.285,89,1,text_fileid_234_doa89_spk1.txt,0.3333333333333333,19,57,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,"As it was to the out-of-hander, the greedy thing wanted to be made faster than could be made by telling the land, and more than once he went into Winsburg to talk with his son-in-law John Harding about it. You were a banker and you only had choices I never had.",0.5413178340004379,0.5413178340004379,0.0313172018513415,0.0313172018513415,1
235,mic_fileid_235_doa20_3spk.wav,NoEnhancement-NoisyMixture,1,17.6405,209,1,text_fileid_235_doa209_spk1.txt,0.48717948717948717,19,39,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,Mr. Dins will be passed out of the door while Elsie and the others are together. They had the three little girls looked too quietly into each other's faces. What is the matter? What has Elsie done? He asked Carrie and Ensper. I don't know.,0.5242497119998006,0.5242497119998006,0.029718529066625133,0.029718529066625133,1
236,mic_fileid_236_doa56_3spk.wav,NoEnhancement-NoisyMixture,1,15.906,189,1,text_fileid_236_doa189_spk1.txt,0.5609756097560976,23,41,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,"On the summit of which they must normal and the sorrowful hearts of their home. While such a student the rage at the mouth and the ganses of fear and of eyes, fear, the gentle rougher race are from the earth.",0.4271187070007727,0.4271187070007727,0.02685267867476252,0.02685267867476252,1
237,mic_fileid_237_doa41_3spk.wav,NoEnhancement-NoisyMixture,1,16.51875,41,1,text_fileid_237_doa41_spk1.txt,0.3404255319148936,16,47,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"What's up? Is your micro flight peeing off the road or the butter? Back in the old briar patch, Peter thought overall he had heard about the flycatcher family and as he recalled now they were forever catching all sorts of flying insects. It certainly struck him.",0.511461154999779,0.511461154999779,0.030962461142627556,0.030962461142627556,1
238,mic_fileid_238_doa19_3spk.wav,NoEnhancement-NoisyMixture,1,17.021625,155,1,text_fileid_238_doa155_spk1.txt,0.65,26,40,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"She is one of the family today. The Jesuits. And I've lost her house for a hundred feet. You will give me your name. I will ask that the saints are not left to see you. Oh, that is hardly worthwhile. But from the standpoint of liberty.",1.530630805000328,1.530630805000328,0.0899227191881109,0.0899227191881109,1
239,mic_fileid_239_doa4_3spk.wav,NoEnhancement-NoisyMixture,1,16.811625,94,1,text_fileid_239_doa94_spk1.txt,0.6571428571428571,23,35,HE IS IN THE LINE OF ALL THOSE TRAMPS AND STAGE IRISHMEN WHO HAVE GONE THROUGH LIFE WITH SO FINE A SWAGGER OF WORDS THIS ONLY MEANS THAT IN HIS LIFE HE IS AN ARTIST,He is in the line of all those traps that stay diverted to the calm of life with so far his swag of work. This only means that in his life he is an artist. That's your experience as they call it. I've heard say it.,0.49042950100010785,0.49042950100010785,0.029172046188283875,0.029172046188283875,1
240,mic_fileid_240_doa116_3spk.wav,NoEnhancement-NoisyMixture,1,17.00875,116,1,text_fileid_240_doa116_spk1.txt,0.2708333333333333,13,48,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET,"Put her in a carriage and ministered to the ones with the help of the tea basket containing the delicious, not-bombed-y of Ainsley bread and butter. In half an hour's time, they were steamed for a trip to Portland. She was to lodge at a small hotel in German Street.",0.5705847700010054,0.5705847700010054,0.03354654339684018,0.03354654339684018,1
241,mic_fileid_241_doa46_3spk.wav,NoEnhancement-NoisyMixture,1,17.616625,314,1,text_fileid_241_doa314_spk1.txt,0.021739130434782608,1,46,WHAT WAS MY DUTY TO DO AND I STATED THE ARGUMENTS WITH WHICH MY BROTHER HAD PRESSED ME TO GO INTO THE COUNTRY AND I SET AGAINST THEM THE STRONG IMPRESSIONS WHICH I HAD ON MY MIND FOR STAYING THE VISIBLE CALL I SEEMED TO HAVE,What was my duty to do? And I stated the arguments with which my brother had pressed me to go into the country. And I said against them the strong impressions which I had on my mind for staying. The visible call I seemed to have...,0.536208550000083,0.536208550000083,0.0304376434192181,0.0304376434192181,1
242,mic_fileid_242_doa20_3spk.wav,NoEnhancement-NoisyMixture,1,17.1795,182,1,text_fileid_242_doa182_spk1.txt,0.41025641025641024,16,39,AND EVERY KNIGHT SHALL HAVE A SQUIRE AND TWO YEOMAN AND ALL WELL HORSED FOR THUS IT CHANCED ONE MORN WHEN ALL THE COURT GREEN SUITED BUT WITH PLUMES THAT MOCK'D THE MAY HAD BEEN THEIR WONT A MAYING,"And every night, she'll have a squire and two violins, And all well-boots, for thus it chanced one more, When all the court-greensuiters but the plumes that mocked the mayor Step in their waltz, a male.",0.7004189859999315,0.7004189859999315,0.040770626968184835,0.040770626968184835,1
243,mic_fileid_243_doa137_3spk.wav,NoEnhancement-NoisyMixture,1,18.450625,169,1,text_fileid_243_doa169_spk1.txt,0.08333333333333333,3,36,FIND SOMEONE IN TROUBLE AND CHEER THEM ENCOURAGE THEM HELP THEM AND YOU WILL DELIVER YOURSELF YOU WILL COMFORT YOURSELF WHEN YOU COMFORT ANOTHER YOU CANNOT LOSE A LOVED ONE THO ABSENT FROM THE EARTH PLANE,"Find someone to trouble and cheer them. Encourage them to help them, and you will deliver yourself. You will comfort yourself when you comfort another. You cannot lose a loved one, though absent from the Earth plane.",0.5047246899994207,0.5047246899994207,0.027355425087194647,0.027355425087194647,1
244,mic_fileid_244_doa170_3spk.wav,NoEnhancement-NoisyMixture,1,16.22675,301,1,text_fileid_244_doa301_spk1.txt,0.13157894736842105,5,38,BUT WHICH ARE NECESSARY TO MAKE UP THE TRUE CHARACTER OF A PIRATE THE HISTORIAN JOHN SEEMS TO HAVE BEEN VERY MUCH CUT UP BY THE MANNER IN WHICH HIS FAVORITE HERO HAD ROUNDED OFF HIS PIRATICAL CAREER,What picture necessary to make up the true character of Pablo Pirate? The historian John seems to have been very much caught up by the manner in which his favorite hero had rounded off his piratical career.,0.4021108989982167,0.4021108989982167,0.024780741614816075,0.024780741614816075,1
245,mic_fileid_245_doa25_3spk.wav,NoEnhancement-NoisyMixture,1,17.779875,25,1,text_fileid_245_doa25_spk1.txt,0.22916666666666666,11,48,AND ENDEAVOURED TO COMFORT THEM THEY TREATED THEM AS WELL AS THEIR POVERTY WOULD PERMIT TOOK OFF THEIR HORSE HAIR SHIFTS WHICH WERE VERY UNEASY TO THEM AND PUT ON THEM OTHERS WHICH THEY GAVE THEM WITH SHOES AND SOMETHING TO COVER THEIR HEADS AND SAVE THEIR HAIR,"And then Devin took off their hats, they treated them as well as their comedy would permit, took off their horserail shifts, which were very un-easy to them, and put on their feathers, which they gave them with shoes and something to cover their heads, and save their hair.",0.636634664999292,0.636634664999292,0.03580647586101095,0.03580647586101095,1
246,mic_fileid_246_doa28_3spk.wav,NoEnhancement-NoisyMixture,1,17.06425,28,1,text_fileid_246_doa28_spk1.txt,0.11627906976744186,5,43,LUKASHKA WENT UP TO THE SPEAKER AND SAT DOWN OF WHAT VILLAGE ASKED HE FROM THERE IN THE HILLS REPLIED THE SCOUT POINTING TO THE MISTY BLUISH GORGE BEYOND THE TEREK DO YOU KNOW SUUK SU IT IS ABOUT EIGHT MILES BEYOND THAT,"Lukashka went up to the speaker and sat down, of what village? As he, from there in the hills, replied the skeptic, pointing to the misty bluish gorge beyond the Thorek. Do you know Tsuk Tsuk? It is about eight miles beyond that.",0.6990270099995541,0.6990270099995541,0.040964414492260376,0.040964414492260376,1
247,mic_fileid_247_doa22_3spk.wav,NoEnhancement-NoisyMixture,1,16.1065,22,1,text_fileid_247_doa22_spk1.txt,0.2222222222222222,8,36,WHEN TWO MOUTHS RENDERED SACRED BY LOVE APPROACH TO CREATE IT IS IMPOSSIBLE THAT THERE SHOULD NOT BE ABOVE THAT INEFFABLE KISS A QUIVERING THROUGHOUT THE IMMENSE MYSTERY OF STARS THESE FELICITIES ARE THE TRUE ONES,"When two mouths rendered sacred by love should approach to create, it is a possibility there should not be above that inevitable kiss, a quivering throughout the events and the murdering of stars. These felicities are the true ones.",0.5801157070000045,0.5801157070000045,0.03601749026790454,0.03601749026790454,1
248,mic_fileid_248_doa106_3spk.wav,NoEnhancement-NoisyMixture,1,15.853625,288,1,text_fileid_248_doa288_spk1.txt,0.8484848484848485,28,33,THEN THEY TOLD HIM ABOUT THE CELEBRATION AND MISTER CROW BEGAN TO LAUGH WHAT ARE YOU GOING TO DO NEXT HE ASKED WE'RE A GOING TO SEND BROWNIE BEAVER OVER TO PLEASANT VALLEY,"A man they told him about the celebration, he find Mr. Crow again to laugh. What are you going to do next? What? He must have been in trouble. You're going to send her over to keep her out of the way. Just sat there with his teeth set.",0.593244452998988,0.593244452998988,0.03742011388556169,0.03742011388556169,1
249,mic_fileid_249_doa29_3spk.wav,NoEnhancement-NoisyMixture,1,16.082625,85,1,text_fileid_249_doa85_spk1.txt,0.125,4,32,HE SPOKE I SWORE TO KEEP THE SECRET I HAVE KEPT IT AS LONG AS I COULD MEN OF DARK LIVES ARE FAITHFUL AND HELL HAS ITS HONOUR NOW SILENCE IS USELESS,"It is so. I swore to keep the secret. I have kept it as long as I could. Men of dark lives are faithful, and hell has its honor. Now silence is useless.",0.4292436790001375,0.4292436790001375,0.026689901617437294,0.026689901617437294,1
250,mic_fileid_250_doa95_3spk.wav,NoEnhancement-NoisyMixture,1,16.643875,95,1,text_fileid_250_doa95_spk1.txt,0.7837837837837838,29,37,AND VARIOUS OTHER MASCULINE TRIFLES FILLING IN THE INTERSTICES OH THEY GASPED IN BREATHLESS CHORUS THEY BELONG TO HIM CONNY MURMURED FERVENTLY PATTY NODDED AND WHEN I SHOWED UNCLE TOM THAT SUIT CASE HE NEARLY DIED LAUGHING,"And very a seller, Massable Trent, was filling in the interstices. Oh, the gas, which was for us, gave a lump to him, Conny for our front planks, patting out it. And when our show's become that suitcase, he barely died laughing.",0.5140040630012663,0.5140040630012663,0.03088247556541168,0.03088247556541168,1
251,mic_fileid_251_doa23_3spk.wav,NoEnhancement-NoisyMixture,1,17.013,23,1,text_fileid_251_doa23_spk1.txt,0.6458333333333334,31,48,AND BIDDING THE OTHERS KEEP A SHARP LOOKOUT MYLES SHINNED UP THIS TREE AND CHOOSING ONE OF THE THICKER LIMBS CLIMBED OUT UPON IT FOR SOME LITTLE DISTANCE THEN LOWERING HIS BODY HE HUNG AT ARM'S LENGTH THE BRANCH BENDING WITH HIS WEIGHT AND SLOWLY LET HIMSELF DOWN,"and big as the arm is to check the look out, like myronon or sparse trotions with a soothing little bit of a feeling, just climb down upon it for some little distance. Then, Lori is caught in hunger and arms wide, the branch bending with his weight, and slowly let himself down.",1.1385946270002023,1.1385946270002023,0.06692497660613661,0.06692497660613661,1
252,mic_fileid_252_doa54_3spk.wav,NoEnhancement-NoisyMixture,1,17.0335,54,1,text_fileid_252_doa54_spk1.txt,0.44,22,50,HE GREW QUITE OUT OF PATIENCE AT LAST AND CUT HIS WAY THRO THE INSULTING MOB WITH HIS RIVAL'S SABRE BUT HE DID NOT KNOW WHAT MEASURES TO PURSUE OR HOW TO RECTIFY SO GROSS A MISTAKE IT WAS NOT IN HIS POWER TO HAVE A SIGHT OF THE QUEEN,He did not know what matters to pursue or how to rectify so gross a mistake. It was not in his power to have a sight of the Queen.,0.2852731910006696,0.2852731910006696,0.016747772976820362,0.016747772976820362,1
253,mic_fileid_253_doa72_3spk.wav,NoEnhancement-NoisyMixture,1,14.65025,340,1,text_fileid_253_doa340_spk1.txt,0.029411764705882353,1,34,HABITUALLY HARDWORKING RARELY STARTLED BY LIFE'S SURPRISES VERY SKILLFUL WITH HIS HANDS EFFICIENT IN HIS EVERY DUTY AND DESPITE HIS HAVING A NAME THAT MEANS COUNSEL NEVER GIVING ADVICE NOT EVEN THE UNSOLICITED KIND,"habitually hardworking, rarely startled by life's surprises, very skillful with his hands, efficient at his every duty, and despite his having a name that means counsel, never giving advice, not even the unsolicited kind.",0.3907472310002049,0.3907472310002049,0.02667171078993225,0.02667171078993225,1
254,mic_fileid_254_doa102_3spk.wav,NoEnhancement-NoisyMixture,1,17.137375,304,1,text_fileid_254_doa304_spk1.txt,1.069767441860465,46,43,WE WERE ABLE TO SWALLOW BUT A FEW MOUTHFULS OF THE REPAST AND OUR LUNCH BASKET WAS DRAWN ON AS SOON AS WE WERE ONCE MORE AFLOAT IT IS A GREAT PITY THAT SO MANY FARMERS WIVES ARE THE WRETCHED COOKS THEY ARE,"We were able to follow the two mountains of the Ritats, and I learned that we were there on the land of the Ritats, and useful in such matters. It is a great duty that someone is there with a wide range of perspective to pass it through that the arch, and the late graduates of our higher institutions.",0.5664860990000307,0.5664860990000307,0.0330555933449569,0.0330555933449569,1
