fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,selected_doas,mean_selected_doa_error_deg,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
200,5,"1,2,3,4,5",mic_fileid_200_doa103_3spk_1.wav|mic_fileid_200_doa103_3spk_2.wav|mic_fileid_200_doa103_3spk_3.wav|mic_fileid_200_doa103_3spk_4.wav|mic_fileid_200_doa103_3spk_5.wav,3468.0,3488.0,20.0,228,text_fileid_200_doa228_spk1.txt,"228,228,228,228,228",0.0,AND MERELY WHISPERED AS HE GAVE HER THE PARTING LIFT DON'T TELL THE ONLY ANSWER THE PRINCESS RETURNED WAS A ROGUISH LOOK SHE WAS ALREADY A YARD ABOVE HIS HEAD THE LOOK SEEMED TO SAY NEVER FEAR IT IS TOO GOOD FUN TO SPOIL THAT WAY,". And merely whispered as he gave her the parting lift. Don't tell. The only answer the princess returned was a roguish look . She was already a yard above his head . The looks seemed to say, "" Never fear, it is too good fun to spoil that way. (upbeat music)",0.06521739130434782,3,46,". And merely whispered as he gave her the parting lift. Don't tell. The only answer the princess returned was a roguish look. She was already a yard above his head. The looks seemed to say,""Never fear, it is too good fun to spoil that way. (upbeat music)",0.10869565217391304,5,46
201,4,"1,2,3,4",mic_fileid_201_doa27_3spk_1.wav|mic_fileid_201_doa27_3spk_2.wav|mic_fileid_201_doa27_3spk_3.wav|mic_fileid_201_doa27_3spk_4.wav,3488.0,3504.0,16.0,27,text_fileid_201_doa27_spk1.txt,"27,27,27,27",0.0,HOLLAND ALONE CONTAINED EIGHTEEN CITIES EACH OF WHICH WAS FOR MANY PURPOSES AN INDEPENDENT STATE JEALOUS OF ALL INTERFERENCE FROM WITHOUT IF THE RULERS OF SUCH A CITY RECEIVED FROM THE HAGUE AN ORDER,"Holland alone contained 18 cities, each of which was for many purposes an independent state jealous of all interference from without , if the rulers of such a city receive from the Hague an order .",0.058823529411764705,2,34,"Holland alone contained 18 cities, each of which was for many purposes an independent state jealous of all interference from without, if the rulers of such a city receive from the Hague an order.",0.058823529411764705,2,34
202,3,"1,2,3",mic_fileid_202_doa79_3spk_1.wav|mic_fileid_202_doa79_3spk_2.wav|mic_fileid_202_doa79_3spk_3.wav,3504.0,3516.0,12.0,293,text_fileid_202_doa293_spk1.txt,"293,293,293",0.0,WHAT KIND OF AN ACCIDENT WAS IT REDCOAT AND HOW DID IT HAPPEN HE ASKED BROADWING THE HAWK TRIED TO CATCH ME,"of an accident, was it, Redcoat? And how did it happen? Yes. Broadwing the hawk tried to catch me . He was",0.2727272727272727,6,22,"of an accident, was it, Redcoat? And how did it happen? Yes. Broadwing the hawk tried to catch me. He was",0.2727272727272727,6,22
203,5,"1,2,3,4,5",mic_fileid_203_doa25_3spk_1.wav|mic_fileid_203_doa25_3spk_2.wav|mic_fileid_203_doa25_3spk_3.wav|mic_fileid_203_doa25_3spk_4.wav|mic_fileid_203_doa25_3spk_5.wav,3516.0,3536.0,20.0,88,text_fileid_203_doa88_spk1.txt,"88,88,88,88,88",0.0,HE WAS READY TO SERVE HIS GUESTS BEFORE HE FORWARDED HIS OWN WIRELESS NOTES JUST TELL MY WIFE THAT I'M ENJOYING MYSELF REQUESTED MISTER DAMON BLESS MY FOOTSTOOL BUT THIS IS GREAT WE'RE OFF THE EARTH YET,"ready to serve his guests before he forwarded his own wireless notes. Just tell my wife that I'm enjoying myself. Requested Mr. Damon. Bless my fo ots too, but this is great . We're off the earth yet. [BLANK",0.1891891891891892,7,37,"ready to serve his guests before he forwarded his own wireless notes. Just tell my wife that I'm enjoying myself. Requested Mr. Damon. Bless my fo ots too, but this is great. We're off the earth yet. BLANK",0.1891891891891892,7,37
204,4,"1,2,3,4",mic_fileid_204_doa190_3spk_1.wav|mic_fileid_204_doa190_3spk_2.wav|mic_fileid_204_doa190_3spk_3.wav|mic_fileid_204_doa190_3spk_4.wav,3536.0,3552.0,16.0,190,text_fileid_204_doa190_spk1.txt,"190,190,190,190",0.0,HE WORE A BLOUSE AND UNDER HIS BLOUSE AN OLD BLACK COAT HE MADE PRETENSIONS TO LITERATURE AND TO MATERIALISM THERE WERE CERTAIN NAMES WHICH HE OFTEN PRONOUNCED TO SUPPORT WHATEVER THINGS HE MIGHT BE SAYING VOLTAIRE,He bore a blouse and under his bl ouse an old black coat . He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying . Voltau.,0.10810810810810811,4,37,He bore a blouse and under his bl ouse an old black coat. He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying. Voltau.,0.10810810810810811,4,37
205,5,"1,2,3,4,5",mic_fileid_205_doa68_3spk_1.wav|mic_fileid_205_doa68_3spk_2.wav|mic_fileid_205_doa68_3spk_3.wav|mic_fileid_205_doa68_3spk_4.wav|mic_fileid_205_doa68_3spk_5.wav,3552.0,3572.0,20.0,262,text_fileid_205_doa262_spk1.txt,"262,262,262,262,262",0.0,CAME VERY NEAR ENDING AS A COMPLETE CYNIC THOUGH IN WHAT F P A WOULD CALL HIS LASTLINE HE MANAGED TO WRIGGLE INTO A MORE HOPEFUL MOOD THE FIRST VALUABLE DISCOVERY THAT THE COLYUMIST IS LIKELY TO MAKE IS THAT ALL MINDS ARE VERY MUCH THE SAME,"Came very near ending as a complete sin, though in what F BA would call his last line , he managed to ripple into a more hopeful mood . The first valuable discovery that the columnist is likely to make is that all minds are very much the same .",0.14893617021276595,7,47,"Came very near ending as a complete sin, though in what F BA would call his last line, he managed to ripple into a more hopeful mood. The first valuable discovery that the columnist is likely to make is that all minds are very much the same.",0.14893617021276595,7,47
206,4,"1,2,3,4",mic_fileid_206_doa56_3spk_1.wav|mic_fileid_206_doa56_3spk_2.wav|mic_fileid_206_doa56_3spk_3.wav|mic_fileid_206_doa56_3spk_4.wav,3572.0,3588.0,16.0,56,text_fileid_206_doa56_spk1.txt,"56,56,56,56",0.0,IN THE MONTH OF APRIL EIGHTEEN FORTY NINE ROME AS YOU ARE NO DOUBT AWARE WAS PLACED IN A STATE OF SIEGE BY THE APPROACH OF THE FRENCH ARMY IT WAS FILLED AT THAT TIME WITH EXILES AND FUGITIVES,"In the month of April, 1849 , Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army . It was filled at that time with exiles and fugitives . I",0.10256410256410256,4,39,"In the month of April, 1849, Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army. It was filled at that time with exiles and fugitives. I",0.10256410256410256,4,39
207,5,"1,2,3,4,5",mic_fileid_207_doa138_3spk_1.wav|mic_fileid_207_doa138_3spk_2.wav|mic_fileid_207_doa138_3spk_3.wav|mic_fileid_207_doa138_3spk_4.wav|mic_fileid_207_doa138_3spk_5.wav,3588.0,3608.0,20.0,204,text_fileid_207_doa204_spk1.txt,"204,204,204,204,204",0.0,I AM SURE I HAVE NOT MET ONE AND REALLY DO NOT KNOW OF ONE THE PRESS IS RESPONSIBLE FOR MANY POPULAR ERRORS WHENEVER AN INDIAN INDULGES IN ANY NOTORIOUS MISBEHAVIOR HE IS WIDELY HERALDED AS A CARLISLE GRADUATE,"'m sure I have not met one and really do not know of one. The press is responsible for many popular errors . Whenever an Indian indulges in any notorious misbehavior, he is widely heralded as a Carl isle graduate. [BLANK",0.1282051282051282,5,39,"'m sure I have not met one and really do not know of one. The press is responsible for many popular errors. Whenever an Indian indulges in any notorious misbehavior, he is widely heralded as a Carl isle graduate. BLANK",0.1282051282051282,5,39
208,5,"1,2,3,4,5",mic_fileid_208_doa73_3spk_1.wav|mic_fileid_208_doa73_3spk_2.wav|mic_fileid_208_doa73_3spk_3.wav|mic_fileid_208_doa73_3spk_4.wav|mic_fileid_208_doa73_3spk_5.wav,3608.0,3628.0,20.0,276,text_fileid_208_doa276_spk1.txt,"276,276,276,276,276",0.0,AROUND MANY OF THEM GREW CLUSTERS OF STRANGE AND COLORFUL SEAWEEDS THAT WAVED THEIR BANNERS GENTLY AS THOUGH SOME IMPERCEPTIBLE CURRENT DALLIED WITH THEM IN PASSING HERE AND THERE FIGURES MOVED SLIM WHITE FIGURES THAT STROLLED ALONG THE NARROW STREET,"Around many of them grew clusters of strange and colorful seedweeds that wave their banners gently as though some imperceptible current dally with them in passing. Here and there are figures moved , slim white figures that strolled along the narrow street. [BLANK",0.125,5,40,"Around many of them grew clusters of strange and colorful seedweeds that wave their banners gently as though some imperceptible current dally with them in passing. Here and there are figures moved, slim white figures that strolled along the narrow street. BLANK",0.125,5,40
209,5,"1,2,3,4,5",mic_fileid_209_doa17_3spk_1.wav|mic_fileid_209_doa17_3spk_2.wav|mic_fileid_209_doa17_3spk_3.wav|mic_fileid_209_doa17_3spk_4.wav|mic_fileid_209_doa17_3spk_5.wav,3628.0,3648.0,20.0,82,text_fileid_209_doa82_spk1.txt,"82,82,82,82,82",0.0,UNDOUBTEDLY IT WAS WAS HE NOT AN EMIGRANT THEN WHAT DID HE CALL HIMSELF NOT AN EMIGRANT HE HOPED WITHIN THE SENSE AND SPIRIT OF THE LAW WHY NOT THE PRESIDENT DESIRED TO KNOW,Undoubtedly it was. Was he not an immigrant then ? What did he call himself ? Not an emigrant he hoped within the sense and spirit of the law. Why not the President desired to know? [,0.029411764705882353,1,34,Undoubtedly it was. Was he not an immigrant then? What did he call himself? Not an emigrant he hoped within the sense and spirit of the law. Why not the President desired to know?,0.029411764705882353,1,34
210,4,"1,2,3,4",mic_fileid_210_doa278_3spk_1.wav|mic_fileid_210_doa278_3spk_2.wav|mic_fileid_210_doa278_3spk_3.wav|mic_fileid_210_doa278_3spk_4.wav,3648.0,3664.0,16.0,312,text_fileid_210_doa312_spk1.txt,"312,312,312,312",0.0,HONESTY GRANTING THAT IT IS THE VIRTUE OF WHICH WE CANNOT RID OURSELVES WE FREE SPIRITS WELL WE WILL LABOUR AT IT WITH ALL OUR PERVERSITY AND LOVE,"inaudible Granting that it is the virtue of which we cannot rid ourselves, we free spirits. Well , we will labor at it with all our pervers ity and love. [BLANK",0.17857142857142858,5,28,"inaudible Granting that it is the virtue of which we cannot rid ourselves, we free spirits. Well, we will labor at it with all our pervers ity and love. BLANK",0.17857142857142858,5,28
211,5,"1,2,3,4,5",mic_fileid_211_doa55_3spk_1.wav|mic_fileid_211_doa55_3spk_2.wav|mic_fileid_211_doa55_3spk_3.wav|mic_fileid_211_doa55_3spk_4.wav|mic_fileid_211_doa55_3spk_5.wav,3664.0,3684.0,20.0,55,text_fileid_211_doa55_spk1.txt,"55,55,55,55,55",0.0,OR WHICH THEY REGARDED AS SOME SET OFF AGAINST THEIR SWOLLEN ACCOUNT OF CRUEL RAGE NO MAN CAN DECIDE NOW TO WHICH OF THESE MOTIVES SUCH EXTRAORDINARY SCENES WERE REFERABLE IT IS PROBABLE TO A BLENDING OF ALL THE THREE,_ or which they regarded as some set-off against their swollen account at cruel rage. No man can decide now to which of these motives such extraordinary scenes were referable. It is probable to a blending of all three.,0.1,4,40,_ or which they regarded as some set-off against their swollen account at cruel rage. No man can decide now to which of these motives such extraordinary scenes were referable. It is probable to a blending of all three.,0.1,4,40
212,5,"1,2,3,4,5",mic_fileid_212_doa75_3spk_1.wav|mic_fileid_212_doa75_3spk_2.wav|mic_fileid_212_doa75_3spk_3.wav|mic_fileid_212_doa75_3spk_4.wav|mic_fileid_212_doa75_3spk_5.wav,3684.0,3704.0,20.0,293,text_fileid_212_doa293_spk1.txt,"293,293,293,293,293",0.0,GOD DID NOT MIND THEM AND THAT WAS A VERY COMFORTING REFLECTION FOR POOR WEAK PEOPLE LIKE HIMSELF TO GO ON TRYING WAS POSSIBLE EVEN FOR HIM ALTHOUGH HE KNEW HE COULD NOT ALWAYS PROMISE HIMSELF SUCCESS,"God did not mind them . And that was a very comforting reflection for poor weak people like himself. To go on trying was possible even for him, although he knew he could not always promise himself success. you .",0.02702702702702703,1,37,"God did not mind them. And that was a very comforting reflection for poor weak people like himself. To go on trying was possible even for him, although he knew he could not always promise himself success. you.",0.02702702702702703,1,37
213,4,"1,2,3,4",mic_fileid_213_doa78_3spk_1.wav|mic_fileid_213_doa78_3spk_2.wav|mic_fileid_213_doa78_3spk_3.wav|mic_fileid_213_doa78_3spk_4.wav,3704.0,3720.0,16.0,181,text_fileid_213_doa181_spk1.txt,"181,181,181,181",0.0,I HAD COME TO SEE YOU WITH THE HOPE THAT YOU WOULD LET ME BRING YOU OVER TO MY CONVICTION MY REASONS FOR ENTERTAINING THIS HOPE HAD BEEN OF THE BEST BUT YOU DISAPPOINTED IT I FOUND YOU CHANGED,"I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope have been of the best , but you've disappointed it . I found you changed.",0.05128205128205128,2,39,"I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope have been of the best, but you've disappointed it. I found you changed.",0.05128205128205128,2,39
214,5,"1,2,3,4,5",mic_fileid_214_doa74_3spk_1.wav|mic_fileid_214_doa74_3spk_2.wav|mic_fileid_214_doa74_3spk_3.wav|mic_fileid_214_doa74_3spk_4.wav|mic_fileid_214_doa74_3spk_5.wav,3720.0,3740.0,20.0,74,text_fileid_214_doa74_spk1.txt,"74,74,74,74,74",0.0,IN THE FIRST SENTIMENT OF KINDNESS ANTICIPATES ALREADY A BENEVOLENCE WHICH SHALL LOSE ALL PARTICULAR REGARDS IN ITS GENERAL LIGHT THE INTRODUCTION TO THIS FELICITY IS IN A PRIVATE AND TENDER RELATION OF ONE TO ONE WHICH IS THE ENCHANTMENT OF HUMAN LIFE,"In the first sentiment of kindness anticip ates already a benevolence which shall lose all particular regards in its general light. The introduction to this velocity is in a private and tender relation of one to one, which is the enchantment of human life.",0.06976744186046512,3,43,"In the first sentiment of kindness anticip ates already a benevolence which shall lose all particular regards in its general light. The introduction to this velocity is in a private and tender relation of one to one, which is the enchantment of human life.",0.06976744186046512,3,43
215,4,"1,2,3,4",mic_fileid_215_doa77_3spk_1.wav|mic_fileid_215_doa77_3spk_2.wav|mic_fileid_215_doa77_3spk_3.wav|mic_fileid_215_doa77_3spk_4.wav,3740.0,3756.0,16.0,169,text_fileid_215_doa169_spk1.txt,"169,169,169,169",0.0,AND LIGHTLY HE TOOK HIS HORSE WITH THE SPURS AND DEPARTED AS FAST AS HE MIGHT AND WHEN SIR MALEAGANS SAW HIM SO FLEE HE UNDERSTOOD THAT IT WAS BY THE QUEEN'S COMMANDMENT FOR TO WARN SIR LAUNCELOT,"And lightly, he took his horse with the spurs and departed as fast as he might . And when Sir Maligan saw him so flee, he understood that it was by the Queen's commandment for to warn Sir Lanc elot.",0.07894736842105263,3,38,"And lightly, he took his horse with the spurs and departed as fast as he might. And when Sir Maligan saw him so flee, he understood that it was by the Queen's commandment for to warn Sir Lanc elot.",0.07894736842105263,3,38
216,5,"1,2,3,4,5",mic_fileid_216_doa82_3spk_1.wav|mic_fileid_216_doa82_3spk_2.wav|mic_fileid_216_doa82_3spk_3.wav|mic_fileid_216_doa82_3spk_4.wav|mic_fileid_216_doa82_3spk_5.wav,3756.0,3776.0,20.0,334,text_fileid_216_doa334_spk1.txt,"334,334,334,334,334",0.0,WHAT WOULD THEY SAY IN HEREFORDSHIRE I DON'T KNOW WHY THEY SHOULD SAY ANYTHING BUT IF THEY DID I SHOULDN'T MUCH CARE I SHOULD MY DEAR I SHOULD CARE VERY MUCH ONE IS BOUND TO THINK OF ONE'S FAMILY SUPPOSE IT SHOULD TURN OUT AFTERWARDS THAT HE WAS,"What would they say in her friture ? I don't know why they should say anything , but if they did I shouldn't much care . I should , my dear. I should care very much . One is bound to think of one's family. Suppose it should turn out afterwards that he was .",0.041666666666666664,2,48,"What would they say in her friture? I don't know why they should say anything, but if they did I shouldn't much care. I should, my dear. I should care very much. One is bound to think of one's family. Suppose it should turn out afterwards that he was.",0.041666666666666664,2,48
217,4,"1,2,3,4",mic_fileid_217_doa95_3spk_1.wav|mic_fileid_217_doa95_3spk_2.wav|mic_fileid_217_doa95_3spk_3.wav|mic_fileid_217_doa95_3spk_4.wav,3776.0,3792.0,16.0,285,text_fileid_217_doa285_spk1.txt,"285,285,285,285",0.0,WENT INTO THE HUT AND SQUATTING DOWN BY THE FIRE BEGAN TO WARM ITSELF AND THE PRIEST WITH RENEWED FERVOUR RECITED HIS PRAYERS AND STRUCK HIS BELL BEFORE THE IMAGE OF BUDDHA LOOKING STRAIGHT BEFORE HIM,"Wait into the hut and squatting down by the fire began to warm itself , and the priest with a renewed fervor recited his prayers and struck his bell before the image of Buddha looking straight before him.",0.08333333333333333,3,36,"Wait into the hut and squatting down by the fire began to warm itself, and the priest with a renewed fervor recited his prayers and struck his bell before the image of Buddha looking straight before him.",0.08333333333333333,3,36
218,4,"1,2,3,4",mic_fileid_218_doa157_3spk_1.wav|mic_fileid_218_doa157_3spk_2.wav|mic_fileid_218_doa157_3spk_3.wav|mic_fileid_218_doa157_3spk_4.wav,3792.0,3808.0,16.0,157,text_fileid_218_doa157_spk1.txt,"157,157,157,157",0.0,AND IT TOOK ONLY A FEW MINUTES EVERY TWELVE HOURS I HAD A MOMENT WITH CARTER IN THE ISOLATION OF HIS CHART ROOM THIS VOYAGE GREGG I'M GETTING LIKE YOU TOO FANCIFUL WE'VE A NORMAL GROUP OF PASSENGERS APPARENTLY,"And it took only a few minutes every 12 hours . I had a moment with Carter in the isolation of his chart name . This voyage, Greg, I'm getting like you , too fanciful, with normal group of passengers apparently.",0.1282051282051282,5,39,"And it took only a few minutes every 12 hours. I had a moment with Carter in the isolation of his chart name. This voyage, Greg, I'm getting like you, too fanciful, with normal group of passengers apparently.",0.1282051282051282,5,39
