fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,pesq_error,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
261,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_261_doa122_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.36375,176,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_261/odas_separated_preddoa179_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,178.728879132251,2.728879132250995,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_261_doa176_spk1.txt,0.13513513513513514,5,37,3.1264695633456214,-0.8806478260244678,-4.007117389370089,1.5479922970625601,-34.83858219370833,-36.3865744907709,1.311276912689209,1.3120988607406616,0.0008219480514526367,,FRENCH BY HER MOTHER HER PROFICIENCY IN EITHER WAS NOT REMARKABLE AND SHE SHIRKED HER LESSONS IN BOTH WHENEVER SHE COULD WHAT A STRANGE UNACCOUNTABLE CHARACTER FOR WITH ALL THESE SYMPTOMS OF PROFLIGACY AT TEN YEARS OLD,"The French by her mother. Her proficiency in either was not remarkable, and she shared her lessons about whatever she could. What a strange, unaccountable character, for with all these symptoms of profligacy at ten years old.",0.32547200699991663,0.32547200699991663,0.019889817859593102,0.019889817859593102,1
262,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_262_doa98_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.136875,226,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_262/odas_separated_preddoa223_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,223.25943468794628,2.740565312053718,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_262_doa226_spk1.txt,0.24242424242424243,8,33,5.192164660965143,-1.2196487422067472,-6.41181340317189,4.399024514537851,-22.742571476657638,-27.141595991195487,1.2560361623764038,1.1775646209716797,-0.07847154140472412,,FULL OF FLAUNTING BANNERS FULL OF THE MARCH AND PAGEANTRY OF OPENING WAR AND THE FEET OF THE PEOPLE WERE BEATING TIME TRAMP TRAMP HE WAS URGED TOWARDS THE DOOR HE OBEYED MECHANICALLY,"Full of the march and pageantry of open war, and the feet of the people were behind time. Trent, Trent, he was urged towards the door. He obeyed mechanically.",0.2618750439996802,0.2618750439996802,0.01730046948261647,0.01730046948261647,1
263,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_263_doa26_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.489125,62,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_263/odas_separated_preddoa058_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,58.020402649559365,3.9795973504406277,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_263_doa62_spk1.txt,0.02857142857142857,1,35,3.5281681899983797,-2.165509265991327,-5.6936774559897065,3.3945299141654033,-24.864616682852937,-28.25914659701834,1.2570456266403198,1.2398691177368164,-0.017176508903503418,,SHE WAS ANGRY WITH HERSELF BECAUSE SHE FELT THAT IN SPEAKING OF CONNISTON SHE HAD COLORED AND AS A MATTER OF FACT SHE GREATLY ADMIRED THE YOUNG LORD EVEN THOUGH THEY HAD ONLY MET ONCE,"She was angry with herself because she felt that in speaking of Coniston she had colored. And as a matter of fact she greatly admired the young Lord, even though they had only met once.",0.2673109569986991,0.2673109569986991,0.01621134881315407,0.01621134881315407,1
264,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_264_doa124_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.0365,124,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_264/odas_separated_preddoa137_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,136.71856304235948,12.718563042359477,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_264_doa124_spk1.txt,0.10810810810810811,4,37,4.637716401802545,-1.3563881418547876,-5.994104543657333,4.534402080352634,-28.692722963577275,-33.22712504392991,1.1509668827056885,1.1493779420852661,-0.0015889406204223633,,WERE SO FULL OF AFFABILITY THAT THEY WOULD HAVE SHAKEN HANDS EVEN WITH THE BANKER'S SERVANTS SO MUCH DID THEIR GRATITUDE NEED AN OBJECT TO EXPEND ITSELF UPON ONE THING ABOVE ALL THE REST HEIGHTENED THE RESPECT,"We're so full of affability that they would have shaken hands even with the bank of service. So much did their gratitude need an object to expend itself upon. One thing above all the rest, heighten the respect.",0.3114948780003033,0.3114948780003033,0.01828397135563662,0.01828397135563662,1
265,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_265_doa188_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.23875,292,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_265/odas_separated_preddoa303_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,303.3661669645877,11.366166964587705,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_265_doa292_spk1.txt,0.925,37,40,3.933783164840876,-0.6113080294470385,-4.545091194287915,2.9207483720858236,-26.891441141953393,-29.81218951403922,1.1258411407470703,1.0253827571868896,-0.10045838356018066,,FANCY IF YOU CAN MY EXTREME HORROR AT FINDING A MOUSE DROWNED IN THAT PUDDING SAUCE I LIFTED THE MOUSE OUT WITH A SPOON AND THREW IT OUT IN THE YARD AND THEN I WASHED THE SPOON IN THREE WATERS,"I looked at the mouth down here and said, do it out in the yard. And then I watched it see free water. I said, thank you, church. That's what I said.",0.30628245800107834,0.30628245800107834,0.018861209021696766,0.018861209021696766,1
266,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_266_doa106_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.622125,359,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_266/odas_separated_preddoa358_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,357.93862309500213,1.0613769049978714,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_266_doa359_spk1.txt,0.24444444444444444,11,45,6.822762875669315,-1.3117077570171565,-8.13447063268647,6.679348445960955,-25.88942206807694,-32.568770514037894,1.3148263692855835,1.2141802310943604,-0.10064613819122314,,HE ENUMERATED THE REFORMS PASSED FIFTY YEARS BEFORE ON THIS VERY DAY BY WHICH THE NATION ONCE AND FOR ALL DECLARED THE GLORY OF POVERTY AND MAN'S SYMPATHY WITH THE UNFORTUNATE SO HE HAD TOLD THEM HE WAS TO SING THE PRAISE OF PATIENT POVERTY,He illuminated the reforms he had passed 50 years before on this very day by which the nation once came for all to declare the glory of poverty and man's sins. So he had told them he was to sing the praise of patient poverty.,0.3161110049986746,0.3161110049986746,0.019017484527319738,0.019017484527319738,1
267,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_267_doa81_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.799875,311,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_267/odas_separated_preddoa304_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,303.68875264892824,7.311247351071756,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_267_doa311_spk1.txt,0.5588235294117647,19,34,1.9252005884594756,-2.0633962324176207,-3.9885968208770963,2.5222131879370764,-19.442730895066262,-21.96494408300334,1.3315215110778809,1.3253751993179321,-0.0061463117599487305,,WE'LL ALL MEET HERE GREGG SAY ABOUT THE ZERO HOUR WE MUST TAKE SOME PRECAUTIONS THEN HE DISMISSED ME I FOUND VENZA SEATED ALONE IN A STARLIT CORNER OF THE SECLUDED DECK A PORTHOLE,"I found Venza seated alone in a starlit corner of the secluded deck, a porthole.",0.16030467800010229,0.16030467800010229,0.009542016116197429,0.009542016116197429,1
268,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_268_doa43_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.925,354,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_268/odas_separated_preddoa354_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,353.5532744349846,0.44672556501541294,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_268_doa354_spk1.txt,0.5681818181818182,25,44,2.996124016461689,-1.0827475011245364,-4.078871517586226,3.256708977907614,-41.56036706058483,-44.817076038492445,1.2224397659301758,1.1188145875930786,-0.10362517833709717,,CLIMBED BACK INTO THE TREE MINUTES LATER HE DISCOVERED THAT THERE WERE MORE THAN TWO OF THE BEASTS WAITING QUIETLY ABOUT THE CAMP AND THAT THEIR SENTRY LINE RAN BETWEEN HIM AND THE CLEARING OF THE L B HE WITHDREW FARTHER INTO THE WOOD,"Later, he discovered that there were more than two of the beasts, we are quite knee about to count, and that their central line ran between him and the clear ICLB. He mentioned the father incident went into every line and car.",0.33391701499931514,0.33391701499931514,0.019729218020639004,0.019729218020639004,1
269,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_269_doa18_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.5305,163,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_269/odas_separated_preddoa180_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,180.17904157807027,17.17904157807027,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_269_doa163_spk1.txt,0.9230769230769231,24,26,2.3870389470670488,-0.8096339162125538,-3.1966728632796024,0.9794997933078342,-37.0049954268457,-37.98449522015353,1.1765623092651367,1.0290814638137817,-0.14748084545135498,,ONE OF THESE CONCLUSIONS WAS THAT THERE WERE THINGS MORE SOLID IN LIFE THAN FINE WHISKERS AND A TITLE AND THAT IN ACCEPTING A SECOND HUSBAND,We have a great difficulty in keeping our feet.,0.09149069500017504,0.09149069500017504,0.005534659871157862,0.005534659871157862,1
270,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_270_doa4_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.77675,4,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_270/odas_separated_preddoa005_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,4.519474428081479,0.5194744280814803,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_270_doa4_spk1.txt,0.9705882352941176,33,34,5.833545121199108,-0.5135244118961444,-6.347069533095252,4.797634308772981,-18.306435843354066,-23.104070152127047,1.1462150812149048,1.0709792375564575,-0.07523584365844727,,BUT THE GROUND FOR THAT WAS GONE AND MISSUS LOW WAS NO LONGER PAINFULLY SEVERE A FEW WORDS WERE SAID AS TO HIS GREAT LOSS MISSUS LOW ONCE RAISED HER EYEBROWS IN PRETENDED SURPRISE,F Thisinka and the vardırech you,2.14718472900131,2.14718472900131,0.1207861239541148,0.1207861239541148,1
271,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_271_doa16_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.862375,191,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_271/odas_separated_preddoa196_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,195.75063433029683,4.750634330296833,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_271_doa191_spk1.txt,0.9642857142857143,27,28,3.648842685812733,-0.898065607478954,-4.546908293291687,1.2110443480866027,-20.012394718725268,-21.22343906681187,1.1631312370300293,1.0826876163482666,-0.0804436206817627,,THE LATTER STREAM TRAVERSES DREARY PLAINS WHERE ALMOST NOTHING BUT SAGEBRUSH GROWS THE MAUMEE WATERS A SMILING VALLEY WHERE ORCHARDS FIELDS AND MEADOWS ALTERNATE WITH SUGAR MAPLE GROVES,"... It should rush against his passing, so that she could open it if she liked and call to him.",1.520015672000227,1.520015672000227,0.09014244268676429,0.09014244268676429,1
272,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_272_doa59_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.6745,354,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_272/odas_separated_preddoa354_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,354.00014229859465,0.00014229859465331174,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_272_doa354_spk1.txt,0.2894736842105263,11,38,1.4222887652038674,-1.9680604751171724,-3.39034924032104,2.1759915121081255,-21.207430922037354,-23.38342243414548,1.1499907970428467,1.125303030014038,-0.024687767028808594,,AND SOCIAL TEMPER BY ENTERING INTO THE MILITIA OF HIS COUNTY THEN EMBODIED CAPTAIN WESTON WAS A GENERAL FAVOURITE AND WHEN THE CHANCES OF HIS MILITARY LIFE HAD INTRODUCED HIM TO MISS CHURCHILL OF A GREAT YORKSHIRE FAMILY,"In social supper by entry into the Zidishah, these captives then invited Captain Weston as a general favorite, and when the chances of his military life had introduced him to Miss Churchill of a great Yerkshire family.",0.32426936099909653,0.32426936099909653,0.01944702155981268,0.01944702155981268,1
273,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_273_doa24_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.098875,24,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_273/odas_separated_preddoa029_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,29.137658734664942,5.137658734664939,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_273_doa24_spk1.txt,0.20454545454545456,9,44,4.910662579625158,-1.5773720726441973,-6.488034652269356,4.17616156301651,-27.74265182036723,-31.91881338338374,1.230610728263855,1.0559911727905273,-0.17461955547332764,,THROUGH WHICH I SAW SHRUBS AND A GRASS PLAT LOOKING PLEASANT IN THE SUNSHINE OF THE MILD SPRING EVENING FOR IT WAS NOW THE MIDDLE OF APRIL THIS THEN WAS MY FIRST GLIMPSE OF THE GARDEN BUT I HAD NOT TIME TO LOOK LONG,"Through which I saw shrubs and a glass of posh, looking pleasant in the sunshine of the vile squirreling, but it was not the middle of April. This, then, was my first glimpse of the garden house, but I had not time to look long.",0.3835007850011607,0.3835007850011607,0.02382158908626601,0.02382158908626601,1
274,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_274_doa14_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.44,111,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_274/odas_separated_preddoa112_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,111.61514805804853,0.6151480580485327,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_274_doa111_spk1.txt,0.16216216216216217,6,37,7.139447982811374,-0.7763325623666177,-7.9157805451779915,6.944281731151715,-23.43373899948267,-30.378020730634386,1.3642321825027466,1.3022539615631104,-0.06197822093963623,,EVEN TO A DARK LANTERN THE END OF THE FILM IS SURE TO BE JOLLY GOOD CHEER ATTRACTS GOOD LUCK CHEER UP IF YOU HAVEN'T A SMILE GET ONE OF SOMEBODY AND WEAR IT AS YOUR OWN,"End of the film is sure to be jolly. Good cheer attracts good luck. Cheer up. If you haven't a smile, get one of somebody and wear it as your own.",0.2840656360003777,0.2840656360003777,0.01727893163019329,0.01727893163019329,1
275,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_275_doa2_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.928625,2,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_275/odas_separated_preddoa349_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,348.8259897033144,13.174010296685537,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_275_doa2_spk1.txt,0.6041666666666666,29,48,4.467585251055835,-0.9881991549223379,-5.455784405978173,4.217591770140141,-30.79478506709625,-35.01237683723639,1.1914504766464233,1.119494915008545,-0.07195556163787842,,TO COME OUT OF IT BRIGHT AND SMILING AND NOW IT HAS MADE TWO PEOPLE HAPPY PHRONSIE POLLY HAD SAID WHEN THE PRESENTATION WAS WELL OVER AND SHE ENDED UP WITH A KISS IT MADE ME HAPPY IN THE FIRST PLACE BECAUSE YOU THOUGHT OF ME AND THEN,"I know it's made two people happy, but we could still sign it and the presentation was well over. It made me happy in the first place, because you saw it and then...",0.5708346829997026,0.5708346829997026,0.03372008553557673,0.03372008553557673,1
276,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_276_doa35_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.7675,127,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_276/odas_separated_preddoa117_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,117.29700567552803,9.702994324471973,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_276_doa127_spk1.txt,0.6666666666666666,20,30,4.312596438061211,-1.2611622758005367,-5.573758713861748,2.575936012293152,-34.842308860616136,-37.418244872909284,1.2090544700622559,1.2308597564697266,0.021805286407470703,,IS A GROWING HUNTER AT ONE HUNDRED AND THREE GODDARD DIAMOND WAS A GROWING TEACHER OF HEALTH WHEN HE WAS ONE HUNDRED AND ELEVEN I KNOW A BRIGHT CHEERY LADY,"is a growing hunter that I'm at 100 and free, that God of diamonds was a growing teacher of health when he was 111. I know a bright, cheery lady. I can only accept it with joy.",0.33611764399938693,0.33611764399938693,0.020045781660914683,0.020045781660914683,1
277,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_277_doa52_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,14.9415,303,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_277/odas_separated_preddoa304_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,303.60293633700763,0.6029363370076339,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_277_doa303_spk1.txt,0.0,0,22,4.225075302530099,-1.0555509051945515,-5.280626207724651,3.7757032315013044,-23.500995290436116,-27.27669852193742,1.5953960418701172,1.3945461511611938,-0.20084989070892334,,HE APPEARED CHANGED AS IF HE HAD SUDDENLY MATURED ONE COULDN'T BE SURE HE MUTTERED AH YOU WERE NOT SURE I SAID,"He appeared changed as if he had suddenly matured. One couldn't be sure, he muttered. Ah, you were not sure, I said.",0.23362472599910689,0.23362472599910689,0.015635961985015354,0.015635961985015354,1
278,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_278_doa13_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.2825,102,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_278/odas_separated_preddoa095_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,94.85840922875138,7.141590771248616,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_278_doa102_spk1.txt,0.6153846153846154,24,39,5.215957314513259,-0.5429597429385746,-5.758917057451834,4.1632821683358925,-22.529996233546647,-26.69327840188254,1.3014240264892578,1.1596201658248901,-0.14180386066436768,,AND SO THEY KEPT PLAYING WITH THE FESTOONS AND STEPPING ABOUT THE PEWS TO PLEASE HIM NATHAN FELT A COLD THRILL PARTLY FROM PLEASURE AND PARTLY FROM AWE RUNNING UP HIS BACK AND A STRONG PAIN ACROSS HIS FOREHEAD,"He is in step with Dr. Thoswell for these reasons. Nathan's got the cold, the gruel, partly from pleasure, partly from harm, running up his bad face, and a strong pain across his forehead.",0.31801341099890124,0.31801341099890124,0.01840089171120505,0.01840089171120505,1
