fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,ipdnet_sec,beamforming_sec,whisper_sec,total_sec,ipdnet_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
200,mic_fileid_200_doa103_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.266,228,229,3,"111,229,307",1,1.0,beamformed_fileid_200_spk1_ipdnet_doa229_gt228.wav,text_fileid_200_doa228_spk1.txt,0.0,0,46,2.9683661460876465,2.5697247982025146,-0.39864134788513184,2.9545114040374756,0.9081010818481445,-2.046410322189331,1.431366205215454,1.472877860069275,0.0415116548538208,AND MERELY WHISPERED AS HE GAVE HER THE PARTING LIFT DON'T TELL THE ONLY ANSWER THE PRINCESS RETURNED WAS A ROGUISH LOOK SHE WAS ALREADY A YARD ABOVE HIS HEAD THE LOOK SEEMED TO SAY NEVER FEAR IT IS TOO GOOD FUN TO SPOIL THAT WAY,"And merely whispered as he gave her the parting lift, Don't tell! The only answer the princess returned was a roguish look. She was already a yard above his head. The look seemed to say, never fear, It is too good fun to spoil that way.",0.2161390270002812,0.04596680400027253,0.6900060779998967,0.9521119090004504,0.012518187594131891,0.002662272906305603,0.03996328495308101,0.0551437454535185,1
201,mic_fileid_201_doa27_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.931625,27,27,3,"27,114,208",0,0.0,beamformed_fileid_201_spk1_ipdnet_doa27_gt27.wav,text_fileid_201_doa27_spk1.txt,0.029411764705882353,1,34,5.079594612121582,4.672564506530762,-0.4070301055908203,5.068391799926758,3.0386223793029785,-2.0297694206237793,1.2257747650146484,1.310436487197876,0.08466172218322754,HOLLAND ALONE CONTAINED EIGHTEEN CITIES EACH OF WHICH WAS FOR MANY PURPOSES AN INDEPENDENT STATE JEALOUS OF ALL INTERFERENCE FROM WITHOUT IF THE RULERS OF SUCH A CITY RECEIVED FROM THE HAGUE AN ORDER,"Holland alone contained 18 cities, each of which was, for many purposes, an independent state jealous of all interference from without. If the rulers of such a city received from the Hague an order,",0.2070005789996685,0.023720718999811652,0.4610761270000694,0.6917974249995495,0.012993061222547512,0.001488907691450913,0.028940935215338633,0.04342290412933706,1
202,mic_fileid_202_doa79_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,11.3505,293,310,3,"82,189,310",2,17.0,beamformed_fileid_202_spk1_ipdnet_doa310_gt293.wav,text_fileid_202_doa293_spk1.txt,0.18181818181818182,4,22,5.781859874725342,7.4160332679748535,1.6341733932495117,5.7613983154296875,6.1526103019714355,0.39121198654174805,1.3669347763061523,1.525725245475769,0.1587904691696167,WHAT KIND OF AN ACCIDENT WAS IT REDCOAT AND HOW DID IT HAPPEN HE ASKED BROADWING THE HAWK TRIED TO CATCH ME,What kind of an accident was it Red Court? And how did it happen? Yes. Broadwing the hawk tried to catch me.,0.14276926399998047,0.018907418999788206,0.385928597000202,0.5476052799999707,0.012578235672435616,0.001665778511941166,0.03400102171712277,0.04824503590149955,1
203,mic_fileid_203_doa25_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.812,88,89,3,"25,89,122",1,1.0,beamformed_fileid_203_spk1_ipdnet_doa89_gt88.wav,text_fileid_203_doa88_spk1.txt,0.3783783783783784,14,37,5.7316694259643555,3.5557827949523926,-2.175886631011963,5.707819938659668,2.2530689239501953,-3.4547510147094727,1.519679069519043,1.5021381378173828,-0.017540931701660156,HE WAS READY TO SERVE HIS GUESTS BEFORE HE FORWARDED HIS OWN WIRELESS NOTES JUST TELL MY WIFE THAT I'M ENJOYING MYSELF REQUESTED MISTER DAMON BLESS MY FOOTSTOOL BUT THIS IS GREAT WE'RE OFF THE EARTH YET,"He was ready to serve his guests, not before he forwarded his own wireless notes. And yet there might be a chance to tell my wife that I'm enjoying myself. Requested Mr. Damon. Bless my foots to let this is grand. We're off the earth yet.",0.20210427900019567,0.04196286999967924,0.6598232920000555,0.9038904409999304,0.01202142987153198,0.0024960070187770187,0.03924716226505207,0.053764599155361074,1
204,mic_fileid_204_doa190_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.302375,190,190,3,"190,262,318",0,0.0,beamformed_fileid_204_spk1_ipdnet_doa190_gt190.wav,text_fileid_204_doa190_spk1.txt,0.0,0,37,4.617622375488281,7.556235313415527,2.938612937927246,4.592435836791992,6.537009239196777,1.9445734024047852,1.216779112815857,1.409646987915039,0.19286787509918213,HE WORE A BLOUSE AND UNDER HIS BLOUSE AN OLD BLACK COAT HE MADE PRETENSIONS TO LITERATURE AND TO MATERIALISM THERE WERE CERTAIN NAMES WHICH HE OFTEN PRONOUNCED TO SUPPORT WHATEVER THINGS HE MIGHT BE SAYING VOLTAIRE,He wore a blouse and under his blouse an old black coat. He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying. Voltaire.,0.17661480800006757,0.024665701999765588,0.5865554140000313,0.7878359239998645,0.010833685766648574,0.0015130127972007505,0.03597975227536057,0.048326450839209896,1
205,mic_fileid_205_doa68_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,18.043125,262,260,3,"77,154,260",2,2.0,beamformed_fileid_205_spk1_ipdnet_doa260_gt262.wav,text_fileid_205_doa262_spk1.txt,0.23404255319148937,11,47,3.78950834274292,5.553014278411865,1.7635059356689453,3.781161069869995,4.576545238494873,0.7953841686248779,1.1462063789367676,1.260391354560852,0.11418497562408447,CAME VERY NEAR ENDING AS A COMPLETE CYNIC THOUGH IN WHAT F P A WOULD CALL HIS LASTLINE HE MANAGED TO WRIGGLE INTO A MORE HOPEFUL MOOD THE FIRST VALUABLE DISCOVERY THAT THE COLYUMIST IS LIKELY TO MAKE IS THAT ALL MINDS ARE VERY MUCH THE SAME,"Came very near and was as a human cynic, though in what F.P.A. would call his last line, he managed to wriggle into a moot-lookful mood. The first valuable discovery that the columnist is likely to make is that all minds are very much the same.",0.2641657449999002,0.07348774199999752,0.6995884259999912,1.0372419129998889,0.014640797810794982,0.004072894357268906,0.03877312971006913,0.057486821878133025,1
206,mic_fileid_206_doa56_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.533875,56,55,3,"55,108,266",0,1.0,beamformed_fileid_206_spk1_ipdnet_doa55_gt56.wav,text_fileid_206_doa56_spk1.txt,0.07692307692307693,3,39,4.16080379486084,5.755379676818848,1.5945758819580078,4.148870944976807,4.74350643157959,0.5946354866027832,1.2804919481277466,1.425288200378418,0.1447962522506714,IN THE MONTH OF APRIL EIGHTEEN FORTY NINE ROME AS YOU ARE NO DOUBT AWARE WAS PLACED IN A STATE OF SIEGE BY THE APPROACH OF THE FRENCH ARMY IT WAS FILLED AT THAT TIME WITH EXILES AND FUGITIVES,"In the month of April 1849, Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army. It was filled at that time with exiles and fugitives.",0.2674357269997927,0.040253226999993785,0.5839411659999314,0.8916301199997179,0.016175018076512174,0.0024345912255895118,0.03531786504978001,0.053927474351881693,1
207,mic_fileid_207_doa138_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.808125,204,203,3,"139,203,245",1,1.0,beamformed_fileid_207_spk1_ipdnet_doa203_gt204.wav,text_fileid_207_doa204_spk1.txt,0.02564102564102564,1,39,4.839642524719238,6.44793701171875,1.6082944869995117,4.825290679931641,5.623268127441406,0.7979774475097656,1.18806791305542,1.36961030960083,0.18154239654541016,I AM SURE I HAVE NOT MET ONE AND REALLY DO NOT KNOW OF ONE THE PRESS IS RESPONSIBLE FOR MANY POPULAR ERRORS WHENEVER AN INDIAN INDULGES IN ANY NOTORIOUS MISBEHAVIOR HE IS WIDELY HERALDED AS A CARLISLE GRADUATE,"I am sure I have not met him and really do not know of one. The press is responsible for many popular errors. Whenever an Indian indulges in any notorious misbehavior, he is widely heralded as a Carlisle graduate.",0.19173344299997552,0.03993185799981802,0.5448158799999874,0.7764811809997809,0.01140718807124385,0.0023757473245717784,0.032413840330196696,0.04619677572601232,1
208,mic_fileid_208_doa73_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.723375,276,274,3,"84,226,274",2,2.0,beamformed_fileid_208_spk1_ipdnet_doa274_gt276.wav,text_fileid_208_doa276_spk1.txt,0.05,2,40,5.319349765777588,3.235788583755493,-2.0835611820220947,5.303900241851807,1.066865086555481,-4.237035155296326,1.252082109451294,1.293156385421753,0.041074275970458984,AROUND MANY OF THEM GREW CLUSTERS OF STRANGE AND COLORFUL SEAWEEDS THAT WAVED THEIR BANNERS GENTLY AS THOUGH SOME IMPERCEPTIBLE CURRENT DALLIED WITH THEM IN PASSING HERE AND THERE FIGURES MOVED SLIM WHITE FIGURES THAT STROLLED ALONG THE NARROW STREET,"Around many of them grew clusters of strange and colorful seed-nuts that waved their banners gently, as though some imperceptible kernel dallied with them in passing. Here and there, figures moved, slim white figures that strolled along the narrow street.",0.21476255800007493,0.03899806100025671,0.630516107999938,0.8842767270002696,0.012842058376378866,0.0023319492028526963,0.03770268310074599,0.05287669067997755,1
209,mic_fileid_209_doa17_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.038375,82,86,3,"16,86,197",1,4.0,beamformed_fileid_209_spk1_ipdnet_doa86_gt82.wav,text_fileid_209_doa82_spk1.txt,0.058823529411764705,2,34,4.955264091491699,5.792864799499512,0.8376007080078125,4.936166286468506,4.980569839477539,0.0444035530090332,1.3272008895874023,1.3568227291107178,0.02962183952331543,UNDOUBTEDLY IT WAS WAS HE NOT AN EMIGRANT THEN WHAT DID HE CALL HIMSELF NOT AN EMIGRANT HE HOPED WITHIN THE SENSE AND SPIRIT OF THE LAW WHY NOT THE PRESIDENT DESIRED TO KNOW,Undoubtedly it was. Was he not an immigrant then? What did he call himself? Not an immigrant he hoped within the sense and spirit of the law. Why not the president desired to know?,0.20718725699998686,0.02592109099987283,0.5055741599999237,0.7386825079997834,0.012918220019171946,0.0016161918523461905,0.03152277958333832,0.04605719145485646,1
210,mic_fileid_210_doa278_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.54375,312,333,3,"124,277,333",2,21.0,beamformed_fileid_210_spk1_ipdnet_doa333_gt312.wav,text_fileid_210_doa312_spk1.txt,1.3214285714285714,37,28,3.817225694656372,3.990067720413208,0.17284202575683594,3.80717396736145,3.3473544120788574,-0.4598195552825928,1.301007866859436,1.3013100624084473,0.00030219554901123047,HONESTY GRANTING THAT IT IS THE VIRTUE OF WHICH WE CANNOT RID OURSELVES WE FREE SPIRITS WELL WE WILL LABOUR AT IT WITH ALL OUR PERVERSITY AND LOVE,"Honestly, granting the people the virtue of the trans just cannot win ourselves. We lose fear of the law of his being. Well, we will labor at it. We all are perversed in this kind of law. The influential insurance company. The father opened his heart to the onlooker.",0.2018979279996529,0.04781994199993278,0.7405888700000105,0.9903067399995962,0.011508253822566606,0.0027257537299569807,0.042213829426434514,0.0564478369789581,1
211,mic_fileid_211_doa55_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.946375,55,55,3,"55,99,174",0,0.0,beamformed_fileid_211_spk1_ipdnet_doa55_gt55.wav,text_fileid_211_doa55_spk1.txt,0.125,5,40,4.10704231262207,5.167881011962891,1.0608386993408203,4.093926429748535,4.646045684814453,0.552119255065918,1.1836555004119873,1.2002522945404053,0.01659679412841797,OR WHICH THEY REGARDED AS SOME SET OFF AGAINST THEIR SWOLLEN ACCOUNT OF CRUEL RAGE NO MAN CAN DECIDE NOW TO WHICH OF THESE MOTIVES SUCH EXTRAORDINARY SCENES WERE REFERABLE IT IS PROBABLE TO A BLENDING OF ALL THE THREE,or which they regarded as some set-off against their swollen account of cruel rage. No man can decide now to which of these motives such extraordinary scenes are referable. It is probable to be a blending of all three.,0.24409481400016375,0.05575130999977773,0.6510592870004075,0.950905411000349,0.014403954474049097,0.003289866416845947,0.038418793812860126,0.05611261470375517,1
212,mic_fileid_212_doa75_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.354375,293,292,3,"76,292,339",1,1.0,beamformed_fileid_212_spk1_ipdnet_doa292_gt293.wav,text_fileid_212_doa293_spk1.txt,0.05405405405405406,2,37,3.189957857131958,3.0810418128967285,-0.10891604423522949,3.1557023525238037,2.071798801422119,-1.0839035511016846,1.3957293033599854,1.4156825542449951,0.019953250885009766,GOD DID NOT MIND THEM AND THAT WAS A VERY COMFORTING REFLECTION FOR POOR WEAK PEOPLE LIKE HIMSELF TO GO ON TRYING WAS POSSIBLE EVEN FOR HIM ALTHOUGH HE KNEW HE COULD NOT ALWAYS PROMISE HIMSELF SUCCESS,"God did not mind the test, and that was a very comforting reflection for poor weak people like himself. To go on trying was possible even for him, although he knew he could not always promise himself success.",0.21392139699992185,0.042735437999908754,0.5162764340002468,0.7729332690000774,0.012326655209416752,0.0024625166852686284,0.029749065235725677,0.04453823713041106,1
213,mic_fileid_213_doa78_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.950375,181,183,3,"183,196,262",0,2.0,beamformed_fileid_213_spk1_ipdnet_doa183_gt181.wav,text_fileid_213_doa181_spk1.txt,0.0,0,39,3.747441053390503,4.494922637939453,0.7474815845489502,3.736482620239258,3.404594659805298,-0.33188796043395996,1.1721863746643066,1.2158006429672241,0.04361426830291748,I HAD COME TO SEE YOU WITH THE HOPE THAT YOU WOULD LET ME BRING YOU OVER TO MY CONVICTION MY REASONS FOR ENTERTAINING THIS HOPE HAD BEEN OF THE BEST BUT YOU DISAPPOINTED IT I FOUND YOU CHANGED,"I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope had been of the best, but you disappointed it. I found you changed.",0.19851051500018002,0.04535845300006258,0.5321186959999977,0.7759876640002403,0.011711275709250091,0.0026759557236971207,0.03139273886270939,0.0457799702956566,1
214,mic_fileid_214_doa74_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.985,74,76,3,"76,167,295",0,2.0,beamformed_fileid_214_spk1_ipdnet_doa76_gt74.wav,text_fileid_214_doa74_spk1.txt,0.11627906976744186,5,43,3.998041868209839,2.940110683441162,-1.0579311847686768,3.9813623428344727,2.1396195888519287,-1.841742753982544,1.2412300109863281,1.2417298555374146,0.0004998445510864258,IN THE FIRST SENTIMENT OF KINDNESS ANTICIPATES ALREADY A BENEVOLENCE WHICH SHALL LOSE ALL PARTICULAR REGARDS IN ITS GENERAL LIGHT THE INTRODUCTION TO THIS FELICITY IS IN A PRIVATE AND TENDER RELATION OF ONE TO ONE WHICH IS THE ENCHANTMENT OF HUMAN LIFE,"In the first sentiment of kindness anticipates already a benevolence which will lose all particular regard to the general light. The introduction to this Felicity is in a private and tender relation of one to one, which is the enchantment of human minds.",0.2298478999996405,0.12548757500007923,0.5214900000000853,0.876825474999805,0.013532405063269973,0.007388141006775345,0.030702973211662366,0.051623519281707685,1
215,mic_fileid_215_doa77_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.942625,169,163,3,"81,163,262",1,6.0,beamformed_fileid_215_spk1_ipdnet_doa163_gt169.wav,text_fileid_215_doa169_spk1.txt,0.13157894736842105,5,38,6.299999713897705,7.940912246704102,1.6409125328063965,6.290002822875977,6.87702751159668,0.5870246887207031,1.2865018844604492,1.545100450515747,0.25859856605529785,AND LIGHTLY HE TOOK HIS HORSE WITH THE SPURS AND DEPARTED AS FAST AS HE MIGHT AND WHEN SIR MALEAGANS SAW HIM SO FLEE HE UNDERSTOOD THAT IT WAS BY THE QUEEN'S COMMANDMENT FOR TO WARN SIR LAUNCELOT,"And lightly took his horse with the spurs and departed as fast as he wanted. And when Sir Maligan saw him so free, he understood that it was by the Queen's commandment for to warn Sir Lonzolot.",0.18738909600006082,0.02294883900003697,0.4880228070001067,0.6983607420002045,0.01175396749281005,0.0014394642663950867,0.030611195270547148,0.04380462702975228,1
216,mic_fileid_216_doa82_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.788,334,334,3,"82,256,334",2,0.0,beamformed_fileid_216_spk1_ipdnet_doa334_gt334.wav,text_fileid_216_doa334_spk1.txt,0.0625,3,48,5.681037425994873,3.252779960632324,-2.428257465362549,5.664360046386719,1.189258098602295,-4.475101947784424,1.165594458580017,1.2044565677642822,0.03886210918426514,WHAT WOULD THEY SAY IN HEREFORDSHIRE I DON'T KNOW WHY THEY SHOULD SAY ANYTHING BUT IF THEY DID I SHOULDN'T MUCH CARE I SHOULD MY DEAR I SHOULD CARE VERY MUCH ONE IS BOUND TO THINK OF ONE'S FAMILY SUPPOSE IT SHOULD TURN OUT AFTERWARDS THAT HE WAS,"What would they say in her for sure? I don't know why they should say anything, but if they did, I shouldn't much care. I should, my dear. I should care very much. One is bound to think of one's family. Suppose it should turn out afterwards that he was...",0.19446296100022664,0.05278260400018553,0.7126708050000161,0.9599163700004283,0.011583450142972757,0.0031440674291270867,0.04245120353824256,0.057178721110342404,1
217,mic_fileid_217_doa95_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.736,285,281,3,"95,188,281",2,4.0,beamformed_fileid_217_spk1_ipdnet_doa281_gt285.wav,text_fileid_217_doa285_spk1.txt,0.027777777777777776,1,36,4.062122344970703,3.515831232070923,-0.5462911128997803,4.0512375831604,2.1432859897613525,-1.9079515933990479,1.2126604318618774,1.2357330322265625,0.02307260036468506,WENT INTO THE HUT AND SQUATTING DOWN BY THE FIRE BEGAN TO WARM ITSELF AND THE PRIEST WITH RENEWED FERVOUR RECITED HIS PRAYERS AND STRUCK HIS BELL BEFORE THE IMAGE OF BUDDHA LOOKING STRAIGHT BEFORE HIM,"Went into the hut, and squatting down by the fire began to warm itself, and the priest with renewed furber recited his prayers and struck his bell before the image of Buddha looking straight before him.",0.2059902820001298,0.03683533899993563,0.4779118470000867,0.7207374680001521,0.012308214746661675,0.0022009643283900353,0.028555918200291987,0.043065097275343696,1
218,mic_fileid_218_doa157_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.4425,157,153,3,"153,203,326",0,4.0,beamformed_fileid_218_spk1_ipdnet_doa153_gt157.wav,text_fileid_218_doa157_spk1.txt,0.15384615384615385,6,39,5.044276237487793,5.523577690124512,0.47930145263671875,5.016092300415039,4.244421005249023,-0.7716712951660156,1.4520350694656372,1.5660734176635742,0.11403834819793701,AND IT TOOK ONLY A FEW MINUTES EVERY TWELVE HOURS I HAD A MOMENT WITH CARTER IN THE ISOLATION OF HIS CHART ROOM THIS VOYAGE GREGG I'M GETTING LIKE YOU TOO FANCIFUL WE'VE A NORMAL GROUP OF PASSENGERS APPARENTLY,"And it took only a few minutes every 12 hours. I had a moment with Carter in the isolation of his chart. This voyage of greatness, I'm getting like you, too fanciful. With normal group of passengers apparently.",0.1770378400001391,0.02353035500027545,0.6354122169996117,0.8359804120000263,0.011464325076907178,0.0015237400032556546,0.04114697859799978,0.05413504367816262,1
219,mic_fileid_219_doa56_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.801625,56,55,3,"55,121,289",0,1.0,beamformed_fileid_219_spk1_ipdnet_doa55_gt56.wav,text_fileid_219_doa56_spk1.txt,0.09090909090909091,3,33,5.943243503570557,5.7795729637146,-0.16367053985595703,5.923008918762207,4.5763068199157715,-1.3467020988464355,1.1648845672607422,1.2455203533172607,0.08063578605651855,THEY WERE SAD AND DOWNHEARTED IN ALL THAT MISERY THE POOR ATTORNEY HAD THE WORST OF IT MARY WAS FREE FROM HER STEPMOTHER'S ZEAL AND HER STEPMOTHER'S PERSECUTION AT ANY RATE AT NIGHT,"They were sad and downhearted. In all that misery, the poor attorney had the worst of their threats. Mary was freed from her stepmother's zeal and her stepmother's persecution at any rate at night.",0.2422904949999065,0.025165946000015538,0.42948827999998684,0.6969447209999089,0.015333264458554517,0.0015926175947103883,0.027180007119520105,0.04410588917278501,1
