fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,convtasnet_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,convtasnet_sec,whisper_sec,metrics_sec,total_sec,convtasnet_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
226,mic_fileid_226_doa127_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.686,292,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.29668628916426,,text_fileid_226_doa292_spk1.txt,0.78,39,50,6.025570387315123,3.3379446197079505,-2.6876257676071726,4.858388342485744,3.2966864128021314,-1.561701929683613,1.4404159784317017,1.3728795051574707,-0.06753647327423096,THE STATEMENT THAT HIS OLD FRIEND HAD BECOME A LORD AND WAS IN DANGER OF BEING AN EARL IF HE LIVED LONG ENOUGH CAUSED DICK TO SO OPEN HIS EYES AND MOUTH AND START THAT HIS CAP FELL OFF WHEN HE PICKED IT UP HE UTTERED A RATHER SINGULAR EXCLAMATION,The statement was over and the environmental movement was in danger of being a girl if she lived on it. It would cause state to sell off the dots around within the stars that its characters might have. We pick an animation out of the rather singular explanation.,0.11740485600000738,0.46915515399996366,0.3119761199999971,0.8985361299999681,0.00703612944983863,0.0281166938751027,0.018696878820567964,0.0538497021455093,1
227,mic_fileid_227_doa143_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.74475,143,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.545110603962038,,text_fileid_227_doa143_spk1.txt,0.8928571428571429,25,28,6.115211563794008,4.425012907006204,-1.6901986567878042,5.479162854063102,3.5123331036344996,-1.966829750428602,1.4469304084777832,1.471921443939209,0.02499103546142578,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN,"And for that very reason, I am quite contented to occupy the low-engined inequality. Either to be a hero or to glow in the mud. There was not even a plane of spirit. It seems to me that this period is now getting better.",0.1054922220000094,0.44727423799997723,0.22324702899999238,0.776013488999979,0.006700152241223862,0.02840783359532398,0.014179140919988719,0.04928712675653656,1
228,mic_fileid_228_doa105_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.55775,300,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,1.5097813107055644,,text_fileid_228_doa300_spk1.txt,0.5476190476190477,23,42,7.17393388369124,2.895856672262603,-4.278077211428637,6.3268887879034725,1.6771265664410868,-4.649762221462385,1.5621154308319092,1.276087760925293,-0.2860276699066162,DOCTOR SITGREAVES DOES NOT MEAN A RIG'LAR SOLDIER BUT A REGULAR PHYSICIAN MADAM SAID THE TROOPER OH CRIED THE MAIDEN AGAIN CORRECTING HERSELF FOR THE BEST OF ALL REASONS THERE WAS NONE TO BE HAD SO I TOOK CARE OF HIM MYSELF,"Dr. Sidreeks does not mean a bricklayer soldier, but a regular physician that has said that the troper is an old, crevimated, again, directioner self. For the best of all reasons, I do this to be honest, so I should care for myself. Thank you. Penny.",0.10235709900001666,0.5582615680000345,0.22428527399995346,0.8849039410000046,0.0065791710883653905,0.03588318156545994,0.014416305314068774,0.05687865796789411,1
229,mic_fileid_229_doa100_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.725625,100,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,7.159448412758634,,text_fileid_229_doa100_spk1.txt,0.9714285714285714,34,35,5.254666838641908,6.815299401443862,1.5606325628019535,4.024998909914527,7.159462951234544,3.134464041320017,1.1417193412780762,1.289212942123413,0.14749360084533691,AGAINST THE EMPEROR FERDINAND HITHERTO THE MOST FORTUNATE MONARCH OF HIS AGE WHO HAD SUBDUED AND ASTONISHED GERMANY BY THE RAPIDITY OF HIS VICTORIES DEEP IMPRESSIONS THEY SAW MUST BE MADE BY THE ENGLISH SWORD,Quёnde Thression in the,0.11547048599999243,2.5463360809999926,0.2724027280000314,2.9342092950000165,0.006903806942938899,0.15224161016404425,0.016286550009343828,0.17543196711632697,1
230,mic_fileid_230_doa73_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.50125,73,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,6.568547519977447,,text_fileid_230_doa73_spk1.txt,0.14583333333333334,7,48,3.922173805132099,7.174026153187249,3.25185234805515,3.2079400899184534,6.582222540478502,3.3742824505600484,1.38076651096344,1.6626157760620117,0.2818492650985718,I MET THEM YESTERDAY AS THEY WERE COMING INTO THE CITY THEY WERE IN A DEPLORABLE CONDITION AND IT MOVED ME THE MORE BECAUSE I THOUGHT THEY WERE PERSONS OF RANK THROUGH ALL THE RAGS THAT COVERED THEM NOTWITHSTANDING THE IMPRESSION THE SUN HAS MADE ON THEIR FACES,"I met them yesterday as they were going into the city. They were in a deplorable condition, and it looked me the more because I thought they were persons of rank. Through all the rags that covered them, that was standing the impression the sun has made out of their faces.",0.1138341129999958,0.6627338380000083,0.25336970000000747,1.0299376510000116,0.006898514536777263,0.04016264452693028,0.01535457616847254,0.06241573523218009,1
231,mic_fileid_231_doa125_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.902375,328,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.2948773982084743,,text_fileid_231_doa328_spk1.txt,0.47368421052631576,18,38,6.141801554722594,2.886225956703991,-3.255575598018603,4.97576285556285,2.294877424858624,-2.6808854307042265,1.2429429292678833,1.1817336082458496,-0.06120932102203369,A CERTAIN SMALL RANK IS PROCURED FOR THEM THROUGH THE INTERVENTION OF THE REPRESENTATIVES OF THE ABOVE NOBLE FAMILIES WHO ON THE ISSUING OF THE REQUIRED PATENT RECEIVE AS THEIR PERQUISITE A FEE WHICH ALTHOUGH INSIGNIFICANT IN ITSELF,"A certificate is required to be the intervention of the representatives of the Department of Environment, who on the issuing of the required process receive and make the requisites of the wish, although insignificant in itself.",0.10727879199998824,0.5099035320000098,0.28403711200002135,0.9012194360000194,0.00674608616637378,0.03206461500247666,0.01786130134649833,0.05667200251534878,1
232,mic_fileid_232_doa59_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.903375,339,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.943393716333476,,text_fileid_232_doa339_spk1.txt,0.3055555555555556,11,36,3.8033819931419464,4.717051007068313,0.9136690139263663,2.1411819901101485,4.943407838542711,2.802225848432563,1.3062437772750854,1.3761837482452393,0.06993997097015381,BUT NOW THE ATTEMPT HAD BEEN MADE AND WORDS HAD BEEN FORCED FROM LILY'S LIPS THE SPEAKING OF WHICH WOULD NEVER BE FORGOTTEN BY HERSELF I KNEW THAT IT WOULD BE SO SAID JOHN AH YES,"But now the intent has been made, and the words have been forced from the reason this, the speaking of which was never be forgotten by himself. I knew that it would be so, said John. I guess.",0.12059879800000317,0.6273961360000158,0.2568131169999788,1.0048080509999977,0.0071345987413758,0.03711661937335093,0.015193008319343254,0.059444226434069984,1
233,mic_fileid_233_doa132_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.79575,203,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.155873965925495,,text_fileid_233_doa203_spk1.txt,0.7924528301886793,42,53,5.382174584581896,3.4334541528693285,-1.9487204317125673,3.9460041283743603,3.155873965925495,-0.7901301624488655,1.121495246887207,1.1884337663650513,0.06693851947784424,I TOLD HER THAT AT THE FOREST INN THE LANDLORD FOUND US IN BOARD AND LODGING VERY WELL THEN SAID SHE I WILL DO THE SAME WHEN DO YOU PROPOSE TO COMMENCE TO NIGHT SAID I THEN SAID SHE I'LL TELL THE OSTLER TO LIGHT UP THE ROOM AND GET YOUR STAGE READY,"I told her that her short stint was a lame one on a disability project. Very well done, since she went to the same point in her disability pregnancy. Tonight's a perfect day to work with her. Then, since she will be on top of us, we'll light up the room for the day-trainer.",0.11839477400002352,0.7881039400000418,0.366006442000014,1.2725051560000793,0.0070490912284371645,0.0469228191655652,0.021791610496703865,0.07576352089070623,1
234,mic_fileid_234_doa1_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.285,89,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.5349494681940055,,text_fileid_234_doa89_spk1.txt,0.7017543859649122,40,57,6.944670105968225,3.907680744026502,-3.036989361941723,6.561032803198913,2.5349520624559494,-4.026080740742963,1.3543235063552856,1.174743890762329,-0.17957961559295654,AS IT WAS TO THE MEN ABOUT HIM THE GREEDY THING IN HIM WANTED TO MAKE MONEY FASTER THAN IT COULD BE MADE BY TILLING THE LAND MORE THAN ONCE HE WENT INTO WINESBURG TO TALK WITH HIS SON IN LAW JOHN HARDY ABOUT IT YOU ARE A BANKER AND YOU WILL HAVE CHANCES I NEVER HAD,as it was this time of the year. The Greek family had to be put in a faster than they could have made by telling the audience. One of the ones who went into one of the places where he was sitting was John Harvey about it. You were a bankers in that choice as I never again.,0.1258554870000239,0.658130304999986,0.429225018000011,1.213210810000021,0.007281196818051716,0.03807522736476633,0.024832225513451607,0.07018864969626966,1
235,mic_fileid_235_doa20_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.6405,209,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,1.864260627293071,,text_fileid_235_doa209_spk1.txt,0.8205128205128205,32,39,4.675573923977981,3.219894531096825,-1.455679392881156,3.2818851065093497,1.8644678472088791,-1.4174172593004706,1.4392125606536865,1.3205041885375977,-0.11870837211608887,MISTER DINSMORE PASSED OUT OF ONE DOOR WHILE ELSIE LEFT BY THE OTHER THE THREE LITTLE GIRLS LOOKED INQUIRINGLY INTO EACH OTHER'S FACES WHAT IS THE MATTER WHAT HAS ELSIE DONE ASKED CARRY IN A WHISPER I DON'T KNOW,"Mr. Gids will perhaps go one door while else they might follow the other. They and their three little girls looked entirely into each other's faces. How is it matter that what he has also done that has caused her to carry the disturbance involving Addy Dill, a child of her child?",0.1336462430000438,0.5829530670000054,0.3441635570000017,1.0607628670000508,0.007576102888242613,0.03304628933420285,0.019509852725262986,0.06013224494770845,1
236,mic_fileid_236_doa56_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.906,189,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.86431379203097,,text_fileid_236_doa189_spk1.txt,0.5365853658536586,22,41,5.372188979622856,3.856126233652861,-1.5160627459699954,4.404367624645856,3.864420944137825,-0.5399466805080304,1.2269641160964966,1.2207437753677368,-0.006220340728759766,ON THE SUMMIT OF WHICH THEY LEFT HER ALONE AND WITH SORROWFUL HEARTS RETURNED HOME WHILE PSYCHE STOOD ON THE RIDGE OF THE MOUNTAIN PANTING WITH FEAR AND WITH EYES FULL OF TEARS THE GENTLE ZEPHYR RAISED HER FROM THE EARTH,"on the summit of which they lie below and the sorrowful part of their call. While such a soon as a bridge to the mountain disappears in fear and his eyes full of tears, the gentle breath of a razor from the earth.",0.1148812810000095,0.4581877189999659,0.2770924210000203,0.8501614209999957,0.007222512322394662,0.02880596749654004,0.017420622469509636,0.05344910228844434,1
237,mic_fileid_237_doa41_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.51875,41,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.5439715302847787,,text_fileid_237_doa41_spk1.txt,0.5957446808510638,28,47,6.433968735212848,3.057022181341841,-3.376946553871007,5.9779893317557695,2.543971530283514,-3.4340178014722555,1.5971570014953613,1.4487437009811401,-0.1484133005142212,COME AS OFTEN AS YOU LIKE REPLIED PEWEE THE OFTENER THE BETTER BACK IN THE OLD BRIAR PATCH PETER THOUGHT OVER ALL HE HAD LEARNED ABOUT THE FLYCATCHER FAMILY AND AS HE RECALLED HOW THEY WERE FOREVER CATCHING ALL SORTS OF FLYING INSECTS IT SUDDENLY STRUCK HIM,"The police officers who fly into flight pH often are the better than the old Briar Tash, who you've heard from over all the time, than the fly-catcher family. And as you recall, they were forever catching all sorts of flying insects. It's a construction.",0.11624980499999538,0.6215355920000434,0.35594940599997926,1.093734803000018,0.007037445629965668,0.037626066863415415,0.021548204676502716,0.06621171716988379,1
238,mic_fileid_238_doa19_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.021625,155,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,6.8294300978639955,,text_fileid_238_doa155_spk1.txt,0.6,24,40,5.6790808936050485,6.5517997083416555,0.872718814736607,4.721086633141286,6.835907861032348,2.1148212278910625,1.1640615463256836,1.409186840057373,0.24512529373168945,THERE IS ONE OF THE FAMILY HERE TO DAY ON ON BUSINESS SHE SAID AT LAST IF YOU WILL GIVE ME YOUR NAME I WILL ASK IF THAT PERSON WOULD LIKE TO SEE YOU OH THAT IS HARDLY WORTH WHILE,"She is one of her family that today has discussions and views matters to set an order. If you will give me a name, I will ask the questioner about decision. Oh, that is hardly worthwhile.",0.12501964700004464,0.4513713359999656,0.252896584000041,0.8292875670000512,0.007344753923320755,0.026517523209444786,0.014857370198206165,0.048719647330971706,1
239,mic_fileid_239_doa4_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.811625,94,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.959519390469712,,text_fileid_239_doa94_spk1.txt,0.7714285714285715,27,35,3.5155630264972944,4.780890501440204,1.26532747494291,3.383256978788816,3.1443923514211836,-0.23886462736763248,1.2603992223739624,1.2340856790542603,-0.02631354331970215,HE IS IN THE LINE OF ALL THOSE TRAMPS AND STAGE IRISHMEN WHO HAVE GONE THROUGH LIFE WITH SO FINE A SWAGGER OF WORDS THIS ONLY MEANS THAT IN HIS LIFE HE IS AN ARTIST,"He is in the line for all those strengths and safeguards he will own, whose lives will so far go into exerbors. This only means that his life is in this. That's how you're spent. That's how you're guarded.",0.12526264399997444,0.5702463559999842,0.2432511750000117,0.9387601749999703,0.007450953967862979,0.03391976421077583,0.014469224420602512,0.05583994259924132,1
240,mic_fileid_240_doa116_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.00875,116,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,7.147901777956425,,text_fileid_240_doa116_spk1.txt,0.5833333333333334,28,48,7.00800355823587,7.3142534264717725,0.30624986823590206,6.343017843274778,7.147901777956425,0.804883934681647,1.3581527471542358,1.2219895124435425,-0.13616323471069336,PUT HER INTO A CARRIAGE AND MINISTERED TO HER WANTS WITH THE HELP OF A TEA BASKET CONTAINING THE DELICIOUS NOVELTY OF ENGLISH BREAD AND BUTTER IN HALF AN HOUR'S TIME THEY WERE STEAMING HURRIEDLY TOWARDS LONDON SHE WAS TO LODGE AT A SMALL HOTEL IN JERMYN STREET,"Put her in your character to not wonder if you have ever been to the TV set containing the delicious, novel things A.F.E.S. bread and butter. In half an hour's time they were singing a song for a one day. Choose to watch at a small hotel in German Street.",0.12280187499999329,0.6081669850000253,0.3585352050000097,1.0895040650000283,0.007219923568750983,0.03575612464173001,0.02107945645623633,0.06405550466671733,1
241,mic_fileid_241_doa46_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.616625,314,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.787582914373822,,text_fileid_241_doa314_spk1.txt,0.021739130434782608,1,46,4.013357573651493,4.445360725365899,0.4320031517144063,3.4167211111266376,3.787582945021576,0.37086183389493854,1.358511209487915,1.2860798835754395,-0.07243132591247559,WHAT WAS MY DUTY TO DO AND I STATED THE ARGUMENTS WITH WHICH MY BROTHER HAD PRESSED ME TO GO INTO THE COUNTRY AND I SET AGAINST THEM THE STRONG IMPRESSIONS WHICH I HAD ON MY MIND FOR STAYING THE VISIBLE CALL I SEEMED TO HAVE,What was my duty to do? And I stated the arguments with which my brother had pressed me to go into the country. And I said against them the strong impressions which I had on my mind for staying. The visible call I seemed to have.,0.12999421000000666,0.5189324990000159,0.40517677699995147,1.054103485999974,0.007379064378109125,0.029456975953113376,0.02299968223197982,0.05983572256320232,1
242,mic_fileid_242_doa20_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.1795,182,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.7106335847432375,,text_fileid_242_doa182_spk1.txt,0.7435897435897436,29,39,4.627815189562655,5.462568736478585,0.8347535469159295,4.346548756584267,4.710828891877633,0.36428013529336667,1.2881547212600708,1.2968538999557495,0.008699178695678711,AND EVERY KNIGHT SHALL HAVE A SQUIRE AND TWO YEOMAN AND ALL WELL HORSED FOR THUS IT CHANCED ONE MORN WHEN ALL THE COURT GREEN SUITED BUT WITH PLUMES THAT MOCK'D THE MAY HAD BEEN THEIR WONT A MAYING,"and bring the last son of the squire and two of the owners. In all well-boughts, for thus it chance one more long, for it brings to the buckle, who, said, mocked the man, had been there once a man.",0.12536838900001612,0.5422993120000115,0.2561976470000218,0.9238653480000494,0.007297557495853553,0.03156665281294633,0.01491298623359363,0.05377719654239351,1
243,mic_fileid_243_doa137_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,18.450625,169,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,1.3567222937999963,,text_fileid_243_doa169_spk1.txt,0.5555555555555556,20,36,5.798653502338915,3.1060919487367085,-2.6925615536022067,5.667077201279287,1.3584720625362843,-4.308605138743003,1.3337488174438477,1.2167620658874512,-0.11698675155639648,FIND SOMEONE IN TROUBLE AND CHEER THEM ENCOURAGE THEM HELP THEM AND YOU WILL DELIVER YOURSELF YOU WILL COMFORT YOURSELF WHEN YOU COMFORT ANOTHER YOU CANNOT LOSE A LOVED ONE THO ABSENT FROM THE EARTH PLANE,"Find someone that's following you in, encourage them, follow them, and you will free yourself. You will comfort yourself when you encounter another stranger. You cannot look so bound to one, though absent from the Earth's plane, it's most important to you.",0.1327625999999782,0.5368130990000282,0.3707415380000043,1.0403172370000107,0.007195561125976936,0.029094575332815457,0.020093711622235253,0.05638384808102765,1
244,mic_fileid_244_doa170_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.22675,301,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.8690651024047447,,text_fileid_244_doa301_spk1.txt,0.23684210526315788,9,38,6.150564835862102,3.8975330783517697,-2.2530317575103327,5.879542963602948,2.8695542002657692,-3.009988763337179,1.6214150190353394,1.4255131483078003,-0.19590187072753906,BUT WHICH ARE NECESSARY TO MAKE UP THE TRUE CHARACTER OF A PIRATE THE HISTORIAN JOHN SEEMS TO HAVE BEEN VERY MUCH CUT UP BY THE MANNER IN WHICH HIS FAVORITE HERO HAD ROUNDED OFF HIS PIRATICAL CAREER,which are necessary to make up the character of a pirate. The historian John seems to have been very much fed up by the manner in which his favorite heroes have grounded office on radical career.,0.11112234900002704,0.424807904999966,0.22930078900003537,0.7652310430000284,0.006848096445685492,0.026179481719997292,0.014131036036177016,0.047158614201859794,1
245,mic_fileid_245_doa25_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.779875,25,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.7117200260941936,,text_fileid_245_doa25_spk1.txt,0.3958333333333333,19,48,5.751534570347335,3.347010036246336,-2.404524534100999,4.651929847435353,2.712025050026983,-1.9399047974083699,1.4415980577468872,1.383000135421753,-0.05859792232513428,AND ENDEAVOURED TO COMFORT THEM THEY TREATED THEM AS WELL AS THEIR POVERTY WOULD PERMIT TOOK OFF THEIR HORSE HAIR SHIFTS WHICH WERE VERY UNEASY TO THEM AND PUT ON THEM OTHERS WHICH THEY GAVE THEM WITH SHOES AND SOMETHING TO COVER THEIR HEADS AND SAVE THEIR HAIR,"and they never took on their sons, and they treated them as well as their property would permit, took off their plus hair-ships and sticked which were very out of the ordinary, and put on their fathers which they gave them, with shoes and something to cover their heads, and save their care.",0.1302660919999994,0.5948606440000503,0.34282211499998994,1.0679488510000397,0.007326603364759279,0.033456964348739814,0.019281469357911116,0.06006503707141021,1
