fileid,chunk_count,chunk_indices,chunk_clean_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_type,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
199,5,"1,2,3,4,5",clean_fileid_199_doa56_spk1_1.wav|clean_fileid_199_doa56_spk1_2.wav|clean_fileid_199_doa56_spk1_3.wav|clean_fileid_199_doa56_spk1_4.wav|clean_fileid_199_doa56_spk1_5.wav,3448.0,3468.0,20.0,56,text_fileid_199_doa56_spk1.txt,clean_spk1,HE NEVER HESITATED ABOUT PLACING IT ON A BLACK KEY WHEN CONVENIENT AND HAD IT PASSED BY MUSCLE ACTION ALONE IN SCALES AND BROKEN CHORDS WHOSE ZEALOUS PRACTICE IN DIFFERENT FORMS OF TOUCH ACCENT RHYTHM AND TONE,"He never hesitated about placing it on a black key when convenient and had it passed by muscle action alone in scales and broken chords whose zealous practice in different forms of touch, accent, rhythm and tone. [BLANK",0.02702702702702703,1,37,"He never hesitated about placing it on a black key when convenient and had it passed by muscle action alone in scales and broken chords whose zealous practice in different forms of touch, accent, rhythm and tone. BLANK",0.02702702702702703,1,37
200,5,"1,2,3,4,5",clean_fileid_200_doa228_spk1_1.wav|clean_fileid_200_doa228_spk1_2.wav|clean_fileid_200_doa228_spk1_3.wav|clean_fileid_200_doa228_spk1_4.wav|clean_fileid_200_doa228_spk1_5.wav,3468.0,3488.0,20.0,228,text_fileid_200_doa228_spk1.txt,clean_spk1,AND MERELY WHISPERED AS HE GAVE HER THE PARTING LIFT DON'T TELL THE ONLY ANSWER THE PRINCESS RETURNED WAS A ROGUISH LOOK SHE WAS ALREADY A YARD ABOVE HIS HEAD THE LOOK SEEMED TO SAY NEVER FEAR IT IS TOO GOOD FUN TO SPOIL THAT WAY,"and merely whispered as he gave her the parting lift. Don't tell. The only answer the princess returned was a roguish look . She was already a yard above his head . The look seemed to say, ""Never fear, it is too good fun to spoil that way."" (sounds of a video)",0.08695652173913043,4,46,"and merely whispered as he gave her the parting lift. Don't tell. The only answer the princess returned was a roguish look. She was already a yard above his head. The look seemed to say,""Never fear, it is too good fun to spoil that way.""(sounds of a video)",0.13043478260869565,6,46
201,4,"1,2,3,4",clean_fileid_201_doa27_spk1_1.wav|clean_fileid_201_doa27_spk1_2.wav|clean_fileid_201_doa27_spk1_3.wav|clean_fileid_201_doa27_spk1_4.wav,3488.0,3504.0,16.0,27,text_fileid_201_doa27_spk1.txt,clean_spk1,HOLLAND ALONE CONTAINED EIGHTEEN CITIES EACH OF WHICH WAS FOR MANY PURPOSES AN INDEPENDENT STATE JEALOUS OF ALL INTERFERENCE FROM WITHOUT IF THE RULERS OF SUCH A CITY RECEIVED FROM THE HAGUE AN ORDER,"Holland alone contained 18 cities, each of which was for many purposes an independent state, jealous of all interference from without. If the rulers of such a city receive from the Hague an order .",0.058823529411764705,2,34,"Holland alone contained 18 cities, each of which was for many purposes an independent state, jealous of all interference from without. If the rulers of such a city receive from the Hague an order.",0.058823529411764705,2,34
202,3,"1,2,3",clean_fileid_202_doa293_spk1_1.wav|clean_fileid_202_doa293_spk1_2.wav|clean_fileid_202_doa293_spk1_3.wav,3504.0,3516.0,12.0,293,text_fileid_202_doa293_spk1.txt,clean_spk1,WHAT KIND OF AN ACCIDENT WAS IT REDCOAT AND HOW DID IT HAPPEN HE ASKED BROADWING THE HAWK TRIED TO CATCH ME,"What kind of an accident was it, Redcoat? And how did it happen? He asked. Broadwing the hawk tried to catch me . He",0.045454545454545456,1,22,"What kind of an accident was it, Redcoat? And how did it happen? He asked. Broadwing the hawk tried to catch me. He",0.045454545454545456,1,22
203,5,"1,2,3,4,5",clean_fileid_203_doa88_spk1_1.wav|clean_fileid_203_doa88_spk1_2.wav|clean_fileid_203_doa88_spk1_3.wav|clean_fileid_203_doa88_spk1_4.wav|clean_fileid_203_doa88_spk1_5.wav,3516.0,3536.0,20.0,88,text_fileid_203_doa88_spk1.txt,clean_spk1,HE WAS READY TO SERVE HIS GUESTS BEFORE HE FORWARDED HIS OWN WIRELESS NOTES JUST TELL MY WIFE THAT I'M ENJOYING MYSELF REQUESTED MISTER DAMON BLESS MY FOOTSTOOL BUT THIS IS GREAT WE'RE OFF THE EARTH YET,"was ready to serve his guests before he forwarded his own wireless notes. Just tell my wife that I 'm enjoying myself. Requested Mr. Damon. Bless my footstool, but this is great . We're off the earth yet. [BLANK",0.13513513513513514,5,37,"was ready to serve his guests before he forwarded his own wireless notes. Just tell my wife that I'm enjoying myself. Requested Mr. Damon. Bless my footstool, but this is great. We're off the earth yet. BLANK",0.08108108108108109,3,37
204,4,"1,2,3,4",clean_fileid_204_doa190_spk1_1.wav|clean_fileid_204_doa190_spk1_2.wav|clean_fileid_204_doa190_spk1_3.wav|clean_fileid_204_doa190_spk1_4.wav,3536.0,3552.0,16.0,190,text_fileid_204_doa190_spk1.txt,clean_spk1,HE WORE A BLOUSE AND UNDER HIS BLOUSE AN OLD BLACK COAT HE MADE PRETENSIONS TO LITERATURE AND TO MATERIALISM THERE WERE CERTAIN NAMES WHICH HE OFTEN PRONOUNCED TO SUPPORT WHATEVER THINGS HE MIGHT BE SAYING VOLTAIRE,_ He bore a blouse and under his bl ouse an old black coat. He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying. Voltaire came,0.10810810810810811,4,37,_ He bore a blouse and under his bl ouse an old black coat. He made pretensions to literature and to materialism. There were certain names which he often pronounced to support whatever things he might be saying. Voltaire came,0.10810810810810811,4,37
205,5,"1,2,3,4,5",clean_fileid_205_doa262_spk1_1.wav|clean_fileid_205_doa262_spk1_2.wav|clean_fileid_205_doa262_spk1_3.wav|clean_fileid_205_doa262_spk1_4.wav|clean_fileid_205_doa262_spk1_5.wav,3552.0,3572.0,20.0,262,text_fileid_205_doa262_spk1.txt,clean_spk1,CAME VERY NEAR ENDING AS A COMPLETE CYNIC THOUGH IN WHAT F P A WOULD CALL HIS LASTLINE HE MANAGED TO WRIGGLE INTO A MORE HOPEFUL MOOD THE FIRST VALUABLE DISCOVERY THAT THE COLYUMIST IS LIKELY TO MAKE IS THAT ALL MINDS ARE VERY MUCH THE SAME,"very near ending as a complete sin, though in what F BA would call his ""last line ."" He managed to ripple into a more hopeful mood . The first valuable discovery that the columnist is likely to make is that all minds are very much the same .",0.1702127659574468,8,47,"very near ending as a complete sin, though in what F BA would call his""last line.""He managed to ripple into a more hopeful mood. The first valuable discovery that the columnist is likely to make is that all minds are very much the same.",0.19148936170212766,9,47
206,4,"1,2,3,4",clean_fileid_206_doa56_spk1_1.wav|clean_fileid_206_doa56_spk1_2.wav|clean_fileid_206_doa56_spk1_3.wav|clean_fileid_206_doa56_spk1_4.wav,3572.0,3588.0,16.0,56,text_fileid_206_doa56_spk1.txt,clean_spk1,IN THE MONTH OF APRIL EIGHTEEN FORTY NINE ROME AS YOU ARE NO DOUBT AWARE WAS PLACED IN A STATE OF SIEGE BY THE APPROACH OF THE FRENCH ARMY IT WAS FILLED AT THAT TIME WITH EXILES AND FUGITIVES,"In the month of April, 1849 , Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army. It was filled at that time with exiles and fugitives.",0.07692307692307693,3,39,"In the month of April, 1849, Rome, as you are no doubt aware, was placed in a state of siege by the approach of the French army. It was filled at that time with exiles and fugitives.",0.07692307692307693,3,39
207,5,"1,2,3,4,5",clean_fileid_207_doa204_spk1_1.wav|clean_fileid_207_doa204_spk1_2.wav|clean_fileid_207_doa204_spk1_3.wav|clean_fileid_207_doa204_spk1_4.wav|clean_fileid_207_doa204_spk1_5.wav,3588.0,3608.0,20.0,204,text_fileid_207_doa204_spk1.txt,clean_spk1,I AM SURE I HAVE NOT MET ONE AND REALLY DO NOT KNOW OF ONE THE PRESS IS RESPONSIBLE FOR MANY POPULAR ERRORS WHENEVER AN INDIAN INDULGES IN ANY NOTORIOUS MISBEHAVIOR HE IS WIDELY HERALDED AS A CARLISLE GRADUATE,I'm sure I have not met one and really do not know of one. The press is responsible for many popular errors . He is widely heralded as a Carl isle graduate. [BLANK,0.3333333333333333,13,39,I'm sure I have not met one and really do not know of one. The press is responsible for many popular errors. He is widely heralded as a Carl isle graduate. BLANK,0.3333333333333333,13,39
208,5,"1,2,3,4,5",clean_fileid_208_doa276_spk1_1.wav|clean_fileid_208_doa276_spk1_2.wav|clean_fileid_208_doa276_spk1_3.wav|clean_fileid_208_doa276_spk1_4.wav|clean_fileid_208_doa276_spk1_5.wav,3608.0,3628.0,20.0,276,text_fileid_208_doa276_spk1.txt,clean_spk1,AROUND MANY OF THEM GREW CLUSTERS OF STRANGE AND COLORFUL SEAWEEDS THAT WAVED THEIR BANNERS GENTLY AS THOUGH SOME IMPERCEPTIBLE CURRENT DALLIED WITH THEM IN PASSING HERE AND THERE FIGURES MOVED SLIM WHITE FIGURES THAT STROLLED ALONG THE NARROW STREET,"Around many of them grew clusters of strange and colorful seaweeds that wave their banners gently as though some imperceptible current dally with them in passing . Here and there are figures moved , slim white figures that strolled along the narrow street.",0.075,3,40,"Around many of them grew clusters of strange and colorful seaweeds that wave their banners gently as though some imperceptible current dally with them in passing. Here and there are figures moved, slim white figures that strolled along the narrow street.",0.075,3,40
209,5,"1,2,3,4,5",clean_fileid_209_doa82_spk1_1.wav|clean_fileid_209_doa82_spk1_2.wav|clean_fileid_209_doa82_spk1_3.wav|clean_fileid_209_doa82_spk1_4.wav|clean_fileid_209_doa82_spk1_5.wav,3628.0,3648.0,20.0,82,text_fileid_209_doa82_spk1.txt,clean_spk1,UNDOUBTEDLY IT WAS WAS HE NOT AN EMIGRANT THEN WHAT DID HE CALL HIMSELF NOT AN EMIGRANT HE HOPED WITHIN THE SENSE AND SPIRIT OF THE LAW WHY NOT THE PRESIDENT DESIRED TO KNOW,Undoubtedly it was. Was he not an immigrant then ? What did he call himself? Not an emigrant he hoped within the sense and spirit of the law. Why not the president desire to know .,0.058823529411764705,2,34,Undoubtedly it was. Was he not an immigrant then? What did he call himself? Not an emigrant he hoped within the sense and spirit of the law. Why not the president desire to know.,0.058823529411764705,2,34
210,4,"1,2,3,4",clean_fileid_210_doa312_spk1_1.wav|clean_fileid_210_doa312_spk1_2.wav|clean_fileid_210_doa312_spk1_3.wav|clean_fileid_210_doa312_spk1_4.wav,3648.0,3664.0,16.0,312,text_fileid_210_doa312_spk1.txt,clean_spk1,HONESTY GRANTING THAT IT IS THE VIRTUE OF WHICH WE CANNOT RID OURSELVES WE FREE SPIRITS WELL WE WILL LABOUR AT IT WITH ALL OUR PERVERSITY AND LOVE,"Honesty, granting that it is the virtue of which we cannot rid ourselves, we free spirits. Well , we will labor at it with all our per versity and love.",0.10714285714285714,3,28,"Honesty, granting that it is the virtue of which we cannot rid ourselves, we free spirits. Well, we will labor at it with all our per versity and love.",0.10714285714285714,3,28
211,5,"1,2,3,4,5",clean_fileid_211_doa55_spk1_1.wav|clean_fileid_211_doa55_spk1_2.wav|clean_fileid_211_doa55_spk1_3.wav|clean_fileid_211_doa55_spk1_4.wav|clean_fileid_211_doa55_spk1_5.wav,3664.0,3684.0,20.0,55,text_fileid_211_doa55_spk1.txt,clean_spk1,OR WHICH THEY REGARDED AS SOME SET OFF AGAINST THEIR SWOLLEN ACCOUNT OF CRUEL RAGE NO MAN CAN DECIDE NOW TO WHICH OF THESE MOTIVES SUCH EXTRAORDINARY SCENES WERE REFERABLE IT IS PROBABLE TO A BLENDING OF ALL THE THREE,or which they regarded as some set-off against their swollen account of cruel rage. No man can decide now to which of these motives such extraordinary scenes were referable. It is probable to a blending of all three. [BLANK,0.1,4,40,or which they regarded as some set-off against their swollen account of cruel rage. No man can decide now to which of these motives such extraordinary scenes were referable. It is probable to a blending of all three. BLANK,0.1,4,40
212,5,"1,2,3,4,5",clean_fileid_212_doa293_spk1_1.wav|clean_fileid_212_doa293_spk1_2.wav|clean_fileid_212_doa293_spk1_3.wav|clean_fileid_212_doa293_spk1_4.wav|clean_fileid_212_doa293_spk1_5.wav,3684.0,3704.0,20.0,293,text_fileid_212_doa293_spk1.txt,clean_spk1,GOD DID NOT MIND THEM AND THAT WAS A VERY COMFORTING REFLECTION FOR POOR WEAK PEOPLE LIKE HIMSELF TO GO ON TRYING WAS POSSIBLE EVEN FOR HIM ALTHOUGH HE KNEW HE COULD NOT ALWAYS PROMISE HIMSELF SUCCESS,"God did not mind them . And that was a very comforting reflection for poor weak people like himself . To go on trying was possible even for him, although he knew he could not always promise himself success.",0.0,0,37,"God did not mind them. And that was a very comforting reflection for poor weak people like himself. To go on trying was possible even for him, although he knew he could not always promise himself success.",0.0,0,37
213,4,"1,2,3,4",clean_fileid_213_doa181_spk1_1.wav|clean_fileid_213_doa181_spk1_2.wav|clean_fileid_213_doa181_spk1_3.wav|clean_fileid_213_doa181_spk1_4.wav,3704.0,3720.0,16.0,181,text_fileid_213_doa181_spk1.txt,clean_spk1,I HAD COME TO SEE YOU WITH THE HOPE THAT YOU WOULD LET ME BRING YOU OVER TO MY CONVICTION MY REASONS FOR ENTERTAINING THIS HOPE HAD BEEN OF THE BEST BUT YOU DISAPPOINTED IT I FOUND YOU CHANGED,I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope have been of the best but you disappointed it . I found you changed.,0.02564102564102564,1,39,I had come to see you with the hope that you would let me bring you over to my conviction. My reasons for entertaining this hope have been of the best but you disappointed it. I found you changed.,0.02564102564102564,1,39
214,5,"1,2,3,4,5",clean_fileid_214_doa74_spk1_1.wav|clean_fileid_214_doa74_spk1_2.wav|clean_fileid_214_doa74_spk1_3.wav|clean_fileid_214_doa74_spk1_4.wav|clean_fileid_214_doa74_spk1_5.wav,3720.0,3740.0,20.0,74,text_fileid_214_doa74_spk1.txt,clean_spk1,IN THE FIRST SENTIMENT OF KINDNESS ANTICIPATES ALREADY A BENEVOLENCE WHICH SHALL LOSE ALL PARTICULAR REGARDS IN ITS GENERAL LIGHT THE INTRODUCTION TO THIS FELICITY IS IN A PRIVATE AND TENDER RELATION OF ONE TO ONE WHICH IS THE ENCHANTMENT OF HUMAN LIFE,"In the first sentiment of kindness anticip ates already a benevolence which shall lose all particular regards in its general light. The introduction to this felicity is in a private and tender relation of one to one, which is the enchantment of human life.",0.046511627906976744,2,43,"In the first sentiment of kindness anticip ates already a benevolence which shall lose all particular regards in its general light. The introduction to this felicity is in a private and tender relation of one to one, which is the enchantment of human life.",0.046511627906976744,2,43
215,4,"1,2,3,4",clean_fileid_215_doa169_spk1_1.wav|clean_fileid_215_doa169_spk1_2.wav|clean_fileid_215_doa169_spk1_3.wav|clean_fileid_215_doa169_spk1_4.wav,3740.0,3756.0,16.0,169,text_fileid_215_doa169_spk1.txt,clean_spk1,AND LIGHTLY HE TOOK HIS HORSE WITH THE SPURS AND DEPARTED AS FAST AS HE MIGHT AND WHEN SIR MALEAGANS SAW HIM SO FLEE HE UNDERSTOOD THAT IT WAS BY THE QUEEN'S COMMANDMENT FOR TO WARN SIR LAUNCELOT,"And lightly he took his horse with the spurs and departed as fast as he might , and when Sir Maligan saw him so flea, he understood that it was by the Queen's commandment for to warn Sir Lanc elot.",0.10526315789473684,4,38,"And lightly he took his horse with the spurs and departed as fast as he might, and when Sir Maligan saw him so flea, he understood that it was by the Queen's commandment for to warn Sir Lanc elot.",0.10526315789473684,4,38
216,5,"1,2,3,4,5",clean_fileid_216_doa334_spk1_1.wav|clean_fileid_216_doa334_spk1_2.wav|clean_fileid_216_doa334_spk1_3.wav|clean_fileid_216_doa334_spk1_4.wav|clean_fileid_216_doa334_spk1_5.wav,3756.0,3776.0,20.0,334,text_fileid_216_doa334_spk1.txt,clean_spk1,WHAT WOULD THEY SAY IN HEREFORDSHIRE I DON'T KNOW WHY THEY SHOULD SAY ANYTHING BUT IF THEY DID I SHOULDN'T MUCH CARE I SHOULD MY DEAR I SHOULD CARE VERY MUCH ONE IS BOUND TO THINK OF ONE'S FAMILY SUPPOSE IT SHOULD TURN OUT AFTERWARDS THAT HE WAS,"What would they say in her for sure? I don't know why they should say anything , but if they did I shouldn't much care. I should , my dear. I should care very much . One is bound to think of one's family. Suppose it should turn out afterwards that he was ...",0.0625,3,48,"What would they say in her for sure? I don't know why they should say anything, but if they did I shouldn't much care. I should, my dear. I should care very much. One is bound to think of one's family. Suppose it should turn out afterwards that he was",0.0625,3,48
217,4,"1,2,3,4",clean_fileid_217_doa285_spk1_1.wav|clean_fileid_217_doa285_spk1_2.wav|clean_fileid_217_doa285_spk1_3.wav|clean_fileid_217_doa285_spk1_4.wav,3776.0,3792.0,16.0,285,text_fileid_217_doa285_spk1.txt,clean_spk1,WENT INTO THE HUT AND SQUATTING DOWN BY THE FIRE BEGAN TO WARM ITSELF AND THE PRIEST WITH RENEWED FERVOUR RECITED HIS PRAYERS AND STRUCK HIS BELL BEFORE THE IMAGE OF BUDDHA LOOKING STRAIGHT BEFORE HIM,"Went into the hut and squatting down by the fire began to warm itself, and the priests with renewed fervor recited his prayers and struck his bell before the image of Buddha looking straight before him .",0.05555555555555555,2,36,"Went into the hut and squatting down by the fire began to warm itself, and the priests with renewed fervor recited his prayers and struck his bell before the image of Buddha looking straight before him.",0.05555555555555555,2,36
218,4,"1,2,3,4",clean_fileid_218_doa157_spk1_1.wav|clean_fileid_218_doa157_spk1_2.wav|clean_fileid_218_doa157_spk1_3.wav|clean_fileid_218_doa157_spk1_4.wav,3792.0,3808.0,16.0,157,text_fileid_218_doa157_spk1.txt,clean_spk1,AND IT TOOK ONLY A FEW MINUTES EVERY TWELVE HOURS I HAD A MOMENT WITH CARTER IN THE ISOLATION OF HIS CHART ROOM THIS VOYAGE GREGG I'M GETTING LIKE YOU TOO FANCIFUL WE'VE A NORMAL GROUP OF PASSENGERS APPARENTLY,"And it took only a few minutes every 12 hours. I had a moment with Carter in the isolation of his chart room . This voyage . Greg, I'm getting like you too fanciful with normal group of passengers apparently.",0.10256410256410256,4,39,"And it took only a few minutes every 12 hours. I had a moment with Carter in the isolation of his chart room. This voyage. Greg, I'm getting like you too fanciful with normal group of passengers apparently.",0.10256410256410256,4,39
